Datum Zeit,Plauen-Sued NO
,µg/m³
01-03-02 00:00,2
28-02-02 23:00,6
28-02-02 22:00,10
28-02-02 21:00,29
28-02-02 20:00,37
28-02-02 19:00,66
28-02-02 18:00,87
28-02-02 17:00,59
28-02-02 16:00,17
28-02-02 15:00,28
28-02-02 14:00,21
28-02-02 13:00,13
28-02-02 12:00,18
28-02-02 11:00,20
28-02-02 10:00,20
28-02-02 09:00,21
28-02-02 08:00,25
28-02-02 07:00,17
28-02-02 06:00,19
28-02-02 05:00,8
28-02-02 04:00,7
28-02-02 03:00,6
28-02-02 02:00,1
28-02-02 01:00,1
28-02-02 00:00,2
27-02-02 23:00,8
27-02-02 22:00,9
27-02-02 21:00,57
27-02-02 20:00,91
27-02-02 19:00,51
27-02-02 18:00,32
27-02-02 17:00,28
27-02-02 16:00,25
27-02-02 15:00,15
27-02-02 14:00,13
27-02-02 13:00,18
27-02-02 12:00,18
27-02-02 11:00,26
27-02-02 10:00,17
27-02-02 09:00,13
27-02-02 08:00,12
27-02-02 07:00,12
27-02-02 06:00,41
27-02-02 05:00,3
27-02-02 04:00,2
27-02-02 03:00,1
27-02-02 02:00,1
27-02-02 01:00,1
27-02-02 00:00,1
26-02-02 23:00,1
26-02-02 22:00,6
26-02-02 21:00,5
26-02-02 20:00,9
26-02-02 19:00,19
26-02-02 18:00,15
26-02-02 17:00,14
26-02-02 16:00,14
26-02-02 15:00,14
26-02-02 14:00,14
26-02-02 13:00,16
26-02-02 12:00,25
26-02-02 11:00,24
26-02-02 10:00,27
26-02-02 09:00,29
26-02-02 08:00,20
26-02-02 07:00,19
26-02-02 06:00,5
26-02-02 05:00,4
26-02-02 04:00,3
26-02-02 03:00,2
26-02-02 02:00,1
26-02-02 01:00,1
26-02-02 00:00,1
25-02-02 23:00,7
25-02-02 22:00,9
25-02-02 21:00,46
25-02-02 20:00,48
25-02-02 19:00,62
25-02-02 18:00,83
25-02-02 17:00,98
25-02-02 16:00,118
25-02-02 15:00,
25-02-02 14:00,
25-02-02 13:00,
25-02-02 12:00,
25-02-02 11:00,
25-02-02 10:00,105
25-02-02 09:00,85
25-02-02 08:00,73
25-02-02 07:00,40
25-02-02 06:00,27
25-02-02 05:00,11
25-02-02 04:00,5
25-02-02 03:00,2
25-02-02 02:00,4
25-02-02 01:00,3
25-02-02 00:00,10
24-02-02 23:00,15
24-02-02 22:00,12
24-02-02 21:00,18
24-02-02 20:00,24
24-02-02 19:00,23
24-02-02 18:00,9
24-02-02 17:00,5
24-02-02 16:00,1
24-02-02 15:00,3
24-02-02 14:00,4
24-02-02 13:00,9
24-02-02 12:00,7
24-02-02 11:00,8
24-02-02 10:00,3
24-02-02 09:00,3
24-02-02 08:00,4
24-02-02 07:00,2
24-02-02 06:00,2
24-02-02 05:00,2
24-02-02 04:00,1
24-02-02 03:00,1
24-02-02 02:00,1
24-02-02 01:00,1
24-02-02 00:00,2
23-02-02 23:00,4
23-02-02 22:00,3
23-02-02 21:00,11
23-02-02 20:00,13
23-02-02 19:00,4
23-02-02 18:00,6
23-02-02 17:00,22
23-02-02 16:00,7
23-02-02 15:00,18
23-02-02 14:00,13
23-02-02 13:00,10
23-02-02 12:00,15
23-02-02 11:00,19
23-02-02 10:00,11
23-02-02 09:00,8
23-02-02 08:00,
23-02-02 07:00,
23-02-02 06:00,
23-02-02 05:00,
23-02-02 04:00,
23-02-02 03:00,
23-02-02 02:00,
23-02-02 01:00,
23-02-02 00:00,
22-02-02 23:00,
22-02-02 22:00,
22-02-02 21:00,
22-02-02 20:00,
22-02-02 19:00,
22-02-02 18:00,
22-02-02 17:00,
22-02-02 16:00,
22-02-02 15:00,
22-02-02 14:00,
22-02-02 13:00,
22-02-02 12:00,
