Datum Zeit,Dresden-Nord PM10
,µg/m³
28-02-02,21
27-02-02,16
26-02-02,13
25-02-02,18
24-02-02,11
23-02-02,9
22-02-02,13
21-02-02,25
20-02-02,12
19-02-02,30
18-02-02,80
17-02-02,56
16-02-02,33
15-02-02,33
14-02-02,19
13-02-02,20
12-02-02,12
11-02-02,13
10-02-02,8
09-02-02,11
08-02-02,24
07-02-02,47
06-02-02,56
05-02-02,37
04-02-02,43
03-02-02,45
02-02-02,27
01-02-02,37

