Datum Zeit,Schwartenberg PM10
,µg/m³
28-02-02,5
27-02-02,3
26-02-02,1
25-02-02,3
24-02-02,4
23-02-02,3
22-02-02,5
21-02-02,4
20-02-02,2
19-02-02,9
18-02-02,33
17-02-02,43
16-02-02,19
15-02-02,13
14-02-02,6
13-02-02,4
12-02-02,1
11-02-02,3
10-02-02,2
09-02-02,3
08-02-02,6
07-02-02,11
06-02-02,18
05-02-02,15
04-02-02,20
03-02-02,45
02-02-02,16
01-02-02,9

