Datum Zeit,Leipzig-Mitte PM10
,µg/m³
28-02-02,13
27-02-02,13
26-02-02,8
25-02-02,28
24-02-02,11
23-02-02,7
22-02-02,21
21-02-02,24
20-02-02,8
19-02-02,21
18-02-02,63
17-02-02,53
16-02-02,42
15-02-02,29
14-02-02,26
13-02-02,35
12-02-02,16
11-02-02,11
10-02-02,8
09-02-02,8
08-02-02,17
07-02-02,26
06-02-02,21
05-02-02,28
04-02-02,22
03-02-02,27
02-02-02,20
01-02-02,26

