Datum Zeit,Plauen-Sued O3
,µg/m³
01-03-02 00:00,70
28-02-02 23:00,66
28-02-02 22:00,52
28-02-02 21:00,36
28-02-02 20:00,30
28-02-02 19:00,24
28-02-02 18:00,19
28-02-02 17:00,48
28-02-02 16:00,77
28-02-02 15:00,66
28-02-02 14:00,69
28-02-02 13:00,75
28-02-02 12:00,73
28-02-02 11:00,73
28-02-02 10:00,71
28-02-02 09:00,70
28-02-02 08:00,68
28-02-02 07:00,63
28-02-02 06:00,49
28-02-02 05:00,56
28-02-02 04:00,63
28-02-02 03:00,65
28-02-02 02:00,78
28-02-02 01:00,71
28-02-02 00:00,61
27-02-02 23:00,57
27-02-02 22:00,55
27-02-02 21:00,23
27-02-02 20:00,19
27-02-02 19:00,40
27-02-02 18:00,59
27-02-02 17:00,70
27-02-02 16:00,74
27-02-02 15:00,77
27-02-02 14:00,75
27-02-02 13:00,73
27-02-02 12:00,74
27-02-02 11:00,64
27-02-02 10:00,67
27-02-02 09:00,67
27-02-02 08:00,74
27-02-02 07:00,69
27-02-02 06:00,40
27-02-02 05:00,74
27-02-02 04:00,77
27-02-02 03:00,77
27-02-02 02:00,74
27-02-02 01:00,74
27-02-02 00:00,80
26-02-02 23:00,75
26-02-02 22:00,68
26-02-02 21:00,75
26-02-02 20:00,69
26-02-02 19:00,62
26-02-02 18:00,69
26-02-02 17:00,65
26-02-02 16:00,64
26-02-02 15:00,64
26-02-02 14:00,64
26-02-02 13:00,62
26-02-02 12:00,55
26-02-02 11:00,53
26-02-02 10:00,51
26-02-02 09:00,49
26-02-02 08:00,50
26-02-02 07:00,52
26-02-02 06:00,57
26-02-02 05:00,59
26-02-02 04:00,62
26-02-02 03:00,64
26-02-02 02:00,62
26-02-02 01:00,55
26-02-02 00:00,54
25-02-02 23:00,44
25-02-02 22:00,37
25-02-02 21:00,14
25-02-02 20:00,8
25-02-02 19:00,6
25-02-02 18:00,6
25-02-02 17:00,9
25-02-02 16:00,12
25-02-02 15:00,17
25-02-02 14:00,18
25-02-02 13:00,17
25-02-02 12:00,18
25-02-02 11:00,17
25-02-02 10:00,27
25-02-02 09:00,19
25-02-02 08:00,25
25-02-02 07:00,37
25-02-02 06:00,40
25-02-02 05:00,51
25-02-02 04:00,61
25-02-02 03:00,65
25-02-02 02:00,58
25-02-02 01:00,54
25-02-02 00:00,49
24-02-02 23:00,53
24-02-02 22:00,45
24-02-02 21:00,29
24-02-02 20:00,27
24-02-02 19:00,50
24-02-02 18:00,68
24-02-02 17:00,80
24-02-02 16:00,83
24-02-02 15:00,78
24-02-02 14:00,70
24-02-02 13:00,68
24-02-02 12:00,70
24-02-02 11:00,75
24-02-02 10:00,80
24-02-02 09:00,82
24-02-02 08:00,70
24-02-02 07:00,71
24-02-02 06:00,73
24-02-02 05:00,80
24-02-02 04:00,86
24-02-02 03:00,84
24-02-02 02:00,84
24-02-02 01:00,87
24-02-02 00:00,89
23-02-02 23:00,79
23-02-02 22:00,76
23-02-02 21:00,54
23-02-02 20:00,59
23-02-02 19:00,81
23-02-02 18:00,78
23-02-02 17:00,54
23-02-02 16:00,74
23-02-02 15:00,74
23-02-02 14:00,74
23-02-02 13:00,76
23-02-02 12:00,74
23-02-02 11:00,70
23-02-02 10:00,78
23-02-02 09:00,74
23-02-02 08:00,80
23-02-02 07:00,80
23-02-02 06:00,76
23-02-02 05:00,74
23-02-02 04:00,63
23-02-02 03:00,59
23-02-02 02:00,52
23-02-02 01:00,56
23-02-02 00:00,57
22-02-02 23:00,54
22-02-02 22:00,55
22-02-02 21:00,56
22-02-02 20:00,53
22-02-02 19:00,46
22-02-02 18:00,46
22-02-02 17:00,46
22-02-02 16:00,46
22-02-02 15:00,54
22-02-02 14:00,58
22-02-02 13:00,70
22-02-02 12:00,57
22-02-02 11:00,56
22-02-02 10:00,58
22-02-02 09:00,60
22-02-02 08:00,53
22-02-02 07:00,56
22-02-02 06:00,57
22-02-02 05:00,57
22-02-02 04:00,49
22-02-02 03:00,28
22-02-02 02:00,22
22-02-02 01:00,13
22-02-02 00:00,9
21-02-02 23:00,9
21-02-02 22:00,10
21-02-02 21:00,10
21-02-02 20:00,7
21-02-02 19:00,19
21-02-02 18:00,59
21-02-02 17:00,71
21-02-02 16:00,69
21-02-02 15:00,68
21-02-02 14:00,69
21-02-02 13:00,67
21-02-02 12:00,
21-02-02 11:00,
21-02-02 10:00,59
21-02-02 09:00,66
21-02-02 08:00,67
21-02-02 07:00,67
21-02-02 06:00,23
21-02-02 05:00,6
21-02-02 04:00,30
21-02-02 03:00,54
21-02-02 02:00,59
21-02-02 01:00,53
21-02-02 00:00,66
20-02-02 23:00,64
20-02-02 22:00,58
20-02-02 21:00,51
20-02-02 20:00,42
20-02-02 19:00,35
20-02-02 18:00,47
20-02-02 17:00,41
20-02-02 16:00,47
20-02-02 15:00,61
20-02-02 14:00,67
20-02-02 13:00,65
20-02-02 12:00,65
20-02-02 11:00,59
20-02-02 10:00,63
20-02-02 09:00,58
20-02-02 08:00,52
