Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
28-02-02,8
27-02-02,6
26-02-02,2
25-02-02,7
24-02-02,6
23-02-02,4
22-02-02,11
21-02-02,12
20-02-02,3
19-02-02,24
18-02-02,58
17-02-02,47
16-02-02,30
15-02-02,25
14-02-02,16
13-02-02,12
12-02-02,5
11-02-02,7
10-02-02,4
09-02-02,6
08-02-02,13
07-02-02,23
06-02-02,17
05-02-02,23
04-02-02,31
03-02-02,33
02-02-02,30
01-02-02,20

