Datum Zeit,Klingenthal BEN
,µg/m³
01-03-02 00:00,1.9
28-02-02 23:00,2.4
28-02-02 22:00,2.0
28-02-02 21:00,1.9
28-02-02 20:00,1.6
28-02-02 19:00,1.5
28-02-02 18:00,2.1
28-02-02 17:00,1.7
28-02-02 16:00,1.2
28-02-02 15:00,1.1
28-02-02 14:00,1.0
28-02-02 13:00,1.0
28-02-02 12:00,1.2
28-02-02 11:00,1.4
28-02-02 10:00,1.3
28-02-02 09:00,1.5
28-02-02 08:00,1.4
28-02-02 07:00,0.8
28-02-02 06:00,0.6
28-02-02 05:00,0.5
28-02-02 04:00,0.5
28-02-02 03:00,0.6
28-02-02 02:00,0.9
28-02-02 01:00,1.7
28-02-02 00:00,1.9
27-02-02 23:00,3.1
27-02-02 22:00,3.2
27-02-02 21:00,2.6
27-02-02 20:00,1.4
27-02-02 19:00,2.9
27-02-02 18:00,1.6
27-02-02 17:00,1.7
27-02-02 16:00,1.4
27-02-02 15:00,1.0
27-02-02 14:00,1.0
27-02-02 13:00,1.2
27-02-02 12:00,1.6
27-02-02 11:00,1.4
27-02-02 10:00,2.6
27-02-02 09:00,0.7
27-02-02 08:00,0.7
27-02-02 07:00,0.6
27-02-02 06:00,0.4
27-02-02 05:00,0.4
27-02-02 04:00,0.4
27-02-02 03:00,0.4
27-02-02 02:00,0.4
27-02-02 01:00,0.4
27-02-02 00:00,0.4
26-02-02 23:00,0.7
26-02-02 22:00,0.8
26-02-02 21:00,0.8
26-02-02 20:00,1.2
26-02-02 19:00,1.4
26-02-02 18:00,1.6
26-02-02 17:00,0.9
26-02-02 16:00,1.2
26-02-02 15:00,
26-02-02 14:00,
26-02-02 13:00,
26-02-02 12:00,
26-02-02 11:00,1.7
26-02-02 10:00,1.0
26-02-02 09:00,1.2
26-02-02 08:00,0.9
26-02-02 07:00,0.8
26-02-02 06:00,0.5
26-02-02 05:00,0.4
26-02-02 04:00,0.4
26-02-02 03:00,0.4
26-02-02 02:00,0.5
26-02-02 01:00,0.9
26-02-02 00:00,2.9
25-02-02 23:00,5.7
25-02-02 22:00,5.5
25-02-02 21:00,3.8
25-02-02 20:00,3.8
25-02-02 19:00,4.3
25-02-02 18:00,3.5
25-02-02 17:00,2.6
25-02-02 16:00,3.2
25-02-02 15:00,2.6
25-02-02 14:00,2.4
25-02-02 13:00,2.1
25-02-02 12:00,3.1
25-02-02 11:00,3.5
25-02-02 10:00,5.3
25-02-02 09:00,3.2
25-02-02 08:00,2.2
25-02-02 07:00,1.8
25-02-02 06:00,1.2
25-02-02 05:00,
25-02-02 04:00,
25-02-02 03:00,
25-02-02 02:00,
25-02-02 01:00,0.9
25-02-02 00:00,0.9
24-02-02 23:00,1.4
24-02-02 22:00,1.1
24-02-02 21:00,1.2
24-02-02 20:00,1.2
24-02-02 19:00,1.1
24-02-02 18:00,1.5
24-02-02 17:00,1.0
24-02-02 16:00,1.0
24-02-02 15:00,0.9
24-02-02 14:00,1.2
24-02-02 13:00,1.0
24-02-02 12:00,1.3
24-02-02 11:00,1.0
24-02-02 10:00,1.7
24-02-02 09:00,0.9
24-02-02 08:00,0.8
24-02-02 07:00,0.7
24-02-02 06:00,0.6
24-02-02 05:00,0.7
24-02-02 04:00,0.6
24-02-02 03:00,0.7
24-02-02 02:00,0.6
24-02-02 01:00,0.7
24-02-02 00:00,0.7
23-02-02 23:00,0.8
23-02-02 22:00,0.8
23-02-02 21:00,0.9
23-02-02 20:00,0.9
23-02-02 19:00,1.1
23-02-02 18:00,0.9
23-02-02 17:00,1.2
23-02-02 16:00,1.1
23-02-02 15:00,0.9
23-02-02 14:00,0.8
23-02-02 13:00,1.1
23-02-02 12:00,1.3
23-02-02 11:00,1.8
23-02-02 10:00,1.2
23-02-02 09:00,0.9
23-02-02 08:00,0.9
23-02-02 07:00,0.6
23-02-02 06:00,0.6
23-02-02 05:00,0.6
23-02-02 04:00,0.6
23-02-02 03:00,0.8
23-02-02 02:00,0.7
23-02-02 01:00,0.8
23-02-02 00:00,1.0
22-02-02 23:00,0.9
22-02-02 22:00,1.0
22-02-02 21:00,1.1
22-02-02 20:00,2.0
22-02-02 19:00,1.8
22-02-02 18:00,2.7
22-02-02 17:00,3.4
22-02-02 16:00,1.9
22-02-02 15:00,2.0
22-02-02 14:00,1.6
22-02-02 13:00,1.4
22-02-02 12:00,1.4
22-02-02 11:00,1.8
22-02-02 10:00,1.9
22-02-02 09:00,1.9
22-02-02 08:00,2.0
22-02-02 07:00,2.9
22-02-02 06:00,3.3
22-02-02 05:00,2.6
22-02-02 04:00,2.8
22-02-02 03:00,2.4
22-02-02 02:00,2.8
22-02-02 01:00,4.1
22-02-02 00:00,4.1
21-02-02 23:00,5.0
21-02-02 22:00,8.1
21-02-02 21:00,7.6
21-02-02 20:00,7.2
21-02-02 19:00,2.4
21-02-02 18:00,1.7
21-02-02 17:00,2.2
21-02-02 16:00,1.7
21-02-02 15:00,1.4
21-02-02 14:00,1.2
21-02-02 13:00,1.1
21-02-02 12:00,1.4
21-02-02 11:00,1.5
21-02-02 10:00,
21-02-02 09:00,
21-02-02 08:00,
21-02-02 07:00,
21-02-02 06:00,0.7
21-02-02 05:00,0.6
21-02-02 04:00,0.7
21-02-02 03:00,0.5
21-02-02 02:00,0.6
21-02-02 01:00,0.7
21-02-02 00:00,0.7
20-02-02 23:00,0.9
20-02-02 22:00,1.0
20-02-02 21:00,1.2
20-02-02 20:00,1.2
20-02-02 19:00,2.1
20-02-02 18:00,1.6
20-02-02 17:00,2.2
20-02-02 16:00,1.7
20-02-02 15:00,1.0
20-02-02 14:00,1.2
20-02-02 13:00,1.0
20-02-02 12:00,1.3
20-02-02 11:00,1.7
20-02-02 10:00,1.1
20-02-02 09:00,1.1
20-02-02 08:00,1.2
20-02-02 07:00,0.9
20-02-02 06:00,0.8
20-02-02 05:00,0.9
20-02-02 04:00,0.8
20-02-02 03:00,0.8
20-02-02 02:00,0.7
20-02-02 01:00,0.8
