Datum Zeit,Borna O3
,µg/m³
01-03-02 00:00,61
28-02-02 23:00,54
28-02-02 22:00,44
28-02-02 21:00,41
28-02-02 20:00,47
28-02-02 19:00,39
28-02-02 18:00,41
28-02-02 17:00,48
28-02-02 16:00,52
28-02-02 15:00,54
28-02-02 14:00,56
28-02-02 13:00,61
28-02-02 12:00,55
28-02-02 11:00,52
28-02-02 10:00,45
28-02-02 09:00,34
28-02-02 08:00,27
28-02-02 07:00,33
28-02-02 06:00,50
28-02-02 05:00,52
28-02-02 04:00,74
28-02-02 03:00,64
28-02-02 02:00,53
28-02-02 01:00,51
28-02-02 00:00,51
27-02-02 23:00,51
27-02-02 22:00,55
27-02-02 21:00,34
27-02-02 20:00,37
27-02-02 19:00,35
27-02-02 18:00,47
27-02-02 17:00,64
27-02-02 16:00,64
27-02-02 15:00,66
27-02-02 14:00,66
27-02-02 13:00,68
27-02-02 12:00,66
27-02-02 11:00,59
27-02-02 10:00,54
27-02-02 09:00,59
27-02-02 08:00,59
27-02-02 07:00,49
27-02-02 06:00,58
27-02-02 05:00,65
27-02-02 04:00,72
27-02-02 03:00,70
27-02-02 02:00,73
27-02-02 01:00,71
27-02-02 00:00,68
26-02-02 23:00,70
26-02-02 22:00,67
26-02-02 21:00,66
26-02-02 20:00,58
26-02-02 19:00,57
26-02-02 18:00,54
26-02-02 17:00,47
26-02-02 16:00,54
26-02-02 15:00,52
26-02-02 14:00,46
26-02-02 13:00,47
26-02-02 12:00,44
26-02-02 11:00,43
26-02-02 10:00,41
26-02-02 09:00,36
26-02-02 08:00,36
26-02-02 07:00,38
26-02-02 06:00,47
26-02-02 05:00,55
26-02-02 04:00,59
26-02-02 03:00,55
26-02-02 02:00,51
26-02-02 01:00,45
26-02-02 00:00,40
25-02-02 23:00,20
25-02-02 22:00,10
25-02-02 21:00,14
25-02-02 20:00,13
25-02-02 19:00,7
25-02-02 18:00,9
25-02-02 17:00,13
25-02-02 16:00,18
25-02-02 15:00,35
25-02-02 14:00,40
25-02-02 13:00,28
25-02-02 12:00,21
25-02-02 11:00,20
25-02-02 10:00,15
25-02-02 09:00,8
25-02-02 08:00,10
25-02-02 07:00,19
25-02-02 06:00,33
25-02-02 05:00,34
25-02-02 04:00,47
25-02-02 03:00,56
25-02-02 02:00,53
25-02-02 01:00,54
25-02-02 00:00,51
24-02-02 23:00,51
24-02-02 22:00,51
24-02-02 21:00,55
24-02-02 20:00,64
24-02-02 19:00,62
24-02-02 18:00,64
24-02-02 17:00,70
24-02-02 16:00,63
24-02-02 15:00,64
24-02-02 14:00,62
24-02-02 13:00,60
24-02-02 12:00,68
24-02-02 11:00,70
24-02-02 10:00,71
24-02-02 09:00,72
24-02-02 08:00,72
24-02-02 07:00,79
24-02-02 06:00,78
24-02-02 05:00,76
24-02-02 04:00,77
24-02-02 03:00,78
24-02-02 02:00,79
24-02-02 01:00,84
24-02-02 00:00,81
23-02-02 23:00,75
23-02-02 22:00,74
23-02-02 21:00,64
23-02-02 20:00,64
23-02-02 19:00,68
23-02-02 18:00,62
23-02-02 17:00,72
23-02-02 16:00,70
23-02-02 15:00,73
23-02-02 14:00,71
23-02-02 13:00,70
23-02-02 12:00,65
23-02-02 11:00,59
23-02-02 10:00,63
23-02-02 09:00,59
23-02-02 08:00,60
23-02-02 07:00,71
23-02-02 06:00,57
23-02-02 05:00,58
23-02-02 04:00,61
23-02-02 03:00,49
23-02-02 02:00,43
23-02-02 01:00,40
