Datum Zeit,Dresden-Nord NO
,µg/m³
01-05-04 00:00,10
30-04-04 23:00,9
30-04-04 22:00,11
30-04-04 21:00,12
30-04-04 20:00,14
30-04-04 19:00,12
30-04-04 18:00,15
30-04-04 17:00,21
30-04-04 16:00,17
30-04-04 15:00,19
30-04-04 14:00,26
30-04-04 13:00,32
30-04-04 12:00,24
30-04-04 11:00,11
30-04-04 10:00,14
30-04-04 09:00,17
30-04-04 08:00,33
30-04-04 07:00,46
30-04-04 06:00,21
30-04-04 05:00,22
30-04-04 04:00,9
30-04-04 03:00,3
30-04-04 02:00,2
30-04-04 01:00,2
30-04-04 00:00,11
29-04-04 23:00,6
29-04-04 22:00,8
29-04-04 21:00,11
29-04-04 20:00,8
29-04-04 19:00,4
29-04-04 18:00,3
29-04-04 17:00,5
29-04-04 16:00,6
29-04-04 15:00,8
29-04-04 14:00,12
29-04-04 13:00,8
29-04-04 12:00,7
29-04-04 11:00,15
29-04-04 10:00,31
29-04-04 09:00,25
29-04-04 08:00,58
29-04-04 07:00,68
29-04-04 06:00,56
29-04-04 05:00,31
29-04-04 04:00,15
29-04-04 03:00,8
29-04-04 02:00,5
29-04-04 01:00,2
29-04-04 00:00,9
28-04-04 23:00,7
28-04-04 22:00,6
28-04-04 21:00,5
28-04-04 20:00,12
28-04-04 19:00,4
28-04-04 18:00,5
28-04-04 17:00,8
28-04-04 16:00,20
28-04-04 15:00,18
28-04-04 14:00,16
28-04-04 13:00,21
28-04-04 12:00,20
28-04-04 11:00,21
28-04-04 10:00,29
28-04-04 09:00,41
28-04-04 08:00,48
28-04-04 07:00,66
28-04-04 06:00,52
28-04-04 05:00,34
28-04-04 04:00,12
28-04-04 03:00,9
28-04-04 02:00,8
28-04-04 01:00,8
28-04-04 00:00,16
27-04-04 23:00,9
27-04-04 22:00,7
27-04-04 21:00,15
27-04-04 20:00,12
27-04-04 19:00,7
27-04-04 18:00,14
27-04-04 17:00,15
27-04-04 16:00,32
27-04-04 15:00,19
27-04-04 14:00,26
27-04-04 13:00,23
27-04-04 12:00,23
27-04-04 11:00,29
27-04-04 10:00,38
27-04-04 09:00,34
27-04-04 08:00,38
27-04-04 07:00,53
27-04-04 06:00,56
27-04-04 05:00,41
27-04-04 04:00,21
27-04-04 03:00,6
27-04-04 02:00,7
27-04-04 01:00,9
27-04-04 00:00,8
26-04-04 23:00,10
26-04-04 22:00,14
26-04-04 21:00,22
26-04-04 20:00,22
26-04-04 19:00,20
26-04-04 18:00,34
26-04-04 17:00,35
26-04-04 16:00,61
26-04-04 15:00,60
26-04-04 14:00,45
26-04-04 13:00,32
26-04-04 12:00,46
26-04-04 11:00,42
26-04-04 10:00,47
26-04-04 09:00,86
26-04-04 08:00,103
26-04-04 07:00,86
26-04-04 06:00,62
26-04-04 05:00,37
26-04-04 04:00,14
26-04-04 03:00,11
26-04-04 02:00,5
26-04-04 01:00,12
26-04-04 00:00,34
25-04-04 23:00,81
25-04-04 22:00,90
25-04-04 21:00,47
25-04-04 20:00,34
25-04-04 19:00,13
25-04-04 18:00,15
25-04-04 17:00,10
25-04-04 16:00,10
25-04-04 15:00,11
25-04-04 14:00,12
25-04-04 13:00,12
25-04-04 12:00,21
25-04-04 11:00,32
25-04-04 10:00,31
25-04-04 09:00,12
25-04-04 08:00,15
25-04-04 07:00,14
25-04-04 06:00,10
25-04-04 05:00,11
25-04-04 04:00,4
25-04-04 03:00,3
25-04-04 02:00,5
25-04-04 01:00,4
25-04-04 00:00,7
24-04-04 23:00,13
24-04-04 22:00,20
24-04-04 21:00,34
24-04-04 20:00,36
24-04-04 19:00,38
24-04-04 18:00,28
24-04-04 17:00,26
24-04-04 16:00,29
24-04-04 15:00,35
24-04-04 14:00,35
24-04-04 13:00,32
24-04-04 12:00,32
24-04-04 11:00,36
24-04-04 10:00,30
24-04-04 09:00,27
24-04-04 08:00,36
24-04-04 07:00,33
24-04-04 06:00,24
24-04-04 05:00,17
24-04-04 04:00,10
24-04-04 03:00,13
24-04-04 02:00,10
24-04-04 01:00,13
24-04-04 00:00,16
23-04-04 23:00,16
23-04-04 22:00,16
23-04-04 21:00,34
23-04-04 20:00,24
23-04-04 19:00,44
23-04-04 18:00,32
23-04-04 17:00,24
23-04-04 16:00,28
23-04-04 15:00,22
23-04-04 14:00,46
23-04-04 13:00,33
23-04-04 12:00,27
23-04-04 11:00,81
23-04-04 10:00,82
23-04-04 09:00,108
23-04-04 08:00,124
23-04-04 07:00,97
23-04-04 06:00,87
23-04-04 05:00,40
23-04-04 04:00,27
23-04-04 03:00,16
23-04-04 02:00,18
23-04-04 01:00,19
23-04-04 00:00,43
22-04-04 23:00,62
22-04-04 22:00,69
22-04-04 21:00,64
22-04-04 20:00,39
22-04-04 19:00,20
22-04-04 18:00,9
22-04-04 17:00,24
22-04-04 16:00,43
22-04-04 15:00,58
22-04-04 14:00,47
22-04-04 13:00,47
22-04-04 12:00,46
22-04-04 11:00,50
22-04-04 10:00,62
22-04-04 09:00,47
22-04-04 08:00,64
22-04-04 07:00,99
22-04-04 06:00,59
22-04-04 05:00,46
22-04-04 04:00,9
22-04-04 03:00,4
22-04-04 02:00,5
22-04-04 01:00,9
22-04-04 00:00,11
21-04-04 23:00,16
21-04-04 22:00,47
21-04-04 21:00,30
21-04-04 20:00,45
21-04-04 19:00,58
21-04-04 18:00,33
21-04-04 17:00,41
21-04-04 16:00,59
21-04-04 15:00,47
21-04-04 14:00,54
21-04-04 13:00,41
21-04-04 12:00,52
21-04-04 11:00,18
21-04-04 10:00,40
21-04-04 09:00,44
21-04-04 08:00,72
21-04-04 07:00,103
21-04-04 06:00,78
21-04-04 05:00,58
21-04-04 04:00,22
21-04-04 03:00,6
21-04-04 02:00,2
21-04-04 01:00,3
21-04-04 00:00,6
20-04-04 23:00,11
20-04-04 22:00,27
20-04-04 21:00,32
20-04-04 20:00,25
20-04-04 19:00,26
20-04-04 18:00,23
20-04-04 17:00,24
20-04-04 16:00,28
20-04-04 15:00,27
20-04-04 14:00,30
20-04-04 13:00,37
20-04-04 12:00,38
20-04-04 11:00,74
20-04-04 10:00,69
20-04-04 09:00,62
20-04-04 08:00,67
20-04-04 07:00,70
20-04-04 06:00,55
20-04-04 05:00,42
20-04-04 04:00,6
20-04-04 03:00,4
20-04-04 02:00,7
20-04-04 01:00,7
20-04-04 00:00,14
19-04-04 23:00,28
19-04-04 22:00,31
19-04-04 21:00,39
19-04-04 20:00,41
19-04-04 19:00,44
19-04-04 18:00,53
19-04-04 17:00,71
19-04-04 16:00,74
19-04-04 15:00,67
19-04-04 14:00,65
19-04-04 13:00,61
19-04-04 12:00,54
19-04-04 11:00,84
19-04-04 10:00,86
19-04-04 09:00,106
19-04-04 08:00,103
19-04-04 07:00,102
19-04-04 06:00,98
19-04-04 05:00,31
19-04-04 04:00,16
19-04-04 03:00,4
19-04-04 02:00,2
19-04-04 01:00,2
19-04-04 00:00,4
18-04-04 23:00,9
18-04-04 22:00,3
18-04-04 21:00,6
18-04-04 20:00,14
18-04-04 19:00,21
18-04-04 18:00,14
18-04-04 17:00,18
18-04-04 16:00,14
18-04-04 15:00,15
18-04-04 14:00,25
18-04-04 13:00,18
18-04-04 12:00,10
18-04-04 11:00,13
18-04-04 10:00,12
18-04-04 09:00,11
18-04-04 08:00,6
18-04-04 07:00,6
18-04-04 06:00,6
18-04-04 05:00,14
18-04-04 04:00,8
18-04-04 03:00,3
18-04-04 02:00,6
18-04-04 01:00,6
18-04-04 00:00,9
17-04-04 23:00,10
17-04-04 22:00,8
17-04-04 21:00,17
17-04-04 20:00,13
17-04-04 19:00,13
17-04-04 18:00,16
17-04-04 17:00,20
17-04-04 16:00,15
17-04-04 15:00,14
17-04-04 14:00,15
17-04-04 13:00,21
17-04-04 12:00,12
17-04-04 11:00,18
17-04-04 10:00,23
17-04-04 09:00,18
17-04-04 08:00,25
17-04-04 07:00,21
17-04-04 06:00,22
17-04-04 05:00,14
17-04-04 04:00,4
17-04-04 03:00,7
17-04-04 02:00,9
17-04-04 01:00,5
17-04-04 00:00,15
16-04-04 23:00,16
16-04-04 22:00,16
16-04-04 21:00,16
16-04-04 20:00,17
16-04-04 19:00,31
16-04-04 18:00,16
16-04-04 17:00,33
16-04-04 16:00,56
16-04-04 15:00,42
16-04-04 14:00,54
16-04-04 13:00,43
16-04-04 12:00,31
16-04-04 11:00,53
16-04-04 10:00,35
16-04-04 09:00,47
16-04-04 08:00,48
16-04-04 07:00,59
16-04-04 06:00,28
16-04-04 05:00,17
16-04-04 04:00,6
16-04-04 03:00,3
16-04-04 02:00,2
16-04-04 01:00,3
16-04-04 00:00,7
15-04-04 23:00,11
15-04-04 22:00,9
15-04-04 21:00,9
15-04-04 20:00,15
15-04-04 19:00,25
15-04-04 18:00,19
15-04-04 17:00,18
15-04-04 16:00,24
15-04-04 15:00,27
15-04-04 14:00,19
15-04-04 13:00,19
15-04-04 12:00,26
15-04-04 11:00,34
15-04-04 10:00,37
15-04-04 09:00,38
15-04-04 08:00,42
15-04-04 07:00,61
15-04-04 06:00,74
15-04-04 05:00,40
15-04-04 04:00,11
15-04-04 03:00,5
15-04-04 02:00,8
15-04-04 01:00,9
15-04-04 00:00,21
14-04-04 23:00,22
14-04-04 22:00,30
14-04-04 21:00,20
14-04-04 20:00,19
14-04-04 19:00,20
14-04-04 18:00,20
14-04-04 17:00,34
14-04-04 16:00,33
14-04-04 15:00,22
14-04-04 14:00,13
14-04-04 13:00,22
14-04-04 12:00,18
14-04-04 11:00,21
14-04-04 10:00,72
14-04-04 09:00,58
14-04-04 08:00,115
14-04-04 07:00,144
14-04-04 06:00,97
14-04-04 05:00,80
14-04-04 04:00,48
14-04-04 03:00,15
14-04-04 02:00,10
14-04-04 01:00,5
14-04-04 00:00,25
13-04-04 23:00,33
13-04-04 22:00,21
13-04-04 21:00,26
13-04-04 20:00,25
13-04-04 19:00,17
13-04-04 18:00,14
13-04-04 17:00,17
13-04-04 16:00,8
13-04-04 15:00,19
13-04-04 14:00,19
13-04-04 13:00,19
13-04-04 12:00,15
13-04-04 11:00,21
13-04-04 10:00,37
13-04-04 09:00,61
13-04-04 08:00,59
13-04-04 07:00,83
13-04-04 06:00,47
13-04-04 05:00,30
13-04-04 04:00,14
13-04-04 03:00,11
13-04-04 02:00,4
13-04-04 01:00,21
13-04-04 00:00,43
12-04-04 23:00,33
12-04-04 22:00,29
12-04-04 21:00,33
12-04-04 20:00,24
12-04-04 19:00,19
12-04-04 18:00,21
12-04-04 17:00,26
12-04-04 16:00,12
12-04-04 15:00,18
12-04-04 14:00,21
12-04-04 13:00,23
12-04-04 12:00,24
12-04-04 11:00,28
12-04-04 10:00,32
12-04-04 09:00,21
12-04-04 08:00,35
12-04-04 07:00,30
12-04-04 06:00,43
12-04-04 05:00,76
12-04-04 04:00,51
12-04-04 03:00,58
12-04-04 02:00,19
12-04-04 01:00,19
12-04-04 00:00,24
11-04-04 23:00,30
11-04-04 22:00,24
11-04-04 21:00,24
11-04-04 20:00,27
11-04-04 19:00,21
11-04-04 18:00,21
11-04-04 17:00,18
11-04-04 16:00,12
11-04-04 15:00,10
11-04-04 14:00,18
11-04-04 13:00,14
11-04-04 12:00,12
11-04-04 11:00,22
11-04-04 10:00,15
11-04-04 09:00,16
11-04-04 08:00,14
11-04-04 07:00,14
11-04-04 06:00,12
11-04-04 05:00,9
11-04-04 04:00,9
11-04-04 03:00,9
11-04-04 02:00,10
11-04-04 01:00,15
11-04-04 00:00,21
10-04-04 23:00,19
10-04-04 22:00,15
10-04-04 21:00,18
10-04-04 20:00,12
10-04-04 19:00,10
10-04-04 18:00,9
10-04-04 17:00,26
10-04-04 16:00,25
10-04-04 15:00,23
10-04-04 14:00,26
10-04-04 13:00,22
10-04-04 12:00,32
10-04-04 11:00,27
10-04-04 10:00,38
10-04-04 09:00,48
10-04-04 08:00,32
10-04-04 07:00,15
10-04-04 06:00,31
10-04-04 05:00,36
10-04-04 04:00,25
10-04-04 03:00,16
10-04-04 02:00,16
10-04-04 01:00,19
10-04-04 00:00,28
09-04-04 23:00,20
09-04-04 22:00,32
09-04-04 21:00,34
09-04-04 20:00,22
09-04-04 19:00,25
09-04-04 18:00,30
09-04-04 17:00,26
09-04-04 16:00,25
09-04-04 15:00,30
09-04-04 14:00,23
09-04-04 13:00,25
09-04-04 12:00,28
09-04-04 11:00,34
09-04-04 10:00,30
09-04-04 09:00,21
09-04-04 08:00,32
09-04-04 07:00,17
09-04-04 06:00,23
09-04-04 05:00,10
09-04-04 04:00,12
09-04-04 03:00,13
09-04-04 02:00,10
09-04-04 01:00,17
09-04-04 00:00,19
08-04-04 23:00,28
08-04-04 22:00,36
08-04-04 21:00,41
08-04-04 20:00,43
08-04-04 19:00,45
08-04-04 18:00,45
08-04-04 17:00,41
08-04-04 16:00,62
08-04-04 15:00,62
08-04-04 14:00,58
08-04-04 13:00,63
08-04-04 12:00,75
08-04-04 11:00,80
08-04-04 10:00,77
08-04-04 09:00,65
08-04-04 08:00,94
08-04-04 07:00,109
08-04-04 06:00,91
08-04-04 05:00,57
08-04-04 04:00,37
08-04-04 03:00,15
