Datum Zeit,Goerlitz BEN
,µg/m³
01-05-04 00:00,1.5
30-04-04 23:00,1.2
30-04-04 22:00,1.1
30-04-04 21:00,1.0
30-04-04 20:00,1.1
30-04-04 19:00,1.0
30-04-04 18:00,1.0
30-04-04 17:00,1.0
30-04-04 16:00,1.0
30-04-04 15:00,1.1
30-04-04 14:00,1.1
30-04-04 13:00,1.3
30-04-04 12:00,1.4
30-04-04 11:00,1.4
30-04-04 10:00,1.4
30-04-04 09:00,1.3
30-04-04 08:00,1.2
30-04-04 07:00,1.3
30-04-04 06:00,1.2
30-04-04 05:00,1.2
30-04-04 04:00,1.1
30-04-04 03:00,1.2
30-04-04 02:00,1.1
30-04-04 01:00,1.1
30-04-04 00:00,1.1
29-04-04 23:00,1.0
29-04-04 22:00,1.0
29-04-04 21:00,1.0
29-04-04 20:00,1.0
29-04-04 19:00,1.1
29-04-04 18:00,1.0
29-04-04 17:00,1.1
29-04-04 16:00,1.2
29-04-04 15:00,1.0
29-04-04 14:00,1.2
29-04-04 13:00,1.2
29-04-04 12:00,1.6
29-04-04 11:00,1.8
29-04-04 10:00,1.9
29-04-04 09:00,2.2
29-04-04 08:00,2.0
29-04-04 07:00,1.6
29-04-04 06:00,1.2
29-04-04 05:00,1.1
29-04-04 04:00,1.1
29-04-04 03:00,1.1
29-04-04 02:00,1.1
29-04-04 01:00,1.1
29-04-04 00:00,1.0
28-04-04 23:00,0.9
28-04-04 22:00,1.0
28-04-04 21:00,1.0
28-04-04 20:00,1.0
28-04-04 19:00,0.9
28-04-04 18:00,0.8
28-04-04 17:00,0.8
28-04-04 16:00,0.8
28-04-04 15:00,1.0
28-04-04 14:00,1.0
28-04-04 13:00,1.1
28-04-04 12:00,1.0
28-04-04 11:00,1.0
28-04-04 10:00,1.3
28-04-04 09:00,1.9
28-04-04 08:00,2.6
28-04-04 07:00,3.5
28-04-04 06:00,4.3
28-04-04 05:00,2.8
28-04-04 04:00,1.8
28-04-04 03:00,1.7
28-04-04 02:00,1.5
28-04-04 01:00,1.2
28-04-04 00:00,1.4
27-04-04 23:00,1.3
27-04-04 22:00,1.6
27-04-04 21:00,1.3
27-04-04 20:00,1.0
27-04-04 19:00,0.8
27-04-04 18:00,0.8
27-04-04 17:00,0.7
27-04-04 16:00,0.8
27-04-04 15:00,0.8
27-04-04 14:00,1.0
27-04-04 13:00,1.1
27-04-04 12:00,
27-04-04 11:00,
27-04-04 10:00,
27-04-04 09:00,
27-04-04 08:00,
27-04-04 07:00,3.0
27-04-04 06:00,2.3
27-04-04 05:00,1.6
27-04-04 04:00,1.5
27-04-04 03:00,1.3
27-04-04 02:00,1.2
27-04-04 01:00,1.3
27-04-04 00:00,1.5
26-04-04 23:00,1.4
26-04-04 22:00,1.5
26-04-04 21:00,1.2
26-04-04 20:00,0.7
26-04-04 19:00,2.5
26-04-04 18:00,1.3
26-04-04 17:00,1.8
26-04-04 16:00,2.3
26-04-04 15:00,2.2
26-04-04 14:00,2.5
26-04-04 13:00,2.0
26-04-04 12:00,2.1
26-04-04 11:00,2.2
26-04-04 10:00,2.7
26-04-04 09:00,2.6
26-04-04 08:00,5.7
26-04-04 07:00,6.7
26-04-04 06:00,3.8
26-04-04 05:00,2.9
26-04-04 04:00,1.4
26-04-04 03:00,1.2
26-04-04 02:00,1.2
26-04-04 01:00,1.3
26-04-04 00:00,1.4
25-04-04 23:00,1.9
25-04-04 22:00,2.4
25-04-04 21:00,2.9
25-04-04 20:00,1.3
25-04-04 19:00,0.6
25-04-04 18:00,0.6
25-04-04 17:00,0.6
25-04-04 16:00,0.9
25-04-04 15:00,1.0
25-04-04 14:00,1.5
25-04-04 13:00,2.2
25-04-04 12:00,1.9
25-04-04 11:00,1.9
25-04-04 10:00,1.9
25-04-04 09:00,1.6
25-04-04 08:00,1.3
25-04-04 07:00,0.9
25-04-04 06:00,0.9
25-04-04 05:00,1.0
25-04-04 04:00,1.0
25-04-04 03:00,0.6
25-04-04 02:00,0.6
25-04-04 01:00,0.7
25-04-04 00:00,0.7
24-04-04 23:00,0.7
24-04-04 22:00,0.7
24-04-04 21:00,0.8
24-04-04 20:00,1.0
24-04-04 19:00,0.7
24-04-04 18:00,1.5
24-04-04 17:00,2.5
24-04-04 16:00,1.8
24-04-04 15:00,3.2
24-04-04 14:00,2.1
24-04-04 13:00,2.3
24-04-04 12:00,2.2
24-04-04 11:00,2.9
24-04-04 10:00,1.6
