Datum Zeit,Leipzig-Luetzner Straße NO2
,µg/m³
01-05-04 00:00,46
30-04-04 23:00,46
30-04-04 22:00,51
30-04-04 21:00,46
30-04-04 20:00,54
30-04-04 19:00,63
30-04-04 18:00,64
30-04-04 17:00,74
30-04-04 16:00,82
30-04-04 15:00,85
30-04-04 14:00,95
30-04-04 13:00,85
30-04-04 12:00,77
30-04-04 11:00,83
30-04-04 10:00,76
30-04-04 09:00,75
30-04-04 08:00,79
30-04-04 07:00,93
30-04-04 06:00,70
30-04-04 05:00,52
30-04-04 04:00,37
30-04-04 03:00,22
30-04-04 02:00,19
30-04-04 01:00,21
30-04-04 00:00,22
29-04-04 23:00,30
29-04-04 22:00,48
29-04-04 21:00,55
29-04-04 20:00,66
29-04-04 19:00,68
29-04-04 18:00,65
29-04-04 17:00,81
29-04-04 16:00,85
29-04-04 15:00,95
29-04-04 14:00,93
29-04-04 13:00,88
29-04-04 12:00,84
29-04-04 11:00,80
29-04-04 10:00,82
29-04-04 09:00,84
29-04-04 08:00,85
29-04-04 07:00,102
29-04-04 06:00,95
29-04-04 05:00,67
29-04-04 04:00,44
29-04-04 03:00,24
29-04-04 02:00,24
29-04-04 01:00,28
29-04-04 00:00,23
28-04-04 23:00,35
28-04-04 22:00,56
28-04-04 21:00,69
28-04-04 20:00,91
28-04-04 19:00,86
28-04-04 18:00,87
28-04-04 17:00,74
28-04-04 16:00,82
28-04-04 15:00,91
28-04-04 14:00,79
28-04-04 13:00,78
28-04-04 12:00,71
28-04-04 11:00,86
28-04-04 10:00,88
28-04-04 09:00,87
28-04-04 08:00,97
28-04-04 07:00,100
28-04-04 06:00,94
28-04-04 05:00,80
28-04-04 04:00,76
28-04-04 03:00,39
28-04-04 02:00,38
28-04-04 01:00,40
28-04-04 00:00,35
27-04-04 23:00,52
27-04-04 22:00,61
27-04-04 21:00,79
27-04-04 20:00,100
27-04-04 19:00,85
27-04-04 18:00,82
27-04-04 17:00,85
27-04-04 16:00,82
27-04-04 15:00,95
27-04-04 14:00,78
27-04-04 13:00,79
