Datum Zeit,Radebeul-Wahnsdorf BEN
,µg/m³
01-05-04 00:00,2.0
30-04-04 23:00,3.7
30-04-04 22:00,3.6
30-04-04 21:00,2.2
30-04-04 20:00,1.6
30-04-04 19:00,1.3
30-04-04 18:00,1.1
30-04-04 17:00,1.1
30-04-04 16:00,1.0
30-04-04 15:00,1.0
30-04-04 14:00,1.0
30-04-04 13:00,1.1
30-04-04 12:00,1.1
30-04-04 11:00,1.2
30-04-04 10:00,1.2
30-04-04 09:00,1.3
30-04-04 08:00,1.4
30-04-04 07:00,1.4
30-04-04 06:00,1.4
30-04-04 05:00,1.3
30-04-04 04:00,1.2
30-04-04 03:00,1.2
30-04-04 02:00,1.1
30-04-04 01:00,1.4
30-04-04 00:00,1.1
29-04-04 23:00,1.1
29-04-04 22:00,1.0
29-04-04 21:00,1.0
29-04-04 20:00,1.0
29-04-04 19:00,1.1
29-04-04 18:00,
29-04-04 17:00,
29-04-04 16:00,
29-04-04 15:00,
29-04-04 14:00,
29-04-04 13:00,1.6
29-04-04 12:00,1.5
29-04-04 11:00,1.4
29-04-04 10:00,1.2
29-04-04 09:00,1.2
29-04-04 08:00,1.5
29-04-04 07:00,1.5
29-04-04 06:00,1.2
29-04-04 05:00,1.1
29-04-04 04:00,1.1
29-04-04 03:00,1.0
29-04-04 02:00,0.9
29-04-04 01:00,0.9
29-04-04 00:00,1.0
28-04-04 23:00,0.8
28-04-04 22:00,0.9
28-04-04 21:00,0.8
28-04-04 20:00,1.0
28-04-04 19:00,1.0
28-04-04 18:00,0.9
28-04-04 17:00,0.6
28-04-04 16:00,0.6
28-04-04 15:00,0.6
28-04-04 14:00,0.7
28-04-04 13:00,0.7
28-04-04 12:00,0.8
28-04-04 11:00,0.8
28-04-04 10:00,0.9
28-04-04 09:00,0.9
28-04-04 08:00,1.4
28-04-04 07:00,1.4
28-04-04 06:00,1.2
28-04-04 05:00,1.2
28-04-04 04:00,1.3
28-04-04 03:00,1.1
28-04-04 02:00,1.1
28-04-04 01:00,1.0
28-04-04 00:00,1.1
27-04-04 23:00,1.2
27-04-04 22:00,1.0
27-04-04 21:00,1.0
27-04-04 20:00,0.9
27-04-04 19:00,0.9
27-04-04 18:00,0.7
27-04-04 17:00,0.6
27-04-04 16:00,0.6
27-04-04 15:00,0.7
27-04-04 14:00,0.7
27-04-04 13:00,0.7
27-04-04 12:00,0.9
27-04-04 11:00,1.1
27-04-04 10:00,1.3
27-04-04 09:00,1.2
27-04-04 08:00,1.6
27-04-04 07:00,1.3
27-04-04 06:00,1.0
27-04-04 05:00,0.7
27-04-04 04:00,0.7
27-04-04 03:00,0.7
27-04-04 02:00,1.0
27-04-04 01:00,1.0
27-04-04 00:00,1.0
26-04-04 23:00,0.8
26-04-04 22:00,0.8
26-04-04 21:00,0.6
26-04-04 20:00,0.6
26-04-04 19:00,0.5
26-04-04 18:00,0.6
26-04-04 17:00,0.7
26-04-04 16:00,0.6
26-04-04 15:00,0.6
26-04-04 14:00,0.6
26-04-04 13:00,0.8
26-04-04 12:00,1.5
26-04-04 11:00,1.3
26-04-04 10:00,2.4
26-04-04 09:00,1.8
26-04-04 08:00,1.4
26-04-04 07:00,1.3
26-04-04 06:00,1.1
26-04-04 05:00,1.1
26-04-04 04:00,0.9
26-04-04 03:00,0.6
26-04-04 02:00,0.6
26-04-04 01:00,0.6
26-04-04 00:00,0.6
25-04-04 23:00,0.6
25-04-04 22:00,
25-04-04 21:00,
25-04-04 20:00,
25-04-04 19:00,
25-04-04 18:00,
25-04-04 17:00,0.5
25-04-04 16:00,0.4
25-04-04 15:00,0.4
25-04-04 14:00,0.5
25-04-04 13:00,0.5
25-04-04 12:00,0.5
25-04-04 11:00,0.7
25-04-04 10:00,0.6
25-04-04 09:00,0.5
25-04-04 08:00,0.5
25-04-04 07:00,0.5
25-04-04 06:00,0.5
25-04-04 05:00,0.5
25-04-04 04:00,0.6
25-04-04 03:00,0.5
25-04-04 02:00,0.5
25-04-04 01:00,0.5
25-04-04 00:00,0.5
24-04-04 23:00,0.5
24-04-04 22:00,0.5
24-04-04 21:00,0.7
24-04-04 20:00,0.7
24-04-04 19:00,0.6
24-04-04 18:00,0.5
24-04-04 17:00,0.5
24-04-04 16:00,0.3
24-04-04 15:00,0.6
24-04-04 14:00,0.6
24-04-04 13:00,0.6
24-04-04 12:00,0.6
24-04-04 11:00,0.6
24-04-04 10:00,0.5
24-04-04 09:00,0.5
24-04-04 08:00,0.5
24-04-04 07:00,0.5
24-04-04 06:00,0.5
24-04-04 05:00,0.5
24-04-04 04:00,0.3
24-04-04 03:00,0.5
24-04-04 02:00,0.4
24-04-04 01:00,0.5
24-04-04 00:00,0.5
23-04-04 23:00,0.4
23-04-04 22:00,0.5
23-04-04 21:00,0.5
23-04-04 20:00,0.5
23-04-04 19:00,0.5
23-04-04 18:00,0.6
23-04-04 17:00,0.5
23-04-04 16:00,0.5
23-04-04 15:00,0.4
23-04-04 14:00,0.6
23-04-04 13:00,0.6
23-04-04 12:00,0.5
23-04-04 11:00,0.7
23-04-04 10:00,0.8
23-04-04 09:00,0.8
23-04-04 08:00,1.0
23-04-04 07:00,1.1
23-04-04 06:00,1.1
23-04-04 05:00,1.2
23-04-04 04:00,0.9
23-04-04 03:00,0.6
23-04-04 02:00,0.6
23-04-04 01:00,0.5
23-04-04 00:00,0.1
22-04-04 23:00,0.5
22-04-04 22:00,0.5
22-04-04 21:00,0.5
22-04-04 20:00,0.5
22-04-04 19:00,0.4
22-04-04 18:00,0.1
22-04-04 17:00,0.2
22-04-04 16:00,0.4
22-04-04 15:00,0.4
22-04-04 14:00,0.3
22-04-04 13:00,0.5
22-04-04 12:00,0.5
22-04-04 11:00,1.0
22-04-04 10:00,1.4
22-04-04 09:00,1.6
22-04-04 08:00,1.4
22-04-04 07:00,1.1
22-04-04 06:00,0.9
22-04-04 05:00,0.8
22-04-04 04:00,0.9
22-04-04 03:00,
22-04-04 02:00,
22-04-04 01:00,
22-04-04 00:00,
21-04-04 23:00,
21-04-04 22:00,0.9
21-04-04 21:00,0.9
21-04-04 20:00,0.8
21-04-04 19:00,0.7
21-04-04 18:00,0.5
21-04-04 17:00,0.5
21-04-04 16:00,0.5
21-04-04 15:00,0.5
21-04-04 14:00,0.7
21-04-04 13:00,0.6
21-04-04 12:00,0.6
21-04-04 11:00,0.8
21-04-04 10:00,1.2
21-04-04 09:00,1.7
21-04-04 08:00,1.9
21-04-04 07:00,1.4
21-04-04 06:00,1.1
21-04-04 05:00,1.1
21-04-04 04:00,1.0
21-04-04 03:00,1.0
21-04-04 02:00,1.0
21-04-04 01:00,1.1
21-04-04 00:00,1.5
20-04-04 23:00,1.1
20-04-04 22:00,0.9
20-04-04 21:00,0.8
20-04-04 20:00,0.9
20-04-04 19:00,0.9
20-04-04 18:00,0.8
20-04-04 17:00,0.7
20-04-04 16:00,0.6
20-04-04 15:00,0.7
20-04-04 14:00,0.6
20-04-04 13:00,1.0
20-04-04 12:00,1.1
20-04-04 11:00,1.2
20-04-04 10:00,1.9
20-04-04 09:00,1.9
20-04-04 08:00,1.3
20-04-04 07:00,1.3
20-04-04 06:00,0.8
20-04-04 05:00,0.9
20-04-04 04:00,1.0
20-04-04 03:00,1.1
20-04-04 02:00,1.4
20-04-04 01:00,1.0
20-04-04 00:00,0.9
19-04-04 23:00,0.8
19-04-04 22:00,0.9
19-04-04 21:00,0.8
19-04-04 20:00,0.8
19-04-04 19:00,0.8
19-04-04 18:00,0.7
19-04-04 17:00,0.6
19-04-04 16:00,0.6
19-04-04 15:00,0.6
19-04-04 14:00,0.5
19-04-04 13:00,1.3
19-04-04 12:00,0.8
19-04-04 11:00,0.7
19-04-04 10:00,0.6
19-04-04 09:00,0.6
19-04-04 08:00,0.8
19-04-04 07:00,0.8
19-04-04 06:00,1.0
19-04-04 05:00,1.1
19-04-04 04:00,1.0
19-04-04 03:00,1.0
19-04-04 02:00,1.0
19-04-04 01:00,1.0
19-04-04 00:00,0.9
18-04-04 23:00,0.9
18-04-04 22:00,0.9
18-04-04 21:00,1.0
18-04-04 20:00,1.3
18-04-04 19:00,1.1
18-04-04 18:00,1.1
18-04-04 17:00,0.9
18-04-04 16:00,1.1
18-04-04 15:00,1.3
18-04-04 14:00,2.5
18-04-04 13:00,1.0
18-04-04 12:00,1.0
18-04-04 11:00,1.1
18-04-04 10:00,1.1
18-04-04 09:00,1.2
18-04-04 08:00,1.1
18-04-04 07:00,
18-04-04 06:00,
18-04-04 05:00,
18-04-04 04:00,
18-04-04 03:00,
18-04-04 02:00,1.3
18-04-04 01:00,1.4
18-04-04 00:00,1.3
17-04-04 23:00,1.2
17-04-04 22:00,1.4
17-04-04 21:00,1.6
17-04-04 20:00,1.2
17-04-04 19:00,0.9
17-04-04 18:00,0.9
17-04-04 17:00,0.8
17-04-04 16:00,0.8
17-04-04 15:00,0.8
17-04-04 14:00,0.8
17-04-04 13:00,0.9
17-04-04 12:00,1.0
17-04-04 11:00,1.1
17-04-04 10:00,1.4
17-04-04 09:00,1.7
17-04-04 08:00,1.7
17-04-04 07:00,1.5
17-04-04 06:00,1.4
17-04-04 05:00,1.5
17-04-04 04:00,1.7
17-04-04 03:00,1.8
17-04-04 02:00,1.8
17-04-04 01:00,1.8
17-04-04 00:00,1.8
16-04-04 23:00,1.7
16-04-04 22:00,1.8
16-04-04 21:00,1.9
16-04-04 20:00,1.1
16-04-04 19:00,0.6
16-04-04 18:00,0.6
16-04-04 17:00,0.6
16-04-04 16:00,0.6
16-04-04 15:00,0.6
16-04-04 14:00,0.7
16-04-04 13:00,0.8
16-04-04 12:00,1.0
16-04-04 11:00,1.2
16-04-04 10:00,1.4
16-04-04 09:00,1.6
16-04-04 08:00,1.5
16-04-04 07:00,1.4
16-04-04 06:00,1.0
16-04-04 05:00,0.9
16-04-04 04:00,0.9
16-04-04 03:00,1.6
16-04-04 02:00,0.8
16-04-04 01:00,0.8
16-04-04 00:00,0.8
15-04-04 23:00,0.9
15-04-04 22:00,0.9
15-04-04 21:00,0.9
15-04-04 20:00,0.8
15-04-04 19:00,0.8
15-04-04 18:00,0.6
15-04-04 17:00,0.6
15-04-04 16:00,0.7
15-04-04 15:00,0.8
15-04-04 14:00,0.8
15-04-04 13:00,1.3
15-04-04 12:00,1.1
15-04-04 11:00,1.0
15-04-04 10:00,1.2
15-04-04 09:00,1.3
15-04-04 08:00,1.6
15-04-04 07:00,1.2
15-04-04 06:00,1.1
15-04-04 05:00,1.0
15-04-04 04:00,0.9
15-04-04 03:00,1.1
15-04-04 02:00,1.2
15-04-04 01:00,1.0
15-04-04 00:00,1.1
14-04-04 23:00,1.1
14-04-04 22:00,1.3
14-04-04 21:00,1.3
14-04-04 20:00,1.0
14-04-04 19:00,0.9
14-04-04 18:00,0.6
14-04-04 17:00,0.6
14-04-04 16:00,0.5
14-04-04 15:00,0.6
14-04-04 14:00,0.6
14-04-04 13:00,0.5
14-04-04 12:00,
14-04-04 11:00,
14-04-04 10:00,
14-04-04 09:00,
14-04-04 08:00,
14-04-04 07:00,1.2
14-04-04 06:00,1.0
14-04-04 05:00,0.6
14-04-04 04:00,0.7
14-04-04 03:00,0.7
14-04-04 02:00,0.6
14-04-04 01:00,0.7
14-04-04 00:00,0.8
13-04-04 23:00,0.6
13-04-04 22:00,0.7
13-04-04 21:00,0.9
13-04-04 20:00,1.4
13-04-04 19:00,0.8
13-04-04 18:00,0.5
13-04-04 17:00,0.8
13-04-04 16:00,0.5
13-04-04 15:00,0.4
13-04-04 14:00,0.5
13-04-04 13:00,0.6
13-04-04 12:00,0.7
13-04-04 11:00,1.0
13-04-04 10:00,1.2
13-04-04 09:00,1.3
13-04-04 08:00,0.9
13-04-04 07:00,0.8
13-04-04 06:00,0.9
13-04-04 05:00,0.7
13-04-04 04:00,0.6
13-04-04 03:00,0.7
13-04-04 02:00,0.7
13-04-04 01:00,0.7
13-04-04 00:00,0.9
12-04-04 23:00,2.6
12-04-04 22:00,0.6
12-04-04 21:00,0.7
12-04-04 20:00,0.5
12-04-04 19:00,0.5
12-04-04 18:00,0.5
12-04-04 17:00,0.5
12-04-04 16:00,0.5
12-04-04 15:00,0.6
12-04-04 14:00,0.6
12-04-04 13:00,0.7
12-04-04 12:00,0.7
12-04-04 11:00,0.7
12-04-04 10:00,0.7
12-04-04 09:00,1.4
12-04-04 08:00,1.4
12-04-04 07:00,1.2
12-04-04 06:00,1.0
12-04-04 05:00,0.9
12-04-04 04:00,0.9
12-04-04 03:00,0.9
12-04-04 02:00,1.2
12-04-04 01:00,1.2
12-04-04 00:00,1.5
11-04-04 23:00,1.7
11-04-04 22:00,1.8
11-04-04 21:00,1.7
11-04-04 20:00,1.2
11-04-04 19:00,0.5
11-04-04 18:00,0.5
11-04-04 17:00,0.5
11-04-04 16:00,0.5
11-04-04 15:00,0.6
11-04-04 14:00,0.5
11-04-04 13:00,0.6
11-04-04 12:00,0.6
11-04-04 11:00,0.7
11-04-04 10:00,0.7
11-04-04 09:00,0.8
11-04-04 08:00,0.9
11-04-04 07:00,1.0
11-04-04 06:00,0.7
11-04-04 05:00,0.7
11-04-04 04:00,0.7
11-04-04 03:00,0.6
11-04-04 02:00,0.7
11-04-04 01:00,0.8
11-04-04 00:00,0.6
10-04-04 23:00,0.7
10-04-04 22:00,0.7
10-04-04 21:00,0.6
10-04-04 20:00,0.7
10-04-04 19:00,0.6
10-04-04 18:00,0.5
10-04-04 17:00,0.6
10-04-04 16:00,
10-04-04 15:00,
10-04-04 14:00,
10-04-04 13:00,
10-04-04 12:00,
10-04-04 11:00,0.9
10-04-04 10:00,1.1
10-04-04 09:00,1.1
10-04-04 08:00,1.2
10-04-04 07:00,1.1
10-04-04 06:00,0.9
10-04-04 05:00,0.9
10-04-04 04:00,0.9
10-04-04 03:00,1.0
10-04-04 02:00,1.2
10-04-04 01:00,1.2
10-04-04 00:00,1.1
09-04-04 23:00,1.2
09-04-04 22:00,1.1
09-04-04 21:00,1.0
09-04-04 20:00,1.1
09-04-04 19:00,1.3
09-04-04 18:00,4.1
09-04-04 17:00,1.8
09-04-04 16:00,0.7
09-04-04 15:00,0.7
09-04-04 14:00,0.8
09-04-04 13:00,0.8
09-04-04 12:00,1.2
09-04-04 11:00,0.9
09-04-04 10:00,0.8
09-04-04 09:00,0.7
09-04-04 08:00,0.8
09-04-04 07:00,0.7
09-04-04 06:00,0.6
09-04-04 05:00,0.7
09-04-04 04:00,0.7
09-04-04 03:00,0.7
09-04-04 02:00,0.7
09-04-04 01:00,0.8
09-04-04 00:00,0.8
08-04-04 23:00,1.0
08-04-04 22:00,0.8
08-04-04 21:00,1.2
08-04-04 20:00,1.0
08-04-04 19:00,0.8
08-04-04 18:00,0.7
08-04-04 17:00,0.6
08-04-04 16:00,0.8
08-04-04 15:00,0.8
08-04-04 14:00,0.7
08-04-04 13:00,0.9
08-04-04 12:00,0.6
08-04-04 11:00,0.9
08-04-04 10:00,0.8
08-04-04 09:00,1.0
08-04-04 08:00,0.8
08-04-04 07:00,0.9
08-04-04 06:00,0.6
08-04-04 05:00,0.6
08-04-04 04:00,0.6
08-04-04 03:00,0.7
08-04-04 02:00,0.6
08-04-04 01:00,0.7
08-04-04 00:00,0.9
07-04-04 23:00,1.7
07-04-04 22:00,0.9
07-04-04 21:00,0.6
07-04-04 20:00,0.7
07-04-04 19:00,0.9
07-04-04 18:00,0.9
07-04-04 17:00,0.6
07-04-04 16:00,0.6
07-04-04 15:00,0.5
07-04-04 14:00,0.6
07-04-04 13:00,0.6
07-04-04 12:00,0.6
07-04-04 11:00,0.7
07-04-04 10:00,0.7
07-04-04 09:00,0.8
07-04-04 08:00,0.7
07-04-04 07:00,1.1
07-04-04 06:00,0.6
07-04-04 05:00,0.6
07-04-04 04:00,0.6
07-04-04 03:00,0.5
07-04-04 02:00,0.5
07-04-04 01:00,0.6
07-04-04 00:00,0.7
06-04-04 23:00,0.6
06-04-04 22:00,0.8
06-04-04 21:00,
06-04-04 20:00,
06-04-04 19:00,
06-04-04 18:00,
06-04-04 17:00,
06-04-04 16:00,0.6
06-04-04 15:00,0.6
06-04-04 14:00,0.5
06-04-04 13:00,0.5
06-04-04 12:00,0.7
06-04-04 11:00,0.9
06-04-04 10:00,0.9
06-04-04 09:00,0.6
06-04-04 08:00,0.7
06-04-04 07:00,0.8
06-04-04 06:00,0.8
06-04-04 05:00,0.5
06-04-04 04:00,0.5
06-04-04 03:00,0.5
06-04-04 02:00,0.5
06-04-04 01:00,0.5
06-04-04 00:00,0.6
05-04-04 23:00,0.7
05-04-04 22:00,0.8
05-04-04 21:00,0.7
05-04-04 20:00,0.8
05-04-04 19:00,0.8
05-04-04 18:00,0.7
05-04-04 17:00,0.7
05-04-04 16:00,0.5
05-04-04 15:00,0.6
05-04-04 14:00,0.5
05-04-04 13:00,0.6
05-04-04 12:00,0.7
05-04-04 11:00,0.6
05-04-04 10:00,1.3
05-04-04 09:00,2.5
05-04-04 08:00,1.6
05-04-04 07:00,1.1
05-04-04 06:00,0.8
05-04-04 05:00,0.5
05-04-04 04:00,0.5
05-04-04 03:00,0.5
05-04-04 02:00,0.5
05-04-04 01:00,0.5
05-04-04 00:00,0.5
04-04-04 23:00,0.5
04-04-04 22:00,0.5
04-04-04 21:00,0.5
04-04-04 20:00,0.3
04-04-04 19:00,0.5
04-04-04 18:00,1.1
04-04-04 17:00,0.6
04-04-04 16:00,0.5
04-04-04 15:00,0.5
04-04-04 14:00,0.4
