Datum Zeit,Schwartenberg PM2.5
,µg/m³
30-04-04,12.12
29-04-04,
28-04-04,17.78
27-04-04,
26-04-04,9.51
25-04-04,
24-04-04,2.93
23-04-04,
22-04-04,10.10
21-04-04,
20-04-04,9.24
19-04-04,
18-04-04,21.85
17-04-04,
16-04-04,18.83
15-04-04,
14-04-04,8.32
13-04-04,
12-04-04,16.69
11-04-04,
10-04-04,15.56
09-04-04,
08-04-04,3.04
07-04-04,
06-04-04,4.58
05-04-04,
04-04-04,4.62
03-04-04,
02-04-04,26.61
01-04-04,

