Datum Zeit,Zittau-Ost NO2
,µg/m³
01-05-04 00:00,12
30-04-04 23:00,14
30-04-04 22:00,22
30-04-04 21:00,18
30-04-04 20:00,13
30-04-04 19:00,12
30-04-04 18:00,8
30-04-04 17:00,7
30-04-04 16:00,7
30-04-04 15:00,8
30-04-04 14:00,8
30-04-04 13:00,6
30-04-04 12:00,7
30-04-04 11:00,8
30-04-04 10:00,13
30-04-04 09:00,15
30-04-04 08:00,18
30-04-04 07:00,28
30-04-04 06:00,25
30-04-04 05:00,18
30-04-04 04:00,11
30-04-04 03:00,14
30-04-04 02:00,15
30-04-04 01:00,16
30-04-04 00:00,12
29-04-04 23:00,11
29-04-04 22:00,10
29-04-04 21:00,10
29-04-04 20:00,11
29-04-04 19:00,11
29-04-04 18:00,11
29-04-04 17:00,11
29-04-04 16:00,10
29-04-04 15:00,10
29-04-04 14:00,10
29-04-04 13:00,10
29-04-04 12:00,13
29-04-04 11:00,17
29-04-04 10:00,19
29-04-04 09:00,19
29-04-04 08:00,32
29-04-04 07:00,34
29-04-04 06:00,21
29-04-04 05:00,21
29-04-04 04:00,15
29-04-04 03:00,18
29-04-04 02:00,14
29-04-04 01:00,15
29-04-04 00:00,18
28-04-04 23:00,25
28-04-04 22:00,16
28-04-04 21:00,12
28-04-04 20:00,11
28-04-04 19:00,12
28-04-04 18:00,9
28-04-04 17:00,10
28-04-04 16:00,13
28-04-04 15:00,9
28-04-04 14:00,12
28-04-04 13:00,9
28-04-04 12:00,8
28-04-04 11:00,8
28-04-04 10:00,11
28-04-04 09:00,32
28-04-04 08:00,28
28-04-04 07:00,25
28-04-04 06:00,21
28-04-04 05:00,18
28-04-04 04:00,18
28-04-04 03:00,19
28-04-04 02:00,17
28-04-04 01:00,15
28-04-04 00:00,23
27-04-04 23:00,18
27-04-04 22:00,15
27-04-04 21:00,12
27-04-04 20:00,11
27-04-04 19:00,12
27-04-04 18:00,8
27-04-04 17:00,8
27-04-04 16:00,9
27-04-04 15:00,9
27-04-04 14:00,10
27-04-04 13:00,9
27-04-04 12:00,10
27-04-04 11:00,10
27-04-04 10:00,9
27-04-04 09:00,14
27-04-04 08:00,21
27-04-04 07:00,25
27-04-04 06:00,22
27-04-04 05:00,17
27-04-04 04:00,13
27-04-04 03:00,12
27-04-04 02:00,10
27-04-04 01:00,10
27-04-04 00:00,14
26-04-04 23:00,12
26-04-04 22:00,23
26-04-04 21:00,11
26-04-04 20:00,11
