Datum Zeit,Borna NO2
,µg/m³
01-05-04 00:00,
30-04-04 23:00,
30-04-04 22:00,
30-04-04 21:00,
30-04-04 20:00,
30-04-04 19:00,
30-04-04 18:00,
30-04-04 17:00,
30-04-04 16:00,
30-04-04 15:00,
30-04-04 14:00,
30-04-04 13:00,
30-04-04 12:00,
30-04-04 11:00,
30-04-04 10:00,
30-04-04 09:00,
30-04-04 08:00,
30-04-04 07:00,
30-04-04 06:00,
30-04-04 05:00,
30-04-04 04:00,
30-04-04 03:00,
30-04-04 02:00,
30-04-04 01:00,
30-04-04 00:00,
29-04-04 23:00,
29-04-04 22:00,
29-04-04 21:00,
29-04-04 20:00,
29-04-04 19:00,
29-04-04 18:00,
29-04-04 17:00,
29-04-04 16:00,
29-04-04 15:00,
29-04-04 14:00,
29-04-04 13:00,
29-04-04 12:00,44
29-04-04 11:00,43
29-04-04 10:00,49
29-04-04 09:00,60
29-04-04 08:00,62
29-04-04 07:00,70
29-04-04 06:00,70
29-04-04 05:00,60
29-04-04 04:00,43
29-04-04 03:00,31
29-04-04 02:00,22
29-04-04 01:00,16
29-04-04 00:00,19
28-04-04 23:00,19
28-04-04 22:00,19
28-04-04 21:00,42
28-04-04 20:00,33
28-04-04 19:00,33
28-04-04 18:00,40
28-04-04 17:00,46
28-04-04 16:00,55
28-04-04 15:00,49
28-04-04 14:00,52
28-04-04 13:00,43
28-04-04 12:00,50
28-04-04 11:00,
28-04-04 10:00,
28-04-04 09:00,56
28-04-04 08:00,62
28-04-04 07:00,75
28-04-04 06:00,68
28-04-04 05:00,48
28-04-04 04:00,47
28-04-04 03:00,36
28-04-04 02:00,30
28-04-04 01:00,29
28-04-04 00:00,37
27-04-04 23:00,28
27-04-04 22:00,32
27-04-04 21:00,35
27-04-04 20:00,44
27-04-04 19:00,52
27-04-04 18:00,53
27-04-04 17:00,57
27-04-04 16:00,63
27-04-04 15:00,57
27-04-04 14:00,62
27-04-04 13:00,52
27-04-04 12:00,52
27-04-04 11:00,45
27-04-04 10:00,46
27-04-04 09:00,44
27-04-04 08:00,47
27-04-04 07:00,50
27-04-04 06:00,51
