Datum Zeit,Borna PM10
,µg/m³
30-04-04,
29-04-04,
28-04-04,
27-04-04,28
26-04-04,25
25-04-04,14
24-04-04,20
23-04-04,25
22-04-04,23
21-04-04,17
20-04-04,21
19-04-04,15
18-04-04,27
17-04-04,34
16-04-04,38
15-04-04,33
14-04-04,20
13-04-04,18
12-04-04,22
11-04-04,26
10-04-04,20
09-04-04,23
08-04-04,17
07-04-04,19
06-04-04,12
05-04-04,16
04-04-04,19
03-04-04,41
02-04-04,62
01-04-04,61

