Datum Zeit,Dresden-Nord BEN
,µg/m³
01-05-04 00:00,3.4
30-04-04 23:00,3.9
30-04-04 22:00,3.3
30-04-04 21:00,2.7
30-04-04 20:00,1.9
30-04-04 19:00,2.0
30-04-04 18:00,1.7
30-04-04 17:00,1.9
30-04-04 16:00,1.5
30-04-04 15:00,2.9
30-04-04 14:00,1.9
30-04-04 13:00,1.8
30-04-04 12:00,1.7
30-04-04 11:00,1.7
30-04-04 10:00,2.0
30-04-04 09:00,2.2
30-04-04 08:00,3.6
30-04-04 07:00,3.2
30-04-04 06:00,1.9
30-04-04 05:00,1.6
30-04-04 04:00,1.1
30-04-04 03:00,1.3
30-04-04 02:00,1.5
30-04-04 01:00,1.5
30-04-04 00:00,1.7
29-04-04 23:00,2.3
29-04-04 22:00,2.2
29-04-04 21:00,2.0
29-04-04 20:00,1.9
29-04-04 19:00,1.6
29-04-04 18:00,1.6
29-04-04 17:00,1.5
29-04-04 16:00,1.8
29-04-04 15:00,2.0
29-04-04 14:00,2.1
29-04-04 13:00,2.1
29-04-04 12:00,1.9
29-04-04 11:00,2.2
29-04-04 10:00,2.0
29-04-04 09:00,4.0
29-04-04 08:00,5.3
29-04-04 07:00,6.3
29-04-04 06:00,3.2
29-04-04 05:00,2.0
29-04-04 04:00,1.6
29-04-04 03:00,1.6
29-04-04 02:00,1.5
29-04-04 01:00,1.5
29-04-04 00:00,1.4
28-04-04 23:00,1.8
28-04-04 22:00,2.2
28-04-04 21:00,1.9
28-04-04 20:00,1.6
28-04-04 19:00,1.4
28-04-04 18:00,1.2
28-04-04 17:00,1.4
28-04-04 16:00,1.6
28-04-04 15:00,1.8
28-04-04 14:00,1.4
28-04-04 13:00,1.5
28-04-04 12:00,1.6
28-04-04 11:00,1.8
28-04-04 10:00,2.1
28-04-04 09:00,3.5
28-04-04 08:00,5.0
28-04-04 07:00,5.3
28-04-04 06:00,3.0
28-04-04 05:00,2.5
28-04-04 04:00,1.7
28-04-04 03:00,2.6
28-04-04 02:00,2.5
28-04-04 01:00,2.8
28-04-04 00:00,2.3
27-04-04 23:00,2.2
27-04-04 22:00,2.2
27-04-04 21:00,2.6
27-04-04 20:00,2.2
27-04-04 19:00,1.9
27-04-04 18:00,1.8
27-04-04 17:00,2.2
27-04-04 16:00,2.1
27-04-04 15:00,1.9
27-04-04 14:00,
27-04-04 13:00,
27-04-04 12:00,
27-04-04 11:00,
27-04-04 10:00,
27-04-04 09:00,2.3
27-04-04 08:00,4.0
27-04-04 07:00,4.1
27-04-04 06:00,3.2
27-04-04 05:00,2.1
27-04-04 04:00,1.2
27-04-04 03:00,1.2
27-04-04 02:00,1.4
27-04-04 01:00,1.6
27-04-04 00:00,2.4
26-04-04 23:00,2.5
26-04-04 22:00,2.5
26-04-04 21:00,2.7
26-04-04 20:00,1.7
26-04-04 19:00,3.3
26-04-04 18:00,1.8
26-04-04 17:00,3.7
26-04-04 16:00,4.1
26-04-04 15:00,2.6
26-04-04 14:00,2.0
26-04-04 13:00,1.2
26-04-04 12:00,2.4
26-04-04 11:00,2.5
26-04-04 10:00,4.6
26-04-04 09:00,5.0
26-04-04 08:00,5.9
26-04-04 07:00,4.8
26-04-04 06:00,3.5
26-04-04 05:00,1.6
26-04-04 04:00,1.2
26-04-04 03:00,1.6
26-04-04 02:00,2.3
26-04-04 01:00,2.3
26-04-04 00:00,3.6
25-04-04 23:00,
25-04-04 22:00,
25-04-04 21:00,
25-04-04 20:00,
25-04-04 19:00,
25-04-04 18:00,1.3
25-04-04 17:00,1.4
25-04-04 16:00,1.4
25-04-04 15:00,1.3
25-04-04 14:00,1.3
25-04-04 13:00,1.8
25-04-04 12:00,3.2
25-04-04 11:00,2.5
25-04-04 10:00,1.4
25-04-04 09:00,0.8
25-04-04 08:00,1.0
25-04-04 07:00,0.8
25-04-04 06:00,0.8
25-04-04 05:00,1.4
25-04-04 04:00,1.1
25-04-04 03:00,1.0
25-04-04 02:00,0.7
25-04-04 01:00,1.5
25-04-04 00:00,1.0
24-04-04 23:00,1.8
24-04-04 22:00,1.6
24-04-04 21:00,3.1
24-04-04 20:00,1.9
24-04-04 19:00,2.4
24-04-04 18:00,2.4
24-04-04 17:00,2.0
24-04-04 16:00,3.0
24-04-04 15:00,2.7
24-04-04 14:00,2.7
24-04-04 13:00,2.3
24-04-04 12:00,2.2
24-04-04 11:00,2.0
24-04-04 10:00,1.6
24-04-04 09:00,1.7
24-04-04 08:00,1.2
24-04-04 07:00,1.0
24-04-04 06:00,1.1
24-04-04 05:00,1.1
24-04-04 04:00,0.8
24-04-04 03:00,1.1
24-04-04 02:00,1.2
24-04-04 01:00,1.8
24-04-04 00:00,1.9
23-04-04 23:00,1.1
23-04-04 22:00,1.8
23-04-04 21:00,1.7
23-04-04 20:00,1.9
23-04-04 19:00,2.1
23-04-04 18:00,1.9
23-04-04 17:00,1.8
23-04-04 16:00,1.1
23-04-04 15:00,2.9
23-04-04 14:00,2.1
23-04-04 13:00,1.0
23-04-04 12:00,3.3
23-04-04 11:00,3.2
23-04-04 10:00,3.8
23-04-04 09:00,4.8
23-04-04 08:00,5.8
23-04-04 07:00,6.1
23-04-04 06:00,3.9
23-04-04 05:00,1.9
23-04-04 04:00,1.7
23-04-04 03:00,2.8
23-04-04 02:00,3.3
23-04-04 01:00,3.3
23-04-04 00:00,7.2
22-04-04 23:00,6.9
22-04-04 22:00,5.2
22-04-04 21:00,4.1
22-04-04 20:00,1.5
22-04-04 19:00,1.0
22-04-04 18:00,1.0
22-04-04 17:00,3.2
22-04-04 16:00,2.9
22-04-04 15:00,2.3
22-04-04 14:00,2.1
22-04-04 13:00,1.9
22-04-04 12:00,2.4
22-04-04 11:00,2.4
22-04-04 10:00,3.1
22-04-04 09:00,3.8
22-04-04 08:00,6.0
22-04-04 07:00,5.6
22-04-04 06:00,4.6
22-04-04 05:00,1.5
22-04-04 04:00,1.5
22-04-04 03:00,
22-04-04 02:00,
22-04-04 01:00,
22-04-04 00:00,
21-04-04 23:00,
21-04-04 22:00,7.2
21-04-04 21:00,3.5
21-04-04 20:00,4.9
21-04-04 19:00,3.2
21-04-04 18:00,2.2
21-04-04 17:00,3.1
