Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
30-04-04,56
29-04-04,
28-04-04,49
27-04-04,42
26-04-04,36
25-04-04,22
24-04-04,32
23-04-04,39
22-04-04,43
21-04-04,32
20-04-04,31
19-04-04,22
18-04-04,39
17-04-04,57
16-04-04,71
15-04-04,47
14-04-04,37
13-04-04,32
12-04-04,35
11-04-04,55
10-04-04,31
09-04-04,30
08-04-04,24
07-04-04,28
06-04-04,16
05-04-04,23
04-04-04,26
03-04-04,49
02-04-04,67
01-04-04,71

