Datum Zeit,Freiberg NO2
,µg/m³
01-05-04 00:00,17
30-04-04 23:00,19
30-04-04 22:00,18
30-04-04 21:00,23
30-04-04 20:00,28
30-04-04 19:00,26
30-04-04 18:00,28
30-04-04 17:00,27
30-04-04 16:00,31
30-04-04 15:00,33
30-04-04 14:00,30
30-04-04 13:00,26
30-04-04 12:00,24
30-04-04 11:00,31
30-04-04 10:00,35
30-04-04 09:00,40
30-04-04 08:00,41
30-04-04 07:00,51
30-04-04 06:00,54
30-04-04 05:00,32
30-04-04 04:00,21
30-04-04 03:00,16
30-04-04 02:00,13
30-04-04 01:00,15
30-04-04 00:00,18
29-04-04 23:00,19
29-04-04 22:00,24
29-04-04 21:00,26
29-04-04 20:00,28
29-04-04 19:00,38
29-04-04 18:00,44
29-04-04 17:00,39
29-04-04 16:00,41
29-04-04 15:00,30
29-04-04 14:00,35
29-04-04 13:00,33
29-04-04 12:00,30
29-04-04 11:00,37
29-04-04 10:00,41
29-04-04 09:00,45
29-04-04 08:00,45
29-04-04 07:00,77
29-04-04 06:00,90
29-04-04 05:00,62
29-04-04 04:00,32
29-04-04 03:00,24
29-04-04 02:00,15
29-04-04 01:00,15
29-04-04 00:00,19
28-04-04 23:00,24
28-04-04 22:00,29
28-04-04 21:00,27
28-04-04 20:00,34
28-04-04 19:00,36
28-04-04 18:00,34
28-04-04 17:00,32
28-04-04 16:00,39
28-04-04 15:00,36
28-04-04 14:00,33
28-04-04 13:00,31
28-04-04 12:00,31
28-04-04 11:00,32
28-04-04 10:00,37
28-04-04 09:00,34
28-04-04 08:00,39
28-04-04 07:00,57
28-04-04 06:00,58
28-04-04 05:00,34
28-04-04 04:00,31
28-04-04 03:00,22
28-04-04 02:00,25
28-04-04 01:00,18
28-04-04 00:00,21
27-04-04 23:00,23
27-04-04 22:00,33
27-04-04 21:00,38
27-04-04 20:00,41
27-04-04 19:00,36
27-04-04 18:00,42
27-04-04 17:00,36
27-04-04 16:00,43
27-04-04 15:00,35
27-04-04 14:00,31
27-04-04 13:00,25
27-04-04 12:00,24
27-04-04 11:00,25
27-04-04 10:00,35
27-04-04 09:00,39
27-04-04 08:00,45
27-04-04 07:00,50
27-04-04 06:00,59
27-04-04 05:00,45
27-04-04 04:00,21
27-04-04 03:00,16
27-04-04 02:00,12
27-04-04 01:00,15
27-04-04 00:00,13
26-04-04 23:00,25
26-04-04 22:00,38
26-04-04 21:00,48
26-04-04 20:00,56
26-04-04 19:00,31
26-04-04 18:00,32
26-04-04 17:00,37
26-04-04 16:00,24
26-04-04 15:00,31
26-04-04 14:00,33
26-04-04 13:00,36
26-04-04 12:00,46
26-04-04 11:00,35
26-04-04 10:00,25
26-04-04 09:00,35
26-04-04 08:00,52
26-04-04 07:00,66
26-04-04 06:00,55
26-04-04 05:00,34
26-04-04 04:00,22
26-04-04 03:00,17
26-04-04 02:00,16
26-04-04 01:00,21
26-04-04 00:00,27
25-04-04 23:00,39
25-04-04 22:00,56
25-04-04 21:00,43
25-04-04 20:00,27
25-04-04 19:00,18
25-04-04 18:00,13
25-04-04 17:00,11
25-04-04 16:00,10
25-04-04 15:00,10
25-04-04 14:00,8
25-04-04 13:00,10
25-04-04 12:00,12
25-04-04 11:00,14
25-04-04 10:00,14
25-04-04 09:00,13
25-04-04 08:00,11
25-04-04 07:00,10
25-04-04 06:00,10
25-04-04 05:00,10
25-04-04 04:00,9
25-04-04 03:00,9
25-04-04 02:00,8
25-04-04 01:00,8
25-04-04 00:00,10
24-04-04 23:00,12
24-04-04 22:00,16
24-04-04 21:00,17
24-04-04 20:00,15
24-04-04 19:00,15
24-04-04 18:00,16
24-04-04 17:00,14
24-04-04 16:00,12
24-04-04 15:00,14
24-04-04 14:00,15
24-04-04 13:00,16
24-04-04 12:00,16
24-04-04 11:00,19
24-04-04 10:00,19
24-04-04 09:00,16
24-04-04 08:00,15
24-04-04 07:00,13
24-04-04 06:00,12
24-04-04 05:00,13
24-04-04 04:00,13
24-04-04 03:00,13
24-04-04 02:00,12
24-04-04 01:00,11
24-04-04 00:00,11
23-04-04 23:00,13
23-04-04 22:00,13
23-04-04 21:00,18
23-04-04 20:00,20
23-04-04 19:00,21
23-04-04 18:00,22
23-04-04 17:00,20
23-04-04 16:00,27
23-04-04 15:00,26
23-04-04 14:00,25
23-04-04 13:00,22
23-04-04 12:00,23
23-04-04 11:00,21
23-04-04 10:00,27
23-04-04 09:00,24
23-04-04 08:00,35
23-04-04 07:00,61
23-04-04 06:00,46
23-04-04 05:00,37
23-04-04 04:00,23
23-04-04 03:00,21
23-04-04 02:00,20
23-04-04 01:00,22
23-04-04 00:00,27
22-04-04 23:00,39
22-04-04 22:00,61
22-04-04 21:00,86
22-04-04 20:00,56
22-04-04 19:00,39
22-04-04 18:00,24
22-04-04 17:00,31
22-04-04 16:00,26
22-04-04 15:00,19
22-04-04 14:00,21
22-04-04 13:00,19
22-04-04 12:00,
22-04-04 11:00,
22-04-04 10:00,
22-04-04 09:00,
22-04-04 08:00,51
22-04-04 07:00,56
22-04-04 06:00,58
22-04-04 05:00,44
22-04-04 04:00,32
22-04-04 03:00,40
22-04-04 02:00,39
22-04-04 01:00,29
22-04-04 00:00,22
21-04-04 23:00,24
21-04-04 22:00,32
21-04-04 21:00,45
21-04-04 20:00,78
21-04-04 19:00,45
21-04-04 18:00,34
21-04-04 17:00,28
21-04-04 16:00,26
21-04-04 15:00,26
21-04-04 14:00,27
21-04-04 13:00,24
21-04-04 12:00,26
21-04-04 11:00,27
21-04-04 10:00,31
21-04-04 09:00,43
21-04-04 08:00,35
21-04-04 07:00,47
21-04-04 06:00,42
21-04-04 05:00,46
21-04-04 04:00,41
21-04-04 03:00,32
21-04-04 02:00,24
21-04-04 01:00,22
21-04-04 00:00,23
20-04-04 23:00,31
20-04-04 22:00,48
20-04-04 21:00,51
20-04-04 20:00,43
20-04-04 19:00,38
20-04-04 18:00,33
20-04-04 17:00,27
20-04-04 16:00,27
20-04-04 15:00,27
20-04-04 14:00,21
20-04-04 13:00,23
20-04-04 12:00,25
20-04-04 11:00,30
20-04-04 10:00,36
20-04-04 09:00,41
20-04-04 08:00,52
20-04-04 07:00,59
20-04-04 06:00,54
20-04-04 05:00,33
20-04-04 04:00,15
20-04-04 03:00,15
20-04-04 02:00,16
20-04-04 01:00,16
20-04-04 00:00,19
19-04-04 23:00,25
19-04-04 22:00,32
19-04-04 21:00,38
19-04-04 20:00,32
19-04-04 19:00,28
19-04-04 18:00,35
19-04-04 17:00,26
19-04-04 16:00,25
19-04-04 15:00,24
19-04-04 14:00,25
19-04-04 13:00,25
19-04-04 12:00,25
19-04-04 11:00,
19-04-04 10:00,
19-04-04 09:00,
19-04-04 08:00,39
19-04-04 07:00,25
19-04-04 06:00,32
19-04-04 05:00,30
19-04-04 04:00,21
19-04-04 03:00,16
19-04-04 02:00,13
19-04-04 01:00,13
19-04-04 00:00,15
18-04-04 23:00,17
18-04-04 22:00,14
18-04-04 21:00,14
18-04-04 20:00,23
18-04-04 19:00,24
18-04-04 18:00,19
18-04-04 17:00,24
18-04-04 16:00,19
18-04-04 15:00,18
18-04-04 14:00,19
18-04-04 13:00,28
18-04-04 12:00,23
18-04-04 11:00,22
18-04-04 10:00,24
18-04-04 09:00,26
18-04-04 08:00,27
18-04-04 07:00,28
18-04-04 06:00,21
18-04-04 05:00,27
18-04-04 04:00,22
18-04-04 03:00,15
18-04-04 02:00,17
18-04-04 01:00,24
18-04-04 00:00,20
17-04-04 23:00,18
17-04-04 22:00,19
