Datum Zeit,Dresden-Bergstraße NO
,µg/m³
01-05-05 00:00,49
30-04-05 23:00,67
30-04-05 22:00,59
30-04-05 21:00,50
30-04-05 20:00,31
30-04-05 19:00,37
30-04-05 18:00,33
30-04-05 17:00,42
30-04-05 16:00,42
30-04-05 15:00,42
30-04-05 14:00,68
30-04-05 13:00,73
30-04-05 12:00,87
30-04-05 11:00,81
30-04-05 10:00,102
30-04-05 09:00,65
30-04-05 08:00,94
30-04-05 07:00,104
30-04-05 06:00,78
30-04-05 05:00,108
30-04-05 04:00,102
30-04-05 03:00,43
30-04-05 02:00,37
30-04-05 01:00,48
30-04-05 00:00,34
29-04-05 23:00,45
29-04-05 22:00,45
29-04-05 21:00,52
29-04-05 20:00,29
29-04-05 19:00,39
29-04-05 18:00,28
29-04-05 17:00,110
29-04-05 16:00,138
29-04-05 15:00,152
29-04-05 14:00,151
29-04-05 13:00,102
29-04-05 12:00,115
29-04-05 11:00,97
29-04-05 10:00,118
29-04-05 09:00,155
29-04-05 08:00,170
29-04-05 07:00,201
29-04-05 06:00,227
29-04-05 05:00,120
29-04-05 04:00,89
29-04-05 03:00,43
29-04-05 02:00,77
29-04-05 01:00,59
29-04-05 00:00,76
28-04-05 23:00,95
28-04-05 22:00,44
28-04-05 21:00,91
28-04-05 20:00,63
28-04-05 19:00,44
28-04-05 18:00,56
28-04-05 17:00,62
28-04-05 16:00,54
28-04-05 15:00,58
28-04-05 14:00,52
28-04-05 13:00,46
28-04-05 12:00,38
28-04-05 11:00,36
28-04-05 10:00,51
28-04-05 09:00,115
28-04-05 08:00,113
28-04-05 07:00,151
28-04-05 06:00,152
28-04-05 05:00,72
28-04-05 04:00,46
28-04-05 03:00,19
28-04-05 02:00,13
28-04-05 01:00,6
28-04-05 00:00,52
27-04-05 23:00,23
27-04-05 22:00,46
27-04-05 21:00,37
27-04-05 20:00,49
27-04-05 19:00,40
27-04-05 18:00,52
27-04-05 17:00,75
27-04-05 16:00,104
27-04-05 15:00,158
27-04-05 14:00,95
27-04-05 13:00,144
27-04-05 12:00,95
27-04-05 11:00,120
27-04-05 10:00,110
27-04-05 09:00,124
27-04-05 08:00,95
27-04-05 07:00,132
27-04-05 06:00,110
27-04-05 05:00,64
27-04-05 04:00,46
27-04-05 03:00,12
27-04-05 02:00,8
27-04-05 01:00,23
27-04-05 00:00,35
26-04-05 23:00,43
26-04-05 22:00,39
26-04-05 21:00,79
26-04-05 20:00,101
26-04-05 19:00,92
26-04-05 18:00,145
26-04-05 17:00,109
26-04-05 16:00,123
26-04-05 15:00,118
26-04-05 14:00,113
26-04-05 13:00,110
26-04-05 12:00,120
26-04-05 11:00,124
26-04-05 10:00,161
26-04-05 09:00,144
26-04-05 08:00,236
26-04-05 07:00,195
26-04-05 06:00,227
26-04-05 05:00,127
26-04-05 04:00,71
26-04-05 03:00,37
26-04-05 02:00,2
26-04-05 01:00,7
26-04-05 00:00,14
25-04-05 23:00,30
25-04-05 22:00,92
25-04-05 21:00,110
25-04-05 20:00,146
25-04-05 19:00,131
25-04-05 18:00,145
25-04-05 17:00,242
25-04-05 16:00,291
25-04-05 15:00,251
25-04-05 14:00,163
25-04-05 13:00,154
25-04-05 12:00,110
25-04-05 11:00,185
25-04-05 10:00,138
25-04-05 09:00,192
25-04-05 08:00,121
25-04-05 07:00,58
25-04-05 06:00,175
25-04-05 05:00,130
25-04-05 04:00,56
25-04-05 03:00,18
25-04-05 02:00,1
25-04-05 01:00,2
25-04-05 00:00,8
24-04-05 23:00,26
24-04-05 22:00,13
24-04-05 21:00,5
24-04-05 20:00,5
24-04-05 19:00,29
24-04-05 18:00,76
24-04-05 17:00,81
24-04-05 16:00,32
24-04-05 15:00,56
24-04-05 14:00,31
24-04-05 13:00,19
24-04-05 12:00,13
24-04-05 11:00,13
24-04-05 10:00,19
24-04-05 09:00,11
24-04-05 08:00,5
24-04-05 07:00,9
24-04-05 06:00,9
24-04-05 05:00,6
24-04-05 04:00,4
24-04-05 03:00,1
24-04-05 02:00,3
24-04-05 01:00,15
24-04-05 00:00,30
23-04-05 23:00,21
23-04-05 22:00,2
23-04-05 21:00,7
23-04-05 20:00,4
23-04-05 19:00,14
23-04-05 18:00,26
23-04-05 17:00,19
23-04-05 16:00,21
23-04-05 15:00,19
23-04-05 14:00,38
23-04-05 13:00,33
23-04-05 12:00,30
23-04-05 11:00,44
23-04-05 10:00,84
23-04-05 09:00,71
23-04-05 08:00,74
23-04-05 07:00,124
23-04-05 06:00,62
23-04-05 05:00,46
23-04-05 04:00,26
23-04-05 03:00,20
23-04-05 02:00,52
23-04-05 01:00,51
23-04-05 00:00,61
22-04-05 23:00,66
22-04-05 22:00,56
22-04-05 21:00,58
22-04-05 20:00,72
22-04-05 19:00,47
22-04-05 18:00,92
22-04-05 17:00,86
22-04-05 16:00,69
22-04-05 15:00,72
22-04-05 14:00,66
22-04-05 13:00,67
22-04-05 12:00,90
22-04-05 11:00,105
22-04-05 10:00,142
22-04-05 09:00,207
22-04-05 08:00,185
22-04-05 07:00,187
22-04-05 06:00,138
22-04-05 05:00,39
22-04-05 04:00,23
22-04-05 03:00,25
22-04-05 02:00,9
22-04-05 01:00,43
22-04-05 00:00,45
21-04-05 23:00,43
21-04-05 22:00,43
21-04-05 21:00,41
21-04-05 20:00,55
21-04-05 19:00,46
21-04-05 18:00,69
21-04-05 17:00,83
21-04-05 16:00,86
21-04-05 15:00,77
21-04-05 14:00,74
21-04-05 13:00,53
21-04-05 12:00,67
21-04-05 11:00,69
21-04-05 10:00,59
21-04-05 09:00,112
21-04-05 08:00,137
21-04-05 07:00,124
21-04-05 06:00,223
21-04-05 05:00,147
21-04-05 04:00,89
21-04-05 03:00,43
21-04-05 02:00,9
21-04-05 01:00,16
21-04-05 00:00,15
20-04-05 23:00,7
20-04-05 22:00,26
20-04-05 21:00,17
20-04-05 20:00,29
20-04-05 19:00,37
20-04-05 18:00,54
20-04-05 17:00,36
20-04-05 16:00,36
20-04-05 15:00,42
20-04-05 14:00,
20-04-05 13:00,
20-04-05 12:00,
20-04-05 11:00,
20-04-05 10:00,
20-04-05 09:00,62
20-04-05 08:00,44
20-04-05 07:00,58
20-04-05 06:00,42
20-04-05 05:00,10
20-04-05 04:00,8
20-04-05 03:00,3
20-04-05 02:00,1
20-04-05 01:00,3
20-04-05 00:00,3
19-04-05 23:00,8
19-04-05 22:00,4
19-04-05 21:00,37
19-04-05 20:00,31
19-04-05 19:00,43
19-04-05 18:00,67
19-04-05 17:00,53
19-04-05 16:00,68
19-04-05 15:00,52
19-04-05 14:00,49
19-04-05 13:00,52
19-04-05 12:00,43
19-04-05 11:00,68
19-04-05 10:00,87
19-04-05 09:00,121
19-04-05 08:00,179
19-04-05 07:00,241
19-04-05 06:00,300
19-04-05 05:00,246
19-04-05 04:00,102
19-04-05 03:00,39
19-04-05 02:00,35
19-04-05 01:00,16
19-04-05 00:00,47
18-04-05 23:00,32
18-04-05 22:00,46
18-04-05 21:00,53
18-04-05 20:00,46
18-04-05 19:00,32
18-04-05 18:00,37
18-04-05 17:00,39
18-04-05 16:00,85
18-04-05 15:00,80
18-04-05 14:00,58
18-04-05 13:00,25
18-04-05 12:00,43
18-04-05 11:00,110
18-04-05 10:00,119
18-04-05 09:00,123
18-04-05 08:00,150
18-04-05 07:00,106
18-04-05 06:00,94
18-04-05 05:00,26
18-04-05 04:00,28
18-04-05 03:00,7
18-04-05 02:00,3
18-04-05 01:00,13
18-04-05 00:00,58
17-04-05 23:00,59
17-04-05 22:00,20
17-04-05 21:00,14
17-04-05 20:00,22
17-04-05 19:00,23
17-04-05 18:00,13
17-04-05 17:00,12
17-04-05 16:00,8
17-04-05 15:00,15
17-04-05 14:00,13
17-04-05 13:00,17
17-04-05 12:00,11
17-04-05 11:00,43
17-04-05 10:00,37
