Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
30-04-05,
29-04-05,22.69
28-04-05,
27-04-05,21.73
26-04-05,
25-04-05,35.94
24-04-05,
23-04-05,26.00
22-04-05,
21-04-05,19.44
20-04-05,
19-04-05,25.80
18-04-05,
17-04-05,38.63
16-04-05,
15-04-05,39.31
14-04-05,
13-04-05,51.76
12-04-05,
11-04-05,19.07
10-04-05,
09-04-05,16.37
08-04-05,
07-04-05,10.65
06-04-05,
05-04-05,26.72
04-04-05,
03-04-05,23.86
02-04-05,
01-04-05,35.78

