Datum Zeit,Dresden-Nord PM10
,µg/m³
30-04-05,32
29-04-05,29
28-04-05,35
27-04-05,39
26-04-05,55
25-04-05,46
24-04-05,34
23-04-05,29
22-04-05,37
21-04-05,25
20-04-05,23
19-04-05,37
18-04-05,40
17-04-05,46
16-04-05,51
15-04-05,55
14-04-05,55
13-04-05,62
12-04-05,37
11-04-05,36
10-04-05,22
09-04-05,24
08-04-05,25
07-04-05,31
06-04-05,30
05-04-05,43
04-04-05,48
03-04-05,42
02-04-05,45
01-04-05,50

