Datum Zeit,Collmberg PM10
,µg/m³
30-04-05,21
29-04-05,39
28-04-05,19
27-04-05,17
26-04-05,39
25-04-05,36
24-04-05,25
23-04-05,25
22-04-05,24
21-04-05,16
20-04-05,15
19-04-05,27
18-04-05,30
17-04-05,45
16-04-05,48
15-04-05,44
14-04-05,42
13-04-05,61
12-04-05,28
11-04-05,19
10-04-05,16
09-04-05,14
08-04-05,8
07-04-05,10
06-04-05,19
05-04-05,23
04-04-05,29
03-04-05,27
02-04-05,37
01-04-05,40

