Datum Zeit,Schwartenberg PM10
,µg/m³
30-04-05,16
29-04-05,13
28-04-05,20
27-04-05,29
26-04-05,26
25-04-05,29
24-04-05,40
23-04-05,
22-04-05,15
21-04-05,19
20-04-05,14
19-04-05,15
18-04-05,21
17-04-05,27
16-04-05,41
15-04-05,38
14-04-05,34
13-04-05,36
12-04-05,17
11-04-05,17
10-04-05,11
09-04-05,9
08-04-05,5
07-04-05,9
06-04-05,17
05-04-05,19
04-04-05,26
03-04-05,26
02-04-05,33
01-04-05,26

