Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
30-04-05,26
29-04-05,21
28-04-05,20
27-04-05,15
26-04-05,58
25-04-05,48
24-04-05,33
23-04-05,36
22-04-05,34
21-04-05,20
20-04-05,25
19-04-05,36
18-04-05,42
17-04-05,51
16-04-05,54
15-04-05,48
14-04-05,47
13-04-05,60
12-04-05,44
11-04-05,29
10-04-05,16
09-04-05,18
08-04-05,10
07-04-05,12
06-04-05,21
05-04-05,36
04-04-05,34
03-04-05,28
02-04-05,38
01-04-05,42

