Datum Zeit,Goerlitz PM10
,µg/m³
30-04-05,39
29-04-05,24
28-04-05,28
27-04-05,33
26-04-05,34
25-04-05,33
24-04-05,32
23-04-05,27
22-04-05,30
21-04-05,19
20-04-05,20
19-04-05,32
18-04-05,34
17-04-05,46
16-04-05,57
15-04-05,58
14-04-05,57
13-04-05,49
12-04-05,36
11-04-05,30
10-04-05,17
09-04-05,18
08-04-05,18
07-04-05,22
06-04-05,31
05-04-05,38
04-04-05,53
03-04-05,47
02-04-05,60
01-04-05,50

