Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
30-04-05,
29-04-05,22.61
28-04-05,
27-04-05,29.09
26-04-05,
25-04-05,41.43
24-04-05,
23-04-05,27.88
22-04-05,
21-04-05,17.38
20-04-05,
19-04-05,27.06
18-04-05,
17-04-05,37.14
16-04-05,
15-04-05,34.80
14-04-05,
13-04-05,44.91
12-04-05,
11-04-05,24.43
10-04-05,
09-04-05,15.01
08-04-05,
07-04-05,17.45
06-04-05,
05-04-05,23.97
04-04-05,
03-04-05,20.41
02-04-05,
01-04-05,36.19

