Datum Zeit,Schwartenberg O3
,µg/m³
01-05-05 00:00,96
30-04-05 23:00,91
30-04-05 22:00,82
30-04-05 21:00,80
30-04-05 20:00,75
30-04-05 19:00,79
30-04-05 18:00,84
30-04-05 17:00,87
30-04-05 16:00,101
30-04-05 15:00,107
30-04-05 14:00,108
30-04-05 13:00,103
30-04-05 12:00,97
30-04-05 11:00,91
30-04-05 10:00,88
30-04-05 09:00,77
30-04-05 08:00,65
30-04-05 07:00,62
30-04-05 06:00,66
30-04-05 05:00,64
30-04-05 04:00,72
30-04-05 03:00,75
30-04-05 02:00,76
30-04-05 01:00,82
30-04-05 00:00,84
29-04-05 23:00,82
29-04-05 22:00,84
29-04-05 21:00,85
29-04-05 20:00,86
29-04-05 19:00,97
29-04-05 18:00,104
29-04-05 17:00,107
29-04-05 16:00,102
29-04-05 15:00,102
29-04-05 14:00,100
29-04-05 13:00,107
29-04-05 12:00,111
29-04-05 11:00,105
29-04-05 10:00,94
29-04-05 09:00,90
29-04-05 08:00,89
29-04-05 07:00,80
29-04-05 06:00,77
29-04-05 05:00,89
29-04-05 04:00,84
29-04-05 03:00,63
29-04-05 02:00,97
29-04-05 01:00,98
29-04-05 00:00,93
28-04-05 23:00,93
28-04-05 22:00,93
28-04-05 21:00,92
28-04-05 20:00,91
28-04-05 19:00,94
28-04-05 18:00,102
28-04-05 17:00,102
28-04-05 16:00,99
28-04-05 15:00,98
28-04-05 14:00,96
28-04-05 13:00,89
28-04-05 12:00,84
28-04-05 11:00,87
28-04-05 10:00,89
28-04-05 09:00,77
28-04-05 08:00,65
28-04-05 07:00,63
28-04-05 06:00,65
28-04-05 05:00,64
28-04-05 04:00,63
28-04-05 03:00,67
28-04-05 02:00,70
28-04-05 01:00,74
28-04-05 00:00,77
27-04-05 23:00,82
27-04-05 22:00,89
27-04-05 21:00,99
27-04-05 20:00,79
27-04-05 19:00,87
27-04-05 18:00,88
27-04-05 17:00,88
27-04-05 16:00,90
27-04-05 15:00,96
27-04-05 14:00,86
27-04-05 13:00,77
27-04-05 12:00,63
27-04-05 11:00,57
27-04-05 10:00,71
27-04-05 09:00,78
