Datum Zeit,Leipzig-Luetzner Straße NO2
,µg/m³
01-05-05 00:00,44
30-04-05 23:00,58
30-04-05 22:00,81
30-04-05 21:00,87
30-04-05 20:00,78
30-04-05 19:00,62
30-04-05 18:00,36
30-04-05 17:00,42
30-04-05 16:00,36
30-04-05 15:00,38
30-04-05 14:00,33
30-04-05 13:00,44
30-04-05 12:00,35
30-04-05 11:00,39
30-04-05 10:00,33
30-04-05 09:00,43
30-04-05 08:00,43
30-04-05 07:00,43
30-04-05 06:00,49
30-04-05 05:00,47
30-04-05 04:00,47
30-04-05 03:00,39
30-04-05 02:00,37
30-04-05 01:00,31
30-04-05 00:00,33
29-04-05 23:00,34
29-04-05 22:00,42
29-04-05 21:00,43
29-04-05 20:00,42
29-04-05 19:00,55
29-04-05 18:00,54
29-04-05 17:00,64
29-04-05 16:00,58
29-04-05 15:00,44
29-04-05 14:00,31
29-04-05 13:00,36
29-04-05 12:00,57
29-04-05 11:00,47
29-04-05 10:00,45
29-04-05 09:00,49
29-04-05 08:00,51
29-04-05 07:00,56
29-04-05 06:00,51
29-04-05 05:00,59
29-04-05 04:00,57
29-04-05 03:00,48
29-04-05 02:00,54
29-04-05 01:00,50
29-04-05 00:00,68
28-04-05 23:00,77
28-04-05 22:00,91
28-04-05 21:00,97
28-04-05 20:00,87
28-04-05 19:00,55
28-04-05 18:00,64
28-04-05 17:00,45
28-04-05 16:00,54
28-04-05 15:00,50
28-04-05 14:00,38
28-04-05 13:00,31
28-04-05 12:00,35
28-04-05 11:00,34
28-04-05 10:00,35
28-04-05 09:00,37
28-04-05 08:00,42
28-04-05 07:00,50
28-04-05 06:00,51
28-04-05 05:00,44
28-04-05 04:00,37
28-04-05 03:00,28
28-04-05 02:00,24
28-04-05 01:00,44
28-04-05 00:00,57
27-04-05 23:00,46
27-04-05 22:00,29
27-04-05 21:00,30
27-04-05 20:00,43
27-04-05 19:00,36
27-04-05 18:00,44
27-04-05 17:00,37
27-04-05 16:00,35
27-04-05 15:00,35
27-04-05 14:00,34
27-04-05 13:00,34
27-04-05 12:00,35
27-04-05 11:00,42
27-04-05 10:00,50
27-04-05 09:00,49
27-04-05 08:00,56
27-04-05 07:00,45
27-04-05 06:00,41
27-04-05 05:00,32
27-04-05 04:00,33
27-04-05 03:00,35
27-04-05 02:00,38
27-04-05 01:00,42
27-04-05 00:00,44
26-04-05 23:00,42
26-04-05 22:00,45
26-04-05 21:00,70
26-04-05 20:00,71
26-04-05 19:00,73
26-04-05 18:00,84
26-04-05 17:00,68
26-04-05 16:00,57
26-04-05 15:00,66
26-04-05 14:00,68
26-04-05 13:00,66
26-04-05 12:00,68
26-04-05 11:00,66
26-04-05 10:00,74
26-04-05 09:00,83
26-04-05 08:00,88
26-04-05 07:00,92
26-04-05 06:00,81
26-04-05 05:00,53
26-04-05 04:00,49
26-04-05 03:00,38
26-04-05 02:00,39
26-04-05 01:00,36
26-04-05 00:00,51
25-04-05 23:00,67
25-04-05 22:00,72
25-04-05 21:00,79
25-04-05 20:00,84
25-04-05 19:00,70
25-04-05 18:00,73
25-04-05 17:00,82
25-04-05 16:00,99
25-04-05 15:00,101
25-04-05 14:00,86
25-04-05 13:00,70
25-04-05 12:00,76
25-04-05 11:00,75
25-04-05 10:00,71
25-04-05 09:00,74
25-04-05 08:00,72
25-04-05 07:00,70
25-04-05 06:00,50
25-04-05 05:00,42
25-04-05 04:00,33
25-04-05 03:00,26
25-04-05 02:00,22
25-04-05 01:00,23
25-04-05 00:00,26
24-04-05 23:00,27
24-04-05 22:00,35
24-04-05 21:00,44
24-04-05 20:00,46
24-04-05 19:00,48
24-04-05 18:00,53
24-04-05 17:00,38
24-04-05 16:00,47
24-04-05 15:00,51
24-04-05 14:00,43
24-04-05 13:00,44
24-04-05 12:00,42
24-04-05 11:00,38
24-04-05 10:00,39
24-04-05 09:00,41
24-04-05 08:00,32
24-04-05 07:00,28
24-04-05 06:00,32
24-04-05 05:00,45
24-04-05 04:00,41
24-04-05 03:00,34
24-04-05 02:00,35
24-04-05 01:00,32
24-04-05 00:00,31
23-04-05 23:00,37
23-04-05 22:00,46
23-04-05 21:00,49
23-04-05 20:00,69
23-04-05 19:00,68
23-04-05 18:00,57
23-04-05 17:00,49
23-04-05 16:00,42
23-04-05 15:00,47
23-04-05 14:00,51
23-04-05 13:00,53
23-04-05 12:00,52
23-04-05 11:00,43
23-04-05 10:00,58
23-04-05 09:00,62
23-04-05 08:00,54
23-04-05 07:00,46
23-04-05 06:00,71
23-04-05 05:00,60
23-04-05 04:00,62
23-04-05 03:00,74
23-04-05 02:00,68
23-04-05 01:00,57
23-04-05 00:00,50
22-04-05 23:00,46
22-04-05 22:00,76
22-04-05 21:00,98
22-04-05 20:00,81
22-04-05 19:00,52
22-04-05 18:00,60
22-04-05 17:00,51
22-04-05 16:00,59
22-04-05 15:00,50
22-04-05 14:00,62
22-04-05 13:00,70
22-04-05 12:00,64
22-04-05 11:00,71
22-04-05 10:00,75
22-04-05 09:00,69
22-04-05 08:00,67
22-04-05 07:00,95
22-04-05 06:00,68
22-04-05 05:00,56
22-04-05 04:00,53
22-04-05 03:00,46
22-04-05 02:00,44
22-04-05 01:00,59
22-04-05 00:00,74
21-04-05 23:00,93
21-04-05 22:00,98
21-04-05 21:00,85
21-04-05 20:00,60
21-04-05 19:00,54
21-04-05 18:00,59
21-04-05 17:00,59
21-04-05 16:00,46
21-04-05 15:00,53
21-04-05 14:00,58
21-04-05 13:00,48
21-04-05 12:00,65
21-04-05 11:00,59
21-04-05 10:00,50
21-04-05 09:00,46
21-04-05 08:00,72
21-04-05 07:00,67
21-04-05 06:00,55
21-04-05 05:00,42
21-04-05 04:00,35
21-04-05 03:00,23
21-04-05 02:00,23
21-04-05 01:00,23
21-04-05 00:00,19
20-04-05 23:00,22
20-04-05 22:00,23
20-04-05 21:00,38
20-04-05 20:00,34
20-04-05 19:00,33
20-04-05 18:00,34
20-04-05 17:00,41
20-04-05 16:00,37
20-04-05 15:00,45
20-04-05 14:00,40
20-04-05 13:00,46
20-04-05 12:00,48
20-04-05 11:00,42
20-04-05 10:00,46
20-04-05 09:00,55
20-04-05 08:00,61
20-04-05 07:00,59
20-04-05 06:00,43
20-04-05 05:00,36
20-04-05 04:00,33
20-04-05 03:00,29
20-04-05 02:00,27
20-04-05 01:00,21
20-04-05 00:00,22
19-04-05 23:00,23
19-04-05 22:00,26
19-04-05 21:00,43
19-04-05 20:00,58
19-04-05 19:00,55
19-04-05 18:00,45
19-04-05 17:00,59
19-04-05 16:00,52
19-04-05 15:00,68
19-04-05 14:00,72
19-04-05 13:00,49
19-04-05 12:00,66
19-04-05 11:00,71
19-04-05 10:00,63
19-04-05 09:00,61
19-04-05 08:00,64
19-04-05 07:00,67
19-04-05 06:00,52
19-04-05 05:00,36
19-04-05 04:00,37
19-04-05 03:00,31
19-04-05 02:00,28
19-04-05 01:00,48
19-04-05 00:00,32
18-04-05 23:00,38
18-04-05 22:00,42
18-04-05 21:00,63
18-04-05 20:00,71
18-04-05 19:00,63
18-04-05 18:00,66
18-04-05 17:00,74
18-04-05 16:00,68
18-04-05 15:00,73
18-04-05 14:00,59
18-04-05 13:00,57
18-04-05 12:00,60
18-04-05 11:00,56
