Datum Zeit,Leipzig-Mitte PM10
,µg/m³
30-04-05,38
29-04-05,43
28-04-05,41
27-04-05,33
26-04-05,48
25-04-05,51
24-04-05,30
23-04-05,37
22-04-05,44
21-04-05,32
20-04-05,29
19-04-05,42
18-04-05,48
17-04-05,53
16-04-05,64
15-04-05,60
14-04-05,64
13-04-05,73
12-04-05,
11-04-05,34
10-04-05,22
09-04-05,26
08-04-05,20
07-04-05,22
06-04-05,35
05-04-05,46
04-04-05,46
03-04-05,34
02-04-05,55
01-04-05,51

