Datum Zeit,Schwartenberg PM2.5
,µg/m³
30-04-05,
29-04-05,13.58
28-04-05,
27-04-05,8.28
26-04-05,
25-04-05,25.94
24-04-05,
23-04-05,
22-04-05,
21-04-05,10.60
20-04-05,
19-04-05,15.00
18-04-05,
17-04-05,22.41
16-04-05,
15-04-05,27.57
14-04-05,
13-04-05,25.83
12-04-05,
11-04-05,14.52
10-04-05,
09-04-05,6.96
08-04-05,
07-04-05,7.71
06-04-05,
05-04-05,15.99
04-04-05,
03-04-05,20.56
02-04-05,
01-04-05,19.83

