Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-08-08,19
30-08-08,15
29-08-08,24
28-08-08,37
27-08-08,22
26-08-08,19
25-08-08,15
24-08-08,10
23-08-08,9
22-08-08,16
21-08-08,13
20-08-08,10
19-08-08,15
18-08-08,14
17-08-08,14
16-08-08,21
15-08-08,15
14-08-08,15
13-08-08,11
12-08-08,9
11-08-08,11
10-08-08,13
09-08-08,13
08-08-08,11
07-08-08,18
06-08-08,19
05-08-08,19
04-08-08,11
03-08-08,10
02-08-08,16
01-08-08,23

