Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-08-08,16
30-08-08,17
29-08-08,25
28-08-08,35
27-08-08,26
26-08-08,
25-08-08,
24-08-08,12
23-08-08,13
22-08-08,20
21-08-08,13
20-08-08,11
19-08-08,19
18-08-08,18
17-08-08,18
16-08-08,21
15-08-08,17
14-08-08,16
13-08-08,9
12-08-08,11
11-08-08,13
10-08-08,14
09-08-08,13
08-08-08,12
07-08-08,24
06-08-08,21
05-08-08,21
04-08-08,14
03-08-08,15
02-08-08,24
01-08-08,28

