Datum Zeit,Chemnitz-Mitte O3
,µg/m³
01-09-08 00:00,20
31-08-08 23:00,8
31-08-08 22:00,32
31-08-08 21:00,56
31-08-08 20:00,81
31-08-08 19:00,89
31-08-08 18:00,102
31-08-08 17:00,103
31-08-08 16:00,99
31-08-08 15:00,92
31-08-08 14:00,89
31-08-08 13:00,84
31-08-08 12:00,75
31-08-08 11:00,72
31-08-08 10:00,68
31-08-08 09:00,48
31-08-08 08:00,41
31-08-08 07:00,40
31-08-08 06:00,40
31-08-08 05:00,42
31-08-08 04:00,42
31-08-08 03:00,45
31-08-08 02:00,38
31-08-08 01:00,27
31-08-08 00:00,17
30-08-08 23:00,34
30-08-08 22:00,38
30-08-08 21:00,56
30-08-08 20:00,69
30-08-08 19:00,87
30-08-08 18:00,90
30-08-08 17:00,87
30-08-08 16:00,88
30-08-08 15:00,83
30-08-08 14:00,81
30-08-08 13:00,75
30-08-08 12:00,55
30-08-08 11:00,45
30-08-08 10:00,25
30-08-08 09:00,18
30-08-08 08:00,17
30-08-08 07:00,15
30-08-08 06:00,18
30-08-08 05:00,21
30-08-08 04:00,25
30-08-08 03:00,27
30-08-08 02:00,24
30-08-08 01:00,26
30-08-08 00:00,25
29-08-08 23:00,33
29-08-08 22:00,36
29-08-08 21:00,28
29-08-08 20:00,32
29-08-08 19:00,43
29-08-08 18:00,53
29-08-08 17:00,53
29-08-08 16:00,43
29-08-08 15:00,55
29-08-08 14:00,41
29-08-08 13:00,30
29-08-08 12:00,26
29-08-08 11:00,24
29-08-08 10:00,22
29-08-08 09:00,18
29-08-08 08:00,14
29-08-08 07:00,14
29-08-08 06:00,20
29-08-08 05:00,29
29-08-08 04:00,33
29-08-08 03:00,32
29-08-08 02:00,27
29-08-08 01:00,16
29-08-08 00:00,12
28-08-08 23:00,24
28-08-08 22:00,37
28-08-08 21:00,36
28-08-08 20:00,36
28-08-08 19:00,38
28-08-08 18:00,36
28-08-08 17:00,37
28-08-08 16:00,41
28-08-08 15:00,39
28-08-08 14:00,27
28-08-08 13:00,21
28-08-08 12:00,22
28-08-08 11:00,24
28-08-08 10:00,22
28-08-08 09:00,19
28-08-08 08:00,8
28-08-08 07:00,7
28-08-08 06:00,14
28-08-08 05:00,22
28-08-08 04:00,24
28-08-08 03:00,27
28-08-08 02:00,33
28-08-08 01:00,39
28-08-08 00:00,13
27-08-08 23:00,2
27-08-08 22:00,7
27-08-08 21:00,3
27-08-08 20:00,19
27-08-08 19:00,61
27-08-08 18:00,96
27-08-08 17:00,95
27-08-08 16:00,98
27-08-08 15:00,92
27-08-08 14:00,86
27-08-08 13:00,78
27-08-08 12:00,63
27-08-08 11:00,55
27-08-08 10:00,41
27-08-08 09:00,8
27-08-08 08:00,4
27-08-08 07:00,3
27-08-08 06:00,4
27-08-08 05:00,3
27-08-08 04:00,14
27-08-08 03:00,14
27-08-08 02:00,16
27-08-08 01:00,19
27-08-08 00:00,16
26-08-08 23:00,6
26-08-08 22:00,9
26-08-08 21:00,15
26-08-08 20:00,40
26-08-08 19:00,60
26-08-08 18:00,87
26-08-08 17:00,93
26-08-08 16:00,92
26-08-08 15:00,90
26-08-08 14:00,85
26-08-08 13:00,76
26-08-08 12:00,68
26-08-08 11:00,50
26-08-08 10:00,37
26-08-08 09:00,26
26-08-08 08:00,14
26-08-08 07:00,11
26-08-08 06:00,14
