Datum Zeit,Plauen-DWD O3
,µg/m³
01-09-08 00:00,60
31-08-08 23:00,55
31-08-08 22:00,53
31-08-08 21:00,51
31-08-08 20:00,52
31-08-08 19:00,69
31-08-08 18:00,85
31-08-08 17:00,89
31-08-08 16:00,89
31-08-08 15:00,86
31-08-08 14:00,85
31-08-08 13:00,84
31-08-08 12:00,80
31-08-08 11:00,75
31-08-08 10:00,63
31-08-08 09:00,54
31-08-08 08:00,47
31-08-08 07:00,37
31-08-08 06:00,46
31-08-08 05:00,42
31-08-08 04:00,40
31-08-08 03:00,32
31-08-08 02:00,17
31-08-08 01:00,21
31-08-08 00:00,18
30-08-08 23:00,28
30-08-08 22:00,37
30-08-08 21:00,54
30-08-08 20:00,73
30-08-08 19:00,83
30-08-08 18:00,85
30-08-08 17:00,83
30-08-08 16:00,78
30-08-08 15:00,74
30-08-08 14:00,68
30-08-08 13:00,62
30-08-08 12:00,58
30-08-08 11:00,49
30-08-08 10:00,37
30-08-08 09:00,25
30-08-08 08:00,10
30-08-08 07:00,13
30-08-08 06:00,13
30-08-08 05:00,18
30-08-08 04:00,19
30-08-08 03:00,19
30-08-08 02:00,20
30-08-08 01:00,24
30-08-08 00:00,28
29-08-08 23:00,29
29-08-08 22:00,43
29-08-08 21:00,54
29-08-08 20:00,62
29-08-08 19:00,66
29-08-08 18:00,67
29-08-08 17:00,65
29-08-08 16:00,63
29-08-08 15:00,57
29-08-08 14:00,42
29-08-08 13:00,42
29-08-08 12:00,39
29-08-08 11:00,36
29-08-08 10:00,30
29-08-08 09:00,23
29-08-08 08:00,4
29-08-08 07:00,3
29-08-08 06:00,5
29-08-08 05:00,6
29-08-08 04:00,6
29-08-08 03:00,8
29-08-08 02:00,13
29-08-08 01:00,22
29-08-08 00:00,31
28-08-08 23:00,42
28-08-08 22:00,50
28-08-08 21:00,46
28-08-08 20:00,41
28-08-08 19:00,41
28-08-08 18:00,54
28-08-08 17:00,58
28-08-08 16:00,56
28-08-08 15:00,53
28-08-08 14:00,40
28-08-08 13:00,38
28-08-08 12:00,32
28-08-08 11:00,19
28-08-08 10:00,7
28-08-08 09:00,13
28-08-08 08:00,12
28-08-08 07:00,8
28-08-08 06:00,6
28-08-08 05:00,6
28-08-08 04:00,10
28-08-08 03:00,13
28-08-08 02:00,23
28-08-08 01:00,29
28-08-08 00:00,39
27-08-08 23:00,49
27-08-08 22:00,52
27-08-08 21:00,63
27-08-08 20:00,87
27-08-08 19:00,98
27-08-08 18:00,99
27-08-08 17:00,97
27-08-08 16:00,96
27-08-08 15:00,92
27-08-08 14:00,87
27-08-08 13:00,82
27-08-08 12:00,74
27-08-08 11:00,61
27-08-08 10:00,44
27-08-08 09:00,14
27-08-08 08:00,7
27-08-08 07:00,4
27-08-08 06:00,4
27-08-08 05:00,5
27-08-08 04:00,4
27-08-08 03:00,2
27-08-08 02:00,1
27-08-08 01:00,7
27-08-08 00:00,13
26-08-08 23:00,22
26-08-08 22:00,32
26-08-08 21:00,46
26-08-08 20:00,65
26-08-08 19:00,76
26-08-08 18:00,75
26-08-08 17:00,86
26-08-08 16:00,85
26-08-08 15:00,84
26-08-08 14:00,79
26-08-08 13:00,75
26-08-08 12:00,76
26-08-08 11:00,71
26-08-08 10:00,65
26-08-08 09:00,48
26-08-08 08:00,22
26-08-08 07:00,5
26-08-08 06:00,4
26-08-08 05:00,10
26-08-08 04:00,19
26-08-08 03:00,21
26-08-08 02:00,24
26-08-08 01:00,34
26-08-08 00:00,32
25-08-08 23:00,29
25-08-08 22:00,40
25-08-08 21:00,32
25-08-08 20:00,45
25-08-08 19:00,61
25-08-08 18:00,71
25-08-08 17:00,71
25-08-08 16:00,70
25-08-08 15:00,70
25-08-08 14:00,76
25-08-08 13:00,78
25-08-08 12:00,74
25-08-08 11:00,62
25-08-08 10:00,43
25-08-08 09:00,30
25-08-08 08:00,9
25-08-08 07:00,7
25-08-08 06:00,5
25-08-08 05:00,6
25-08-08 04:00,9
25-08-08 03:00,10
25-08-08 02:00,12
25-08-08 01:00,16
25-08-08 00:00,21
24-08-08 23:00,25
24-08-08 22:00,23
24-08-08 21:00,37
24-08-08 20:00,51
24-08-08 19:00,73
24-08-08 18:00,80
24-08-08 17:00,79
24-08-08 16:00,76
24-08-08 15:00,75
24-08-08 14:00,74
24-08-08 13:00,70
24-08-08 12:00,65
24-08-08 11:00,66
24-08-08 10:00,64
24-08-08 09:00,57
24-08-08 08:00,47
24-08-08 07:00,41
24-08-08 06:00,51
24-08-08 05:00,56
24-08-08 04:00,54
24-08-08 03:00,61
24-08-08 02:00,63
24-08-08 01:00,62
24-08-08 00:00,58
23-08-08 23:00,53
23-08-08 22:00,47
23-08-08 21:00,53
23-08-08 20:00,68
23-08-08 19:00,89
23-08-08 18:00,94
23-08-08 17:00,94
23-08-08 16:00,93
23-08-08 15:00,90
23-08-08 14:00,87
23-08-08 13:00,88
23-08-08 12:00,80
23-08-08 11:00,63
23-08-08 10:00,59
23-08-08 09:00,52
23-08-08 08:00,40
23-08-08 07:00,44
23-08-08 06:00,50
23-08-08 05:00,52
23-08-08 04:00,61
23-08-08 03:00,55
23-08-08 02:00,51
23-08-08 01:00,47
23-08-08 00:00,42
22-08-08 23:00,44
22-08-08 22:00,60
22-08-08 21:00,54
22-08-08 20:00,38
22-08-08 19:00,55
22-08-08 18:00,78
22-08-08 17:00,83
22-08-08 16:00,82
22-08-08 15:00,87
22-08-08 14:00,86
22-08-08 13:00,83
22-08-08 12:00,80
22-08-08 11:00,76
22-08-08 10:00,51
22-08-08 09:00,43
22-08-08 08:00,36
22-08-08 07:00,22
22-08-08 06:00,16
22-08-08 05:00,17
22-08-08 04:00,17
22-08-08 03:00,21
22-08-08 02:00,18
22-08-08 01:00,31
22-08-08 00:00,30
21-08-08 23:00,37
21-08-08 22:00,42
21-08-08 21:00,46
21-08-08 20:00,50
21-08-08 19:00,64
21-08-08 18:00,85
21-08-08 17:00,84
21-08-08 16:00,83
21-08-08 15:00,81
21-08-08 14:00,81
21-08-08 13:00,82
21-08-08 12:00,79
21-08-08 11:00,71
21-08-08 10:00,65
21-08-08 09:00,48
21-08-08 08:00,39
21-08-08 07:00,30
21-08-08 06:00,31
21-08-08 05:00,29
21-08-08 04:00,28
21-08-08 03:00,31
21-08-08 02:00,40
21-08-08 01:00,37
21-08-08 00:00,45
20-08-08 23:00,49
20-08-08 22:00,57
20-08-08 21:00,56
20-08-08 20:00,67
20-08-08 19:00,71
20-08-08 18:00,76
20-08-08 17:00,74
20-08-08 16:00,70
20-08-08 15:00,64
20-08-08 14:00,54
20-08-08 13:00,53
20-08-08 12:00,61
20-08-08 11:00,58
20-08-08 10:00,52
20-08-08 09:00,46
20-08-08 08:00,44
20-08-08 07:00,41
20-08-08 06:00,28
20-08-08 05:00,40
20-08-08 04:00,43
20-08-08 03:00,47
20-08-08 02:00,46
20-08-08 01:00,53
20-08-08 00:00,58
19-08-08 23:00,56
19-08-08 22:00,60
19-08-08 21:00,68
19-08-08 20:00,64
19-08-08 19:00,64
19-08-08 18:00,75
19-08-08 17:00,95
19-08-08 16:00,109
19-08-08 15:00,105
19-08-08 14:00,99
19-08-08 13:00,103
19-08-08 12:00,96
19-08-08 11:00,91
19-08-08 10:00,83
19-08-08 09:00,60
19-08-08 08:00,48
19-08-08 07:00,48
19-08-08 06:00,54
19-08-08 05:00,61
19-08-08 04:00,61
19-08-08 03:00,56
19-08-08 02:00,68
19-08-08 01:00,68
19-08-08 00:00,50
18-08-08 23:00,53
18-08-08 22:00,67
18-08-08 21:00,67
18-08-08 20:00,75
18-08-08 19:00,83
18-08-08 18:00,90
18-08-08 17:00,91
18-08-08 16:00,88
18-08-08 15:00,88
18-08-08 14:00,89
18-08-08 13:00,82
18-08-08 12:00,71
18-08-08 11:00,69
18-08-08 10:00,67
18-08-08 09:00,55
18-08-08 08:00,52
18-08-08 07:00,51
18-08-08 06:00,56
18-08-08 05:00,51
18-08-08 04:00,38
18-08-08 03:00,29
18-08-08 02:00,42
18-08-08 01:00,51
18-08-08 00:00,56
17-08-08 23:00,58
17-08-08 22:00,67
17-08-08 21:00,68
17-08-08 20:00,77
17-08-08 19:00,86
17-08-08 18:00,98
17-08-08 17:00,101
17-08-08 16:00,102
17-08-08 15:00,102
17-08-08 14:00,102
17-08-08 13:00,102
17-08-08 12:00,97
17-08-08 11:00,87
17-08-08 10:00,66
17-08-08 09:00,50
17-08-08 08:00,30
17-08-08 07:00,11
17-08-08 06:00,9
17-08-08 05:00,11
17-08-08 04:00,11
17-08-08 03:00,9
17-08-08 02:00,14
17-08-08 01:00,16
17-08-08 00:00,23
16-08-08 23:00,27
16-08-08 22:00,36
16-08-08 21:00,50
16-08-08 20:00,81
16-08-08 19:00,98
16-08-08 18:00,93
16-08-08 17:00,93
16-08-08 16:00,87
16-08-08 15:00,87
16-08-08 14:00,86
16-08-08 13:00,82
16-08-08 12:00,79
16-08-08 11:00,78
16-08-08 10:00,69
16-08-08 09:00,45
16-08-08 08:00,37
16-08-08 07:00,27
16-08-08 06:00,24
16-08-08 05:00,31
16-08-08 04:00,39
16-08-08 03:00,21
