Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-08-08,19
30-08-08,15
29-08-08,31
28-08-08,46
27-08-08,33
26-08-08,27
25-08-08,27
24-08-08,11
23-08-08,11
22-08-08,24
21-08-08,19
20-08-08,14
19-08-08,24
18-08-08,21
17-08-08,18
16-08-08,28
15-08-08,14
14-08-08,22
13-08-08,17
12-08-08,17
11-08-08,18
10-08-08,17
09-08-08,16
08-08-08,17
07-08-08,28
06-08-08,26
05-08-08,23
04-08-08,17
03-08-08,15
02-08-08,22
01-08-08,31

