Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
31-08-08,9.64
30-08-08,
29-08-08,17.98
28-08-08,
27-08-08,16.95
26-08-08,
25-08-08,14.41
24-08-08,
23-08-08,8.44
22-08-08,
21-08-08,10.18
20-08-08,
19-08-08,13.73
18-08-08,
17-08-08,10.40
16-08-08,
15-08-08,13.62
14-08-08,
13-08-08,7.08
12-08-08,
11-08-08,11.46
10-08-08,
09-08-08,7.06
08-08-08,
07-08-08,14.24
06-08-08,
05-08-08,11.88
04-08-08,
03-08-08,8.75
02-08-08,
01-08-08,18.54

