Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-08-08,8.09
30-08-08,3.79
29-08-08,12.04
28-08-08,11.93
27-08-08,9.74
26-08-08,7.06
25-08-08,5.85
24-08-08,3.62
23-08-08,3.75
22-08-08,6.95
21-08-08,3.84
20-08-08,2.91
19-08-08,6.91
18-08-08,5.82
17-08-08,6.13
16-08-08,3.66
15-08-08,
14-08-08,
13-08-08,2.60
12-08-08,
11-08-08,4.16
10-08-08,
09-08-08,2.83
08-08-08,
07-08-08,10.91
06-08-08,
05-08-08,7.52
04-08-08,
03-08-08,5.16
02-08-08,
01-08-08,15.65

