Datum Zeit,Zittau-Ost PM10
,µg/m³
31-08-08,17
30-08-08,14
29-08-08,17
28-08-08,28
27-08-08,23
26-08-08,17
25-08-08,13
24-08-08,9
23-08-08,9
22-08-08,16
21-08-08,13
20-08-08,18
19-08-08,17
18-08-08,15
17-08-08,10
16-08-08,10
15-08-08,12
14-08-08,14
13-08-08,7
12-08-08,11
11-08-08,13
10-08-08,13
09-08-08,12
08-08-08,10
07-08-08,18
06-08-08,16
05-08-08,15
04-08-08,9
03-08-08,11
02-08-08,19
01-08-08,24

