Datum Zeit,Goerlitz PM10
,µg/m³
31-08-08,18
30-08-08,14
29-08-08,26
28-08-08,40
27-08-08,31
26-08-08,26
25-08-08,24
24-08-08,8
23-08-08,13
22-08-08,23
21-08-08,20
20-08-08,13
19-08-08,21
18-08-08,21
17-08-08,13
16-08-08,13
15-08-08,
14-08-08,
13-08-08,14
12-08-08,
11-08-08,
10-08-08,19
09-08-08,
08-08-08,
07-08-08,24
06-08-08,
05-08-08,
04-08-08,17
03-08-08,
02-08-08,
01-08-08,

