Datum Zeit,Plauen-Sued PM10
,µg/m³
31-08-08,17
30-08-08,16
29-08-08,24
28-08-08,37
27-08-08,20
26-08-08,22
25-08-08,18
24-08-08,9
23-08-08,9
22-08-08,16
21-08-08,14
20-08-08,11
19-08-08,
18-08-08,
17-08-08,17
16-08-08,25
15-08-08,
14-08-08,17
13-08-08,10
12-08-08,10
11-08-08,14
10-08-08,11
09-08-08,11
08-08-08,10
07-08-08,17
06-08-08,15
05-08-08,14
04-08-08,11
03-08-08,13
02-08-08,14
01-08-08,20

