Datum Zeit,Carlsfeld O3
,µg/m³
01-09-08 00:00,87
31-08-08 23:00,88
31-08-08 22:00,91
31-08-08 21:00,92
31-08-08 20:00,88
31-08-08 19:00,86
31-08-08 18:00,90
31-08-08 17:00,93
31-08-08 16:00,94
31-08-08 15:00,91
31-08-08 14:00,89
31-08-08 13:00,87
31-08-08 12:00,84
31-08-08 11:00,83
31-08-08 10:00,78
31-08-08 09:00,72
31-08-08 08:00,70
31-08-08 07:00,68
31-08-08 06:00,70
31-08-08 05:00,74
31-08-08 04:00,80
31-08-08 03:00,82
31-08-08 02:00,75
31-08-08 01:00,70
31-08-08 00:00,75
30-08-08 23:00,80
30-08-08 22:00,78
30-08-08 21:00,72
30-08-08 20:00,65
30-08-08 19:00,68
30-08-08 18:00,74
30-08-08 17:00,76
30-08-08 16:00,74
30-08-08 15:00,72
30-08-08 14:00,69
30-08-08 13:00,63
30-08-08 12:00,58
30-08-08 11:00,56
30-08-08 10:00,53
30-08-08 09:00,46
30-08-08 08:00,35
30-08-08 07:00,34
30-08-08 06:00,30
30-08-08 05:00,35
30-08-08 04:00,36
30-08-08 03:00,36
30-08-08 02:00,38
30-08-08 01:00,45
30-08-08 00:00,49
29-08-08 23:00,52
29-08-08 22:00,52
29-08-08 21:00,57
29-08-08 20:00,62
29-08-08 19:00,59
29-08-08 18:00,62
29-08-08 17:00,63
29-08-08 16:00,58
29-08-08 15:00,56
29-08-08 14:00,43
29-08-08 13:00,40
29-08-08 12:00,39
29-08-08 11:00,36
29-08-08 10:00,33
29-08-08 09:00,35
29-08-08 08:00,36
29-08-08 07:00,34
29-08-08 06:00,37
29-08-08 05:00,39
29-08-08 04:00,43
29-08-08 03:00,44
29-08-08 02:00,45
29-08-08 01:00,42
29-08-08 00:00,40
28-08-08 23:00,37
28-08-08 22:00,39
28-08-08 21:00,39
28-08-08 20:00,39
28-08-08 19:00,51
28-08-08 18:00,61
28-08-08 17:00,66
28-08-08 16:00,60
28-08-08 15:00,42
28-08-08 14:00,46
28-08-08 13:00,52
28-08-08 12:00,55
28-08-08 11:00,56
28-08-08 10:00,
28-08-08 09:00,56
28-08-08 08:00,56
28-08-08 07:00,45
28-08-08 06:00,26
28-08-08 05:00,33
28-08-08 04:00,37
28-08-08 03:00,33
28-08-08 02:00,36
28-08-08 01:00,60
28-08-08 00:00,76
27-08-08 23:00,90
27-08-08 22:00,86
27-08-08 21:00,74
27-08-08 20:00,68
27-08-08 19:00,85
27-08-08 18:00,98
27-08-08 17:00,99
27-08-08 16:00,95
27-08-08 15:00,87
27-08-08 14:00,80
27-08-08 13:00,71
27-08-08 12:00,65
27-08-08 11:00,61
27-08-08 10:00,57
27-08-08 09:00,58
27-08-08 08:00,47
27-08-08 07:00,15
27-08-08 06:00,13
27-08-08 05:00,10
27-08-08 04:00,12
27-08-08 03:00,13
27-08-08 02:00,9
27-08-08 01:00,16
27-08-08 00:00,38
26-08-08 23:00,29
26-08-08 22:00,30
26-08-08 21:00,31
26-08-08 20:00,36
26-08-08 19:00,65
26-08-08 18:00,84
26-08-08 17:00,90
26-08-08 16:00,88
26-08-08 15:00,89
26-08-08 14:00,88
26-08-08 13:00,83
26-08-08 12:00,78
26-08-08 11:00,71
26-08-08 10:00,64
26-08-08 09:00,54
26-08-08 08:00,43
26-08-08 07:00,42
26-08-08 06:00,38
26-08-08 05:00,39
26-08-08 04:00,40
26-08-08 03:00,37
26-08-08 02:00,47
26-08-08 01:00,53
26-08-08 00:00,54
25-08-08 23:00,56
25-08-08 22:00,53
25-08-08 21:00,54
25-08-08 20:00,55
25-08-08 19:00,62
25-08-08 18:00,66
25-08-08 17:00,69
25-08-08 16:00,68
25-08-08 15:00,75
25-08-08 14:00,80
25-08-08 13:00,81
25-08-08 12:00,85
25-08-08 11:00,89
25-08-08 10:00,79
25-08-08 09:00,66
25-08-08 08:00,66
25-08-08 07:00,54
25-08-08 06:00,51
25-08-08 05:00,29
25-08-08 04:00,20
25-08-08 03:00,21
25-08-08 02:00,24
25-08-08 01:00,41
25-08-08 00:00,21
24-08-08 23:00,25
24-08-08 22:00,31
24-08-08 21:00,33
24-08-08 20:00,40
24-08-08 19:00,64
24-08-08 18:00,72
