Datum Zeit,Chemnitz-Leipziger Str. PM2.5
,µg/m³
31-08-08,10.47
30-08-08,
29-08-08,18.27
28-08-08,
27-08-08,19.37
26-08-08,
25-08-08,15.00
24-08-08,
23-08-08,6.77
22-08-08,
21-08-08,10.06
20-08-08,
19-08-08,12.30
18-08-08,
17-08-08,11.98
16-08-08,
15-08-08,7.96
14-08-08,
13-08-08,7.37
12-08-08,
11-08-08,9.64
10-08-08,
09-08-08,7.29
08-08-08,
07-08-08,13.91
06-08-08,
05-08-08,11.59
04-08-08,
03-08-08,7.47
02-08-08,
01-08-08,17.74

