Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-04-01,,,,,,23,,
2017-04-01,01:00,0.3,1,10,81,,,9.5
2017-04-01,02:00,0.4,1,12,77,,,14.3
2017-04-01,03:00,0.5,1,15,74,,,14.2
2017-04-01,04:00,0.5,1,10,77,,,8.1
2017-04-01,05:00,0.5,1,10,74,,,7.6
2017-04-01,06:00,0.5,1,13,69,,,10.0
2017-04-01,07:00,0.5,3,20,64,,,10.4
2017-04-01,08:00,0.4,3,15,72,,,10.1
2017-04-01,09:00,0.5,3,12,75,,,8.8
2017-04-01,10:00,0.4,3,11,80,,,8.9
2017-04-01,11:00,0.5,5,16,82,,,13.0
2017-04-01,12:00,0.4,3,13,93,,,12.3
2017-04-01,13:00,0.4,3,11,99,,,11.2
2017-04-01,14:00,0.6,3,13,101,,,14.1
2017-04-01,15:00,0.5,2,12,109,,,14.8
2017-04-01,16:00,0.7,2,11,118,,,13.9
2017-04-01,17:00,0.9,1,10,127,,,13.6
2017-04-01,18:00,0.7,1,9,126,,,10.1
2017-04-01,19:00,0.8,1,7,124,,,6.5
2017-04-01,20:00,0.8,1,7,125,,,4.6
2017-04-01,21:00,0.4,1,7,126,,,7.2
2017-04-01,22:00,0.7,1,9,113,,,8.4
2017-04-01,23:00,0.6,1,8,105,,,6.2
2017-04-02,,,,,,20,,
2017-04-02,00:00,0.5,1,7,106,,,4.8
2017-04-02,01:00,0.4,1,5,109,,,4.0
2017-04-02,02:00,0.3,1,4,116,,,2.4
2017-04-02,03:00,0.2,1,4,110,,,2.5
2017-04-02,04:00,0.3,1,6,87,,,2.6
2017-04-02,05:00,0.4,1,8,75,,,2.9
2017-04-02,06:00,0.4,1,6,76,,,3.5
2017-04-02,07:00,0.4,1,7,73,,,3.4
2017-04-02,08:00,0.6,1,7,71,,,2.4
2017-04-02,09:00,0.5,2,7,69,,,2.0
2017-04-02,10:00,0.3,1,5,80,,,2.0
2017-04-02,11:00,0.3,1,5,84,,,1.9
2017-04-02,12:00,0.3,1,5,95,,,1.9
2017-04-02,13:00,0.2,1,4,104,,,2.1
2017-04-02,14:00,0.3,1,4,101,,,2.1
2017-04-02,15:00,0.3,1,4,101,,,2.1
2017-04-02,16:00,0.3,1,5,93,,,1.9
2017-04-02,17:00,0.3,1,6,87,,,1.8
2017-04-02,18:00,0.3,1,6,84,,,1.8
2017-04-02,19:00,0.3,1,6,82,,,1.8
2017-04-02,20:00,0.4,1,6,73,,,1.7
2017-04-02,21:00,0.3,1,5,74,,,1.7
2017-04-02,22:00,0.3,1,6,68,,,1.7
2017-04-02,23:00,0.4,1,6,67,,,2.3
2017-04-03,00:00,0.3,1,6,67,,,1.8
2017-04-03,01:00,0.3,1,5,66,,,1.7
2017-04-03,02:00,0.3,1,6,64,,,1.8
2017-04-03,03:00,0.5,1,6,55,,,1.5
2017-04-03,04:00,0.4,1,6,50,,,1.4
2017-04-03,05:00,0.2,1,6,53,,,1.4
2017-04-03,06:00,0.3,1,6,53,,,1.3
2017-04-03,07:00,0.3,1,7,54,,,1.7
2017-04-03,08:00,0.3,1,8,53,,,1.9
2017-04-03,09:00,0.4,2,9,57,,,1.7
2017-04-03,10:00,0.4,2,8,62,,,1.7
2017-04-03,11:00,0.3,1,8,67,,,1.6
2017-04-03,12:00,0.5,1,7,67,,,1.6
2017-04-03,13:00,0.9,1,9,66,,,1.6
2017-04-03,14:00,0.4,1,7,75,,,1.6
2017-04-03,15:00,0.3,1,7,69,,,1.4
2017-04-03,16:00,0.3,1,6,74,,,1.5
2017-04-03,17:00,0.3,1,7,70,,,1.4
2017-04-03,18:00,0.3,1,6,68,,,1.3
2017-04-03,19:00,0.3,1,6,67,,,1.3
2017-04-03,20:00,0.3,1,6,62,,,1.2
2017-04-03,21:00,0.3,1,6,61,,,1.2
2017-04-03,22:00,0.2,1,6,58,,,1.2
2017-04-03,23:00,0.3,1,7,54,,,1.1
2017-04-04,00:00,0.3,1,7,55,,,1.1
2017-04-04,01:00,0.5,1,7,55,,,1.0
2017-04-04,02:00,0.3,1,7,55,,,1.0
2017-04-04,03:00,,1,7,52,,,1.1
2017-04-04,04:00,,1,7,46,,,0.5
2017-04-04,05:00,,1,8,39,,,0.5
2017-04-04,06:00,,1,8,37,,,0.5
2017-04-04,07:00,,1,9,38,,,0.5
2017-04-04,08:00,0.4,1,9,52,,,1.1
2017-04-04,09:00,0.4,1,6,70,,,1.4
2017-04-04,10:00,0.3,1,8,69,,,1.4
2017-04-04,11:00,0.5,1,10,61,,,1.3
2017-04-04,12:00,0.4,1,10,61,,,1.3
2017-04-04,13:00,0.4,1,10,62,,,1.3
2017-04-04,14:00,0.4,2,12,56,,,1.3
2017-04-04,15:00,0.4,2,13,49,,,1.0
2017-04-04,16:00,0.4,2,13,47,,,0.5
2017-04-04,17:00,0.7,2,15,42,,,0.5
2017-04-04,18:00,0.5,1,15,42,,,0.5
2017-04-04,19:00,0.5,1,15,41,,,1.0
2017-04-04,20:00,0.5,1,13,45,,,1.3
2017-04-04,21:00,0.5,1,12,49,,,3.3
2017-04-04,22:00,0.5,1,11,47,,,3.7
2017-04-04,23:00,0.9,1,10,52,,,3.8
2017-04-05,00:00,0.5,1,9,61,,,3.4
2017-04-05,01:00,0.4,1,8,39,,,1.3
2017-04-05,02:00,0.5,1,7,52,,,1.2
2017-04-05,03:00,0.5,1,7,55,,,1.3
2017-04-05,04:00,0.4,1,6,66,,,2.7
2017-04-05,05:00,0.5,1,6,69,,,3.6
2017-04-05,06:00,0.3,1,7,67,,,5.9
2017-04-05,07:00,0.3,1,7,69,,,4.3
2017-04-05,08:00,0.4,1,8,69,,,4.8
2017-04-05,09:00,0.4,1,7,71,,,2.8
2017-04-05,10:00,0.4,1,9,71,,,4.6
2017-04-05,11:00,0.4,2,8,71,,,2.7
2017-04-05,12:00,0.4,1,8,76,,,1.8
2017-04-05,13:00,0.3,1,8,77,,,1.5
2017-04-05,14:00,0.4,2,8,80,,,1.6
2017-04-05,15:00,0.3,2,11,70,,,1.5
2017-04-05,16:00,0.4,2,12,69,,,2.1
2017-04-05,17:00,0.3,1,10,75,,,2.0
2017-04-05,18:00,0.6,1,10,72,,,2.3
2017-04-05,19:00,0.4,1,10,70,,,2.5
2017-04-05,20:00,0.3,1,9,71,,,1.6
2017-04-05,21:00,0.3,1,9,67,,,1.4
2017-04-05,22:00,0.3,1,10,59,,,1.2
2017-04-05,23:00,0.4,1,9,65,,,1.3
2017-04-06,00:00,0.3,1,7,74,,,1.6
2017-04-06,01:00,0.3,1,7,74,,,2.1
2017-04-06,02:00,0.3,1,7,73,,,2.2
2017-04-06,03:00,0.2,1,6,78,,,1.9
2017-04-06,04:00,0.3,1,5,79,,,2.4
2017-04-06,05:00,0.2,1,7,73,,,2.5
2017-04-06,06:00,0.3,1,6,72,,,1.6
2017-04-06,07:00,0.2,1,4,80,,,1.5
2017-04-06,08:00,0.3,1,5,83,,,1.4
2017-04-06,09:00,0.3,1,5,81,,,1.4
2017-04-06,10:00,0.3,1,5,80,,,1.4
2017-04-06,11:00,0.3,1,5,80,,,1.4
2017-04-06,12:00,0.3,2,5,82,,,1.5
2017-04-06,13:00,0.3,1,5,84,,,1.6
2017-04-06,14:00,0.4,2,4,87,,,1.5
2017-04-06,15:00,0.5,1,4,88,,,1.5
2017-04-06,16:00,0.2,1,4,89,,,1.5
2017-04-06,17:00,0.2,1,5,90,,,1.7
2017-04-06,18:00,0.2,1,7,86,,,4.6
2017-04-06,19:00,0.3,1,9,84,,,11.3
2017-04-06,20:00,0.2,1,9,79,,,7.1
2017-04-06,21:00,0.3,1,9,75,,,3.0
2017-04-06,22:00,0.5,1,7,81,,,1.6
2017-04-06,23:00,0.2,1,6,83,,,2.2
2017-04-07,00:00,0.3,1,9,74,,,3.7
2017-04-07,01:00,0.3,1,7,75,,,2.5
2017-04-07,02:00,0.3,1,7,70,,,2.1
2017-04-07,03:00,0.3,1,6,66,,,1.7
2017-04-07,04:00,0.3,1,5,64,,,1.4
2017-04-07,05:00,0.3,1,6,64,,,1.7
2017-04-07,06:00,0.3,1,6,61,,,1.4
2017-04-07,07:00,0.3,1,6,64,,,1.3
2017-04-07,08:00,0.3,1,6,68,,,1.3
2017-04-07,09:00,0.3,1,7,68,,,1.3
2017-04-07,10:00,0.3,1,7,68,,,1.2
2017-04-07,11:00,0.3,2,8,65,,,1.3
2017-04-07,12:00,0.4,2,8,66,,,1.3
2017-04-07,13:00,0.3,2,7,66,,,1.3
2017-04-07,14:00,0.4,1,8,67,,,1.2
2017-04-07,15:00,0.3,1,7,66,,,1.3
2017-04-07,16:00,0.3,1,8,65,,,1.3
2017-04-07,17:00,0.3,1,8,65,,,1.3
2017-04-07,18:00,0.3,1,8,64,,,1.3
2017-04-07,19:00,0.3,1,9,62,,,1.3
2017-04-07,20:00,0.6,1,10,60,,,1.2
2017-04-07,21:00,0.4,1,9,57,,,1.2
2017-04-07,22:00,0.3,1,9,56,,,1.2
2017-04-07,23:00,,1,9,55,,,1.2
2017-04-08,00:00,,1,8,55,,,1.2
2017-04-08,01:00,,1,8,54,,,1.2
2017-04-08,02:00,,1,7,52,,,1.2
2017-04-08,03:00,,1,7,51,,,1.1
2017-04-08,04:00,0.2,1,7,51,,,1.2
2017-04-08,05:00,0.2,1,4,58,,,1.3
2017-04-08,06:00,0.2,1,3,61,,,1.2
2017-04-08,07:00,0.1,1,3,61,,,1.3
2017-04-08,08:00,0.2,1,4,62,,,1.2
2017-04-08,09:00,0.2,1,4,60,,,1.2
2017-04-08,10:00,0.2,1,5,58,,,1.2
2017-04-08,11:00,0.3,2,6,57,,,1.3
2017-04-08,12:00,0.3,2,6,61,,,1.4
2017-04-08,13:00,0.2,2,6,64,,,1.5
2017-04-08,14:00,0.2,2,4,69,,,1.5
2017-04-08,15:00,0.2,1,4,71,,,1.6
2017-04-08,16:00,0.2,1,5,69,,,1.5
2017-04-08,17:00,0.2,1,5,67,,,1.7
2017-04-08,18:00,0.3,1,6,64,,,1.6
2017-04-08,19:00,0.5,1,6,59,,,1.5
2017-04-08,20:00,0.8,1,5,58,,,1.5
2017-04-08,21:00,0.3,1,5,64,,,1.6
