Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-04-01,01:00,,,,38,,
2017-04-01,02:00,,,,34,,
2017-04-01,03:00,,,,29,,
2017-04-01,04:00,,,,33,,
2017-04-01,05:00,,,,29,,
2017-04-01,06:00,,,,28,,
2017-04-01,07:00,,,,20,,
2017-04-01,08:00,,,,23,,
2017-04-01,09:00,,,,34,,
2017-04-01,10:00,,,,52,,
2017-04-01,11:00,,,,81,,
2017-04-01,12:00,,,,99,,
2017-04-01,13:00,,,,108,,
2017-04-01,14:00,,,,109,,
2017-04-01,15:00,,,,113,,
2017-04-01,16:00,,,,114,,
2017-04-01,17:00,,,,113,,
2017-04-01,18:00,,,,106,,
2017-04-01,19:00,,,,104,,
2017-04-01,20:00,,,,100,,
2017-04-01,21:00,,,,82,,
2017-04-01,22:00,,,,67,,
2017-04-01,23:00,,,,56,,
2017-04-02,00:00,,,,51,,
2017-04-02,01:00,,,,39,,
2017-04-02,02:00,,,,34,,
2017-04-02,03:00,,,,27,,
2017-04-02,04:00,,,,21,,
2017-04-02,05:00,,,,19,,
2017-04-02,06:00,,,,15,,
2017-04-02,07:00,,,,17,,
2017-04-02,08:00,,,,20,,
2017-04-02,09:00,,,,48,,
2017-04-02,10:00,,,,81,,
2017-04-02,11:00,,,,84,,
2017-04-02,12:00,,,,91,,
2017-04-02,13:00,,,,95,,
2017-04-02,14:00,,,,99,,
2017-04-02,15:00,,,,97,,
2017-04-02,16:00,,,,98,,
2017-04-02,17:00,,,,91,,
2017-04-02,18:00,,,,87,,
2017-04-02,19:00,,,,77,,
2017-04-02,20:00,,,,71,,
2017-04-02,21:00,,,,67,,
2017-04-02,22:00,,,,53,,
2017-04-02,23:00,,,,42,,
2017-04-03,00:00,,,,30,,
2017-04-03,01:00,,,,26,,
2017-04-03,02:00,,,,22,,
2017-04-03,03:00,,,,10,,
2017-04-03,04:00,,,,2,,
2017-04-03,05:00,,,,5,,
2017-04-03,06:00,,,,3,,
2017-04-03,07:00,,,,4,,
2017-04-03,08:00,,,,10,,
2017-04-03,09:00,,,,40,,
2017-04-03,10:00,,,,52,,
2017-04-03,11:00,,,,51,,
2017-04-03,12:00,,,,68,,
2017-04-03,13:00,,,,77,,
2017-04-03,14:00,,,,72,,
2017-04-03,15:00,,,,62,,
2017-04-03,16:00,,,,63,,
2017-04-03,17:00,,,,63,,
2017-04-03,18:00,,,,61,,
2017-04-03,19:00,,,,55,,
2017-04-03,20:00,,,,60,,
2017-04-03,21:00,,,,64,,
2017-04-03,22:00,,,,60,,
2017-04-03,23:00,,,,66,,
2017-04-04,00:00,,,,58,,
2017-04-04,01:00,,,,55,,
2017-04-04,02:00,,,,59,,
2017-04-04,03:00,,,,57,,
2017-04-04,04:00,,,,53,,
2017-04-04,05:00,,,,49,,
2017-04-04,06:00,,,,45,,
2017-04-04,07:00,,,,36,,
2017-04-04,08:00,,,,37,,
2017-04-04,09:00,,,,42,,
2017-04-04,10:00,,,,47,,
2017-04-04,11:00,,,,52,,
2017-04-04,12:00,,,,59,,
2017-04-04,13:00,,,,69,,
2017-04-04,14:00,,,,72,,
2017-04-04,15:00,,,,67,,
2017-04-04,16:00,,,,72,,
2017-04-04,17:00,,,,83,,
2017-04-04,18:00,,,,74,,
2017-04-04,19:00,,,,67,,
2017-04-04,20:00,,,,63,,
2017-04-04,21:00,,,,37,,
2017-04-04,22:00,,,,21,,
2017-04-04,23:00,,,,14,,
2017-04-05,00:00,,,,16,,
2017-04-05,01:00,,,,12,,
2017-04-05,02:00,,,,37,,
2017-04-05,03:00,,,,51,,
2017-04-05,04:00,,,,52,,
2017-04-05,05:00,,,,50,,
2017-04-05,06:00,,,,34,,
2017-04-05,07:00,,,,25,,
2017-04-05,08:00,,,,24,,
2017-04-05,09:00,,,,35,,
2017-04-05,10:00,,,,45,,
2017-04-05,11:00,,,,66,,
2017-04-05,12:00,,,,78,,
2017-04-05,13:00,,,,84,,
2017-04-05,14:00,,,,80,,
2017-04-05,15:00,,,,80,,
2017-04-05,16:00,,,,81,,
2017-04-05,17:00,,,,82,,
2017-04-05,18:00,,,,77,,
2017-04-05,19:00,,,,70,,
2017-04-05,20:00,,,,65,,
2017-04-05,21:00,,,,62,,
2017-04-05,22:00,,,,48,,
2017-04-05,23:00,,,,58,,
2017-04-06,00:00,,,,72,,
2017-04-06,01:00,,,,73,,
2017-04-06,02:00,,,,75,,
2017-04-06,03:00,,,,71,,
2017-04-06,04:00,,,,70,,
2017-04-06,05:00,,,,73,,
2017-04-06,06:00,,,,71,,
2017-04-06,07:00,,,,72,,
2017-04-06,08:00,,,,73,,
2017-04-06,09:00,,,,74,,
2017-04-06,10:00,,,,81,,
2017-04-06,11:00,,,,84,,
2017-04-06,12:00,,,,85,,
2017-04-06,13:00,,,,86,,
2017-04-06,14:00,,,,87,,
2017-04-06,15:00,,,,87,,
2017-04-06,16:00,,,,88,,
2017-04-06,17:00,,,,89,,
2017-04-06,18:00,,,,88,,
2017-04-06,19:00,,,,84,,
2017-04-06,20:00,,,,73,,
2017-04-06,21:00,,,,68,,
2017-04-06,22:00,,,,70,,
2017-04-06,23:00,,,,70,,
2017-04-07,00:00,,,,69,,
2017-04-07,01:00,,,,70,,
2017-04-07,02:00,,,,68,,
2017-04-07,03:00,,,,65,,
2017-04-07,04:00,,,,61,,
2017-04-07,05:00,,,,60,,
2017-04-07,06:00,,,,59,,
2017-04-07,07:00,,,,58,,
2017-04-07,08:00,,,,62,,
2017-04-07,09:00,,,,68,,
2017-04-07,10:00,,,,71,,
2017-04-07,11:00,,,,74,,
2017-04-07,12:00,,,,72,,
2017-04-07,13:00,,,,70,,
2017-04-07,14:00,,,,69,,
2017-04-07,15:00,,,,68,,
2017-04-07,16:00,,,,70,,
2017-04-07,17:00,,,,70,,
2017-04-07,18:00,,,,66,,
2017-04-07,19:00,,,,64,,
2017-04-07,20:00,,,,63,,
2017-04-07,21:00,,,,61,,
2017-04-07,22:00,,,,59,,
2017-04-07,23:00,,,,57,,
2017-04-08,00:00,,,,56,,
2017-04-08,01:00,,,,54,,
2017-04-08,02:00,,,,53,,
2017-04-08,03:00,,,,51,,
2017-04-08,04:00,,,,49,,
2017-04-08,05:00,,,,50,,
2017-04-08,06:00,,,,47,,
2017-04-08,07:00,,,,42,,
2017-04-08,08:00,,,,45,,
2017-04-08,09:00,,,,50,,
2017-04-08,10:00,,,,60,,
2017-04-08,11:00,,,,66,,
2017-04-08,12:00,,,,73,,
2017-04-08,13:00,,,,75,,
2017-04-08,14:00,,,,78,,
2017-04-08,15:00,,,,79,,
2017-04-08,16:00,,,,78,,
2017-04-08,17:00,,,,77,,
2017-04-08,18:00,,,,73,,
2017-04-08,19:00,,,,70,,
2017-04-08,20:00,,,,60,,
2017-04-08,21:00,,,,52,,
2017-04-08,22:00,,,,39,,
2017-04-08,23:00,,,,32,,
2017-04-09,00:00,,,,18,,
2017-04-09,01:00,,,,15,,
2017-04-09,02:00,,,,12,,
2017-04-09,03:00,,,,9,,
