Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-04-01,13:00,,9,16,,,
2017-04-01,14:00,,7,16,,,
2017-04-01,15:00,,8,15,,,
2017-04-01,16:00,,7,15,,,
2017-04-01,17:00,,7,16,,,
2017-04-01,18:00,,7,19,,,
2017-04-01,19:00,,8,29,,,
2017-04-01,20:00,,12,60,,,
2017-04-01,21:00,,9,56,,,
2017-04-01,22:00,,3,28,,,
2017-04-01,23:00,,2,19,,,
2017-04-02,00:00,,4,25,,,
2017-04-02,01:00,,2,20,,,
2017-04-02,02:00,,2,23,,,
2017-04-02,03:00,,4,26,,,
2017-04-02,04:00,,2,25,,,
2017-04-02,05:00,,4,29,,,
2017-04-02,06:00,,3,17,,,
2017-04-02,07:00,,4,17,,,
2017-04-02,08:00,,5,17,,,
2017-04-02,09:00,,3,9,,,
2017-04-02,10:00,,1,7,,,
2017-04-02,11:00,,3,9,,,
2017-04-02,12:00,,2,7,,,
2017-04-02,13:00,,2,8,,,
2017-04-02,14:00,,2,8,,,
2017-04-02,15:00,,2,8,,,
2017-04-02,16:00,,2,9,,,
2017-04-02,17:00,,2,10,,,
2017-04-02,18:00,,1,8,,,
2017-04-02,19:00,,1,13,,,
2017-04-02,20:00,,7,32,,,
2017-04-02,21:00,,5,38,,,
2017-04-02,22:00,,4,38,,,
2017-04-02,23:00,,1,14,,,
2017-04-03,00:00,,3,22,,,
2017-04-03,01:00,,2,17,,,
2017-04-03,02:00,,2,21,,,
2017-04-03,03:00,,3,27,,,
2017-04-03,04:00,,10,32,,,
2017-04-03,05:00,,12,38,,,
2017-04-03,06:00,,5,31,,,
2017-04-03,07:00,,12,40,,,
2017-04-03,08:00,,7,30,,,
2017-04-03,09:00,,7,24,,,
2017-04-03,10:00,,9,24,,,
2017-04-03,11:00,,8,22,,,
2017-04-03,12:00,,7,17,,,
2017-04-03,13:00,,5,14,,,
2017-04-03,14:00,,6,13,,,
2017-04-03,15:00,,6,11,,,
2017-04-03,16:00,,7,15,,,
2017-04-03,17:00,,3,12,,,
2017-04-03,18:00,,3,12,,,
2017-04-03,19:00,,4,14,,,
2017-04-03,20:00,,2,11,,,
2017-04-03,21:00,,1,10,,,
2017-04-03,22:00,,2,11,,,
2017-04-03,23:00,,1,9,,,
2017-04-04,00:00,,1,8,,,
2017-04-04,01:00,,1,8,,,
2017-04-04,02:00,,1,9,,,
2017-04-04,03:00,,1,9,,,
2017-04-04,04:00,,1,10,,,
2017-04-04,05:00,,2,14,,,
2017-04-04,06:00,,6,18,,,
2017-04-04,07:00,,11,26,,,
2017-04-04,08:00,,15,26,,,
2017-04-04,09:00,,22,30,,,
2017-04-04,10:00,,12,23,,,
2017-04-04,11:00,,10,21,,,
2017-04-04,12:00,,16,28,,,
2017-04-04,13:00,,11,27,,,
2017-04-04,14:00,,14,31,,,
2017-04-04,15:00,,17,28,,,
2017-04-04,16:00,,26,37,,,
2017-04-04,17:00,,20,32,,,
2017-04-04,18:00,,22,33,,,
2017-04-04,19:00,,12,30,,,
2017-04-04,20:00,,14,33,,,
2017-04-04,21:00,,16,34,,,
2017-04-04,22:00,,3,18,,,
2017-04-04,23:00,,5,22,,,
2017-04-05,00:00,,3,26,,,
2017-04-05,01:00,,1,19,,,
2017-04-05,02:00,,3,22,,,
2017-04-05,03:00,,1,16,,,
2017-04-05,04:00,,2,15,,,
2017-04-05,05:00,,17,29,,,
2017-04-05,06:00,,33,40,,,
2017-04-05,07:00,,52,47,,,
2017-04-05,08:00,,29,37,,,
2017-04-05,09:00,,20,29,,,
2017-04-05,10:00,,13,24,,,
2017-04-05,11:00,,7,17,,,
2017-04-05,12:00,,2,10,,,
