Datum Zeit,Dresden-Winckelmannstr. PM2.5
,µg/m³
28-02-18,
27-02-18,
26-02-18,
25-02-18,
24-02-18,
23-02-18,
22-02-18,
21-02-18,
20-02-18,
19-02-18,
18-02-18,
17-02-18,
16-02-18,
15-02-18,25.14
14-02-18,23.02
13-02-18,12.58
12-02-18,6.27
11-02-18,17.10
10-02-18,41.63
09-02-18,45.64
08-02-18,52.96
07-02-18,35.40
06-02-18,19.43
05-02-18,15.46
04-02-18,13.53
03-02-18,8.03
02-02-18,4.44
01-02-18,3.52

