Datum Zeit,Chemnitz-Mitte NO
,µg/m³
01-01-01 00:00,6
31-12-00 23:00,13
31-12-00 22:00,8
31-12-00 21:00,3
31-12-00 20:00,2
31-12-00 19:00,4
31-12-00 18:00,3
31-12-00 17:00,2
31-12-00 16:00,3
31-12-00 15:00,4
31-12-00 14:00,2
31-12-00 13:00,3
31-12-00 12:00,3
31-12-00 11:00,2
31-12-00 10:00,2
31-12-00 09:00,1
31-12-00 08:00,1
31-12-00 07:00,
31-12-00 06:00,2
31-12-00 05:00,1
31-12-00 04:00,1
31-12-00 03:00,1
31-12-00 02:00,1
31-12-00 01:00,1
31-12-00 00:00,1
30-12-00 23:00,1
30-12-00 22:00,1
30-12-00 21:00,1
30-12-00 20:00,1
30-12-00 19:00,1
30-12-00 18:00,1
30-12-00 17:00,4
30-12-00 16:00,3
30-12-00 15:00,5
30-12-00 14:00,5
30-12-00 13:00,4
30-12-00 12:00,6
30-12-00 11:00,10
30-12-00 10:00,9
30-12-00 09:00,8
30-12-00 08:00,
30-12-00 07:00,3
30-12-00 06:00,5
30-12-00 05:00,1
30-12-00 04:00,1
30-12-00 03:00,1
30-12-00 02:00,5
30-12-00 01:00,7
30-12-00 00:00,4
29-12-00 23:00,4
29-12-00 22:00,12
29-12-00 21:00,5
29-12-00 20:00,11
29-12-00 19:00,8
29-12-00 18:00,9
29-12-00 17:00,11
29-12-00 16:00,6
29-12-00 15:00,9
29-12-00 14:00,14
29-12-00 13:00,18
29-12-00 12:00,21
29-12-00 11:00,37
29-12-00 10:00,50
29-12-00 09:00,21
29-12-00 08:00,
29-12-00 07:00,8
29-12-00 06:00,2
29-12-00 05:00,7
29-12-00 04:00,1
29-12-00 03:00,2
29-12-00 02:00,1
29-12-00 01:00,2
29-12-00 00:00,1
28-12-00 23:00,2
28-12-00 22:00,2
28-12-00 21:00,5
28-12-00 20:00,6
28-12-00 19:00,18
28-12-00 18:00,19
28-12-00 17:00,12
28-12-00 16:00,17
28-12-00 15:00,12
28-12-00 14:00,16
28-12-00 13:00,18
28-12-00 12:00,62
28-12-00 11:00,215
28-12-00 10:00,146
28-12-00 09:00,
28-12-00 08:00,176
28-12-00 07:00,141
28-12-00 06:00,37
28-12-00 05:00,68
28-12-00 04:00,51
28-12-00 03:00,73
28-12-00 02:00,16
28-12-00 01:00,4
28-12-00 00:00,13
27-12-00 23:00,7
27-12-00 22:00,1
27-12-00 21:00,1
27-12-00 20:00,8
27-12-00 19:00,15
27-12-00 18:00,19
27-12-00 17:00,27
27-12-00 16:00,13
27-12-00 15:00,22
27-12-00 14:00,
27-12-00 13:00,
27-12-00 12:00,33
27-12-00 11:00,38
27-12-00 10:00,123
27-12-00 09:00,279
27-12-00 08:00,285
27-12-00 07:00,211
27-12-00 06:00,146
27-12-00 05:00,73
27-12-00 04:00,82
27-12-00 03:00,69
27-12-00 02:00,
27-12-00 01:00,108
27-12-00 00:00,169
26-12-00 23:00,149
26-12-00 22:00,100
26-12-00 21:00,21
26-12-00 20:00,25
26-12-00 19:00,5
26-12-00 18:00,3
26-12-00 17:00,3
26-12-00 16:00,6
26-12-00 15:00,25
26-12-00 14:00,24
26-12-00 13:00,22
26-12-00 12:00,16
26-12-00 11:00,16
26-12-00 10:00,11
26-12-00 09:00,4
26-12-00 08:00,2
26-12-00 07:00,2
26-12-00 06:00,1
26-12-00 05:00,2
26-12-00 04:00,2
26-12-00 03:00,1
26-12-00 02:00,
26-12-00 01:00,4
26-12-00 00:00,4
25-12-00 23:00,4
