Datum Zeit,Schwartenberg PM10
,µg/m³
31-12-00,11
30-12-00,10
29-12-00,16
28-12-00,12
27-12-00,30
26-12-00,76
25-12-00,66
24-12-00,25
23-12-00,20
22-12-00,36
21-12-00,30
20-12-00,20
19-12-00,13
18-12-00,12
17-12-00,9
16-12-00,12
15-12-00,5
14-12-00,5
13-12-00,7
12-12-00,4
11-12-00,8
10-12-00,6
09-12-00,19
08-12-00,39
07-12-00,5
06-12-00,3
05-12-00,11
04-12-00,11
03-12-00,7
02-12-00,10
01-12-00,9

