Datum Zeit,Borna O3
,µg/m³
01-01-01 00:00,26
31-12-00 23:00,30
31-12-00 22:00,38
31-12-00 21:00,33
31-12-00 20:00,30
31-12-00 19:00,17
31-12-00 18:00,17
31-12-00 17:00,
31-12-00 16:00,29
31-12-00 15:00,29
31-12-00 14:00,34
31-12-00 13:00,34
31-12-00 12:00,32
31-12-00 11:00,35
31-12-00 10:00,41
31-12-00 09:00,39
31-12-00 08:00,37
31-12-00 07:00,36
31-12-00 06:00,34
31-12-00 05:00,34
31-12-00 04:00,24
31-12-00 03:00,23
31-12-00 02:00,22
31-12-00 01:00,22
31-12-00 00:00,22
30-12-00 23:00,28
30-12-00 22:00,35
30-12-00 21:00,37
30-12-00 20:00,30
30-12-00 19:00,36
30-12-00 18:00,
30-12-00 17:00,14
30-12-00 16:00,21
30-12-00 15:00,28
30-12-00 14:00,38
30-12-00 13:00,31
30-12-00 12:00,22
30-12-00 11:00,14
30-12-00 10:00,11
30-12-00 09:00,12
30-12-00 08:00,13
30-12-00 07:00,9
30-12-00 06:00,8
30-12-00 05:00,7
30-12-00 04:00,11
30-12-00 03:00,8
30-12-00 02:00,5
30-12-00 01:00,3
30-12-00 00:00,2
29-12-00 23:00,3
29-12-00 22:00,4
29-12-00 21:00,3
29-12-00 20:00,3
29-12-00 19:00,5
29-12-00 18:00,
29-12-00 17:00,11
29-12-00 16:00,14
29-12-00 15:00,12
29-12-00 14:00,14
29-12-00 13:00,15
29-12-00 12:00,17
29-12-00 11:00,14
29-12-00 10:00,11
29-12-00 09:00,12
29-12-00 08:00,12
29-12-00 07:00,21
29-12-00 06:00,23
29-12-00 05:00,22
29-12-00 04:00,24
29-12-00 03:00,24
29-12-00 02:00,29
29-12-00 01:00,27
29-12-00 00:00,28
28-12-00 23:00,25
28-12-00 22:00,15
28-12-00 21:00,7
28-12-00 20:00,9
28-12-00 19:00,
28-12-00 18:00,3
28-12-00 17:00,3
28-12-00 16:00,5
28-12-00 15:00,4
28-12-00 14:00,6
28-12-00 13:00,6
28-12-00 12:00,6
28-12-00 11:00,5
28-12-00 10:00,5
28-12-00 09:00,5
28-12-00 08:00,4
28-12-00 07:00,4
28-12-00 06:00,8
28-12-00 05:00,6
28-12-00 04:00,6
28-12-00 03:00,5
28-12-00 02:00,1
28-12-00 01:00,1
28-12-00 00:00,1
27-12-00 23:00,2
27-12-00 22:00,2
27-12-00 21:00,2
27-12-00 20:00,3
27-12-00 19:00,
27-12-00 18:00,3
27-12-00 17:00,3
27-12-00 16:00,4
27-12-00 15:00,5
27-12-00 14:00,6
27-12-00 13:00,9
27-12-00 12:00,8
27-12-00 11:00,5
27-12-00 10:00,4
27-12-00 09:00,2
27-12-00 08:00,2
27-12-00 07:00,2
27-12-00 06:00,3
27-12-00 05:00,3
27-12-00 04:00,17
27-12-00 03:00,19
27-12-00 02:00,10
