Datum Zeit,Radebeul-Wahnsdorf SO2
,µg/m³
01-01-01 00:00,5.8
31-12-00 23:00,5.5
31-12-00 22:00,8.9
31-12-00 21:00,7.8
31-12-00 20:00,7.7
31-12-00 19:00,8.5
31-12-00 18:00,6.8
31-12-00 17:00,6.6
31-12-00 16:00,5.2
31-12-00 15:00,5.5
31-12-00 14:00,6.5
31-12-00 13:00,5.0
31-12-00 12:00,5.6
31-12-00 11:00,5.8
31-12-00 10:00,5.4
31-12-00 09:00,4.4
31-12-00 08:00,3.8
31-12-00 07:00,3.0
31-12-00 06:00,
31-12-00 05:00,3.3
31-12-00 04:00,3.7
31-12-00 03:00,4.3
31-12-00 02:00,3.4
31-12-00 01:00,4.2
31-12-00 00:00,2.5
30-12-00 23:00,1.7
30-12-00 22:00,1.6
30-12-00 21:00,1.0
30-12-00 20:00,1.2
30-12-00 19:00,1.6
30-12-00 18:00,2.0
30-12-00 17:00,3.7
30-12-00 16:00,3.4
30-12-00 15:00,2.2
30-12-00 14:00,3.6
30-12-00 13:00,5.3
30-12-00 12:00,7.3
30-12-00 11:00,10.1
30-12-00 10:00,14.5
30-12-00 09:00,20.2
30-12-00 08:00,24.9
30-12-00 07:00,
30-12-00 06:00,28.9
30-12-00 05:00,30.1
30-12-00 04:00,36.9
30-12-00 03:00,44.9
30-12-00 02:00,50.6
30-12-00 01:00,43.1
30-12-00 00:00,37.1
29-12-00 23:00,36.8
29-12-00 22:00,38.3
29-12-00 21:00,37.3
29-12-00 20:00,35.5
29-12-00 19:00,29.1
29-12-00 18:00,36.7
29-12-00 17:00,27.8
29-12-00 16:00,27.7
29-12-00 15:00,24.5
29-12-00 14:00,24.0
29-12-00 13:00,23.1
29-12-00 12:00,27.8
29-12-00 11:00,29.9
29-12-00 10:00,17.9
29-12-00 09:00,16.5
29-12-00 08:00,30.1
29-12-00 07:00,
29-12-00 06:00,3.4
29-12-00 05:00,3.3
29-12-00 04:00,3.6
29-12-00 03:00,2.8
29-12-00 02:00,2.1
29-12-00 01:00,2.5
29-12-00 00:00,1.5
28-12-00 23:00,2.8
28-12-00 22:00,4.2
28-12-00 21:00,5.5
28-12-00 20:00,7.7
28-12-00 19:00,6.7
28-12-00 18:00,4.8
28-12-00 17:00,10.4
28-12-00 16:00,12.0
28-12-00 15:00,17.5
28-12-00 14:00,28.2
