Datum Zeit,Borna PM10
,µg/m³
31-12-00,18
30-12-00,24
29-12-00,26
28-12-00,28
27-12-00,47
26-12-00,67
25-12-00,45
24-12-00,32
23-12-00,40
22-12-00,68
21-12-00,47
20-12-00,42
19-12-00,37
18-12-00,39
17-12-00,14
16-12-00,10
15-12-00,11
14-12-00,16
13-12-00,17
12-12-00,15
11-12-00,19
10-12-00,11
09-12-00,20
08-12-00,25
07-12-00,31
06-12-00,29
05-12-00,29
04-12-00,30
03-12-00,20
02-12-00,27
01-12-00,32

