Datum Zeit,Goerlitz O3
28-12-00 01:00,19
28-12-00 00:00,20
27-12-00 23:00,21
27-12-00 22:00,21
27-12-00 21:00,18
27-12-00 20:00,18
27-12-00 19:00,10
27-12-00 18:00,10
27-12-00 17:00,13
27-12-00 16:00,8
27-12-00 15:00,13
27-12-00 14:00,17
27-12-00 13:00,12
27-12-00 12:00,8
27-12-00 11:00,7
27-12-00 10:00,6
27-12-00 09:00,
27-12-00 08:00,3
27-12-00 07:00,6
27-12-00 06:00,1
27-12-00 05:00,1
27-12-00 04:00,2
27-12-00 03:00,1
27-12-00 02:00,2
27-12-00 01:00,2
27-12-00 00:00,2
26-12-00 23:00,4
26-12-00 22:00,5
26-12-00 21:00,7
26-12-00 20:00,8
26-12-00 19:00,8
26-12-00 18:00,6
26-12-00 17:00,8
26-12-00 16:00,12
26-12-00 15:00,12
26-12-00 14:00,13
26-12-00 13:00,13
26-12-00 12:00,13
26-12-00 11:00,9
26-12-00 10:00,
26-12-00 09:00,5
26-12-00 08:00,5
26-12-00 07:00,5
26-12-00 06:00,9
26-12-00 05:00,10
26-12-00 04:00,7
26-12-00 03:00,5
26-12-00 02:00,4
26-12-00 01:00,9
26-12-00 00:00,8
25-12-00 23:00,4
25-12-00 22:00,5
25-12-00 21:00,2
25-12-00 20:00,6
25-12-00 19:00,12
25-12-00 18:00,11
25-12-00 17:00,15
25-12-00 16:00,18
25-12-00 15:00,22
25-12-00 14:00,25
25-12-00 13:00,22
25-12-00 12:00,23
25-12-00 11:00,28
25-12-00 10:00,
25-12-00 09:00,29
25-12-00 08:00,31
25-12-00 07:00,34
25-12-00 06:00,32
25-12-00 05:00,34
25-12-00 04:00,33
25-12-00 03:00,31
25-12-00 02:00,32
25-12-00 01:00,27
25-12-00 00:00,32
24-12-00 23:00,15
24-12-00 22:00,26
24-12-00 21:00,28
24-12-00 20:00,34
24-12-00 19:00,30
24-12-00 18:00,34
24-12-00 17:00,18
24-12-00 16:00,21
24-12-00 15:00,21
24-12-00 14:00,26
24-12-00 13:00,25
24-12-00 12:00,25
24-12-00 11:00,
24-12-00 10:00,23
24-12-00 09:00,22
24-12-00 08:00,22
24-12-00 07:00,23
24-12-00 06:00,23
24-12-00 05:00,25
24-12-00 04:00,25
24-12-00 03:00,26
24-12-00 02:00,26
24-12-00 01:00,27
24-12-00 00:00,26
23-12-00 23:00,27
23-12-00 22:00,27
23-12-00 21:00,29
23-12-00 20:00,28
23-12-00 19:00,29
23-12-00 18:00,28
23-12-00 17:00,31
23-12-00 16:00,34
23-12-00 15:00,32
23-12-00 14:00,33
23-12-00 13:00,32
23-12-00 12:00,29
23-12-00 11:00,
23-12-00 10:00,36
23-12-00 09:00,38
23-12-00 08:00,37
23-12-00 07:00,37
23-12-00 06:00,43
23-12-00 05:00,44
23-12-00 04:00,44
23-12-00 03:00,45
23-12-00 02:00,44
23-12-00 01:00,41
23-12-00 00:00,40
22-12-00 23:00,37
22-12-00 22:00,30
22-12-00 21:00,18
22-12-00 20:00,12
22-12-00 19:00,3
22-12-00 18:00,2
22-12-00 17:00,3
22-12-00 16:00,10
22-12-00 15:00,12
22-12-00 14:00,11
22-12-00 13:00,11
22-12-00 12:00,
22-12-00 11:00,16
22-12-00 10:00,10
22-12-00 09:00,4
22-12-00 08:00,2
22-12-00 07:00,1
22-12-00 06:00,1
22-12-00 05:00,2
22-12-00 04:00,1
22-12-00 03:00,12
22-12-00 02:00,12
22-12-00 01:00,12
22-12-00 00:00,8
21-12-00 23:00,6
21-12-00 22:00,10
21-12-00 21:00,11
21-12-00 20:00,7
21-12-00 19:00,6
21-12-00 18:00,7
21-12-00 17:00,8
21-12-00 16:00,14
21-12-00 15:00,28
21-12-00 14:00,31
21-12-00 13:00,32
21-12-00 12:00,
21-12-00 11:00,24
21-12-00 10:00,17
21-12-00 09:00,8
21-12-00 08:00,12
21-12-00 07:00,18
21-12-00 06:00,19
21-12-00 05:00,19
21-12-00 04:00,26
21-12-00 03:00,29
21-12-00 02:00,26
21-12-00 01:00,24
21-12-00 00:00,23
20-12-00 23:00,21
20-12-00 22:00,18
20-12-00 21:00,19
20-12-00 20:00,16
20-12-00 19:00,17
20-12-00 18:00,11
20-12-00 17:00,7
20-12-00 16:00,17
20-12-00 15:00,25
20-12-00 14:00,25
20-12-00 13:00,
20-12-00 12:00,21
20-12-00 11:00,22
20-12-00 10:00,21
20-12-00 09:00,20
20-12-00 08:00,17
20-12-00 07:00,17
20-12-00 06:00,14
20-12-00 05:00,3
20-12-00 04:00,1
20-12-00 03:00,1
20-12-00 02:00,1
20-12-00 01:00,1
20-12-00 00:00,1
19-12-00 23:00,1
19-12-00 22:00,1
19-12-00 21:00,1
19-12-00 20:00,1
19-12-00 19:00,1
19-12-00 18:00,2
19-12-00 17:00,1
19-12-00 16:00,6
19-12-00 15:00,10
19-12-00 14:00,5
19-12-00 13:00,
19-12-00 12:00,3
19-12-00 11:00,2
19-12-00 10:00,2
19-12-00 09:00,1
19-12-00 08:00,1
19-12-00 07:00,2
19-12-00 06:00,2
19-12-00 05:00,6
19-12-00 04:00,6
19-12-00 03:00,5
19-12-00 02:00,4
19-12-00 01:00,8
19-12-00 00:00,12
18-12-00 23:00,9
18-12-00 22:00,5
18-12-00 21:00,10
18-12-00 20:00,8
18-12-00 19:00,4
18-12-00 18:00,2
18-12-00 17:00,3
18-12-00 16:00,5
18-12-00 15:00,9
18-12-00 14:00,
18-12-00 13:00,19
18-12-00 12:00,14
18-12-00 11:00,8
18-12-00 10:00,10
18-12-00 09:00,9
18-12-00 08:00,11
18-12-00 07:00,18
18-12-00 06:00,27
18-12-00 05:00,31
18-12-00 04:00,35
18-12-00 03:00,37
18-12-00 02:00,41
18-12-00 01:00,41
18-12-00 00:00,40
17-12-00 23:00,35
17-12-00 22:00,34
17-12-00 21:00,38
17-12-00 20:00,37
17-12-00 19:00,33
17-12-00 18:00,29
17-12-00 17:00,32
17-12-00 16:00,35
17-12-00 15:00,38
17-12-00 14:00,
17-12-00 13:00,39
17-12-00 12:00,35
17-12-00 11:00,38
17-12-00 10:00,36
17-12-00 09:00,35
17-12-00 08:00,37
17-12-00 07:00,36
17-12-00 06:00,38
17-12-00 05:00,39
17-12-00 04:00,39
17-12-00 03:00,37
17-12-00 02:00,37
17-12-00 01:00,41
17-12-00 00:00,42
16-12-00 23:00,45
16-12-00 22:00,48
16-12-00 21:00,48
16-12-00 20:00,47
16-12-00 19:00,48
16-12-00 18:00,47
16-12-00 17:00,49
16-12-00 16:00,51
16-12-00 15:00,
16-12-00 14:00,44
16-12-00 13:00,42
16-12-00 12:00,42
16-12-00 11:00,39
16-12-00 10:00,35
16-12-00 09:00,43
16-12-00 08:00,43
16-12-00 07:00,51
16-12-00 06:00,52
16-12-00 05:00,61
16-12-00 04:00,62
16-12-00 03:00,48
16-12-00 02:00,46
16-12-00 01:00,44
16-12-00 00:00,39
15-12-00 23:00,38
15-12-00 22:00,36
15-12-00 21:00,38
15-12-00 20:00,36
15-12-00 19:00,34
15-12-00 18:00,35
15-12-00 17:00,41
15-12-00 16:00,38
15-12-00 15:00,
15-12-00 14:00,34
15-12-00 13:00,37
15-12-00 12:00,34
15-12-00 11:00,29
15-12-00 10:00,26
15-12-00 09:00,18
15-12-00 08:00,8
15-12-00 07:00,22
15-12-00 06:00,34
15-12-00 05:00,29
15-12-00 04:00,35
15-12-00 03:00,32
15-12-00 02:00,26
15-12-00 01:00,28
15-12-00 00:00,29
14-12-00 23:00,27
14-12-00 22:00,21
14-12-00 21:00,21
14-12-00 20:00,23
14-12-00 19:00,19
14-12-00 18:00,19
14-12-00 17:00,22
14-12-00 16:00,
14-12-00 15:00,18
14-12-00 14:00,21
14-12-00 13:00,37
14-12-00 12:00,42
14-12-00 11:00,39
14-12-00 10:00,33
14-12-00 09:00,41
14-12-00 08:00,19
14-12-00 07:00,27
14-12-00 06:00,31
14-12-00 05:00,36
14-12-00 04:00,39
14-12-00 03:00,43
14-12-00 02:00,50
14-12-00 01:00,43
14-12-00 00:00,39
13-12-00 23:00,38
13-12-00 22:00,28
13-12-00 21:00,35
13-12-00 20:00,35
13-12-00 19:00,38
13-12-00 18:00,39
13-12-00 17:00,28
13-12-00 16:00,
13-12-00 15:00,43
13-12-00 14:00,39
13-12-00 13:00,23
13-12-00 12:00,14
13-12-00 11:00,13
13-12-00 10:00,16
13-12-00 09:00,17
13-12-00 08:00,15
13-12-00 07:00,17
13-12-00 06:00,19
13-12-00 05:00,19
13-12-00 04:00,16
13-12-00 03:00,20
13-12-00 02:00,15
13-12-00 01:00,19
13-12-00 00:00,16
12-12-00 23:00,19
12-12-00 22:00,17
12-12-00 21:00,16
12-12-00 20:00,19
12-12-00 19:00,17
12-12-00 18:00,12
12-12-00 17:00,
12-12-00 16:00,8
12-12-00 15:00,8
12-12-00 14:00,8
12-12-00 13:00,5
12-12-00 12:00,8
12-12-00 11:00,8
12-12-00 10:00,8
12-12-00 09:00,9
12-12-00 08:00,11
12-12-00 07:00,16
12-12-00 06:00,20
12-12-00 05:00,23
12-12-00 04:00,24
12-12-00 03:00,25
12-12-00 02:00,26
12-12-00 01:00,31
12-12-00 00:00,31
11-12-00 23:00,29
11-12-00 22:00,24
11-12-00 21:00,22
11-12-00 20:00,20
11-12-00 19:00,15
11-12-00 18:00,13
11-12-00 17:00,
11-12-00 16:00,15
11-12-00 15:00,19
11-12-00 14:00,22
11-12-00 13:00,21
11-12-00 12:00,22
11-12-00 11:00,16
11-12-00 10:00,16
11-12-00 09:00,35
11-12-00 08:00,42
11-12-00 07:00,49
11-12-00 06:00,52
11-12-00 05:00,58
11-12-00 04:00,61
11-12-00 03:00,62
11-12-00 02:00,59
11-12-00 01:00,39
11-12-00 00:00,28
10-12-00 23:00,28
10-12-00 22:00,30
10-12-00 21:00,30
10-12-00 20:00,29
10-12-00 19:00,29
10-12-00 18:00,
10-12-00 17:00,17
10-12-00 16:00,21
10-12-00 15:00,20
10-12-00 14:00,19
10-12-00 13:00,25
10-12-00 12:00,20
10-12-00 11:00,17
10-12-00 10:00,18
10-12-00 09:00,12
10-12-00 08:00,9
10-12-00 07:00,6
10-12-00 06:00,6
10-12-00 05:00,10
10-12-00 04:00,10
10-12-00 03:00,9
10-12-00 02:00,11
10-12-00 01:00,13
10-12-00 00:00,12
09-12-00 23:00,13
09-12-00 22:00,13
09-12-00 21:00,12
09-12-00 20:00,7
09-12-00 19:00,8
09-12-00 18:00,
09-12-00 17:00,9
09-12-00 16:00,9
09-12-00 15:00,10
09-12-00 14:00,15
09-12-00 13:00,11
09-12-00 12:00,12
09-12-00 11:00,12
09-12-00 10:00,9
09-12-00 09:00,8
09-12-00 08:00,11
09-12-00 07:00,12
09-12-00 06:00,13
09-12-00 05:00,7
09-12-00 04:00,7
09-12-00 03:00,9
09-12-00 02:00,12
09-12-00 01:00,15
09-12-00 00:00,14
08-12-00 23:00,12
08-12-00 22:00,11
08-12-00 21:00,12
08-12-00 20:00,11
08-12-00 19:00,
08-12-00 18:00,7
08-12-00 17:00,7
08-12-00 16:00,8
08-12-00 15:00,9
08-12-00 14:00,8
08-12-00 13:00,9
08-12-00 12:00,9
08-12-00 11:00,9
08-12-00 10:00,7
08-12-00 09:00,7
08-12-00 08:00,8
08-12-00 07:00,12
08-12-00 06:00,12
08-12-00 05:00,13
08-12-00 04:00,3
08-12-00 03:00,7
08-12-00 02:00,22
08-12-00 01:00,14
08-12-00 00:00,7
07-12-00 23:00,3
07-12-00 22:00,7
07-12-00 21:00,3
07-12-00 20:00,4
07-12-00 19:00,
07-12-00 18:00,6
07-12-00 17:00,6
07-12-00 16:00,7
07-12-00 15:00,9
07-12-00 14:00,13
07-12-00 13:00,13
07-12-00 12:00,15
07-12-00 11:00,16
07-12-00 10:00,13
07-12-00 09:00,15
07-12-00 08:00,15
07-12-00 07:00,17
07-12-00 06:00,18
07-12-00 05:00,22
07-12-00 04:00,22
07-12-00 03:00,25
07-12-00 02:00,26
07-12-00 01:00,27
07-12-00 00:00,29
06-12-00 23:00,30
06-12-00 22:00,24
06-12-00 21:00,18
06-12-00 20:00,
06-12-00 19:00,20
06-12-00 18:00,15
06-12-00 17:00,8
06-12-00 16:00,13
06-12-00 15:00,11
06-12-00 14:00,11
06-12-00 13:00,15
06-12-00 12:00,17
06-12-00 11:00,19
06-12-00 10:00,19
06-12-00 09:00,21
06-12-00 08:00,17
06-12-00 07:00,19
06-12-00 06:00,6
06-12-00 05:00,17
06-12-00 04:00,4
06-12-00 03:00,5
06-12-00 02:00,17
06-12-00 01:00,20
06-12-00 00:00,21
05-12-00 23:00,15
05-12-00 22:00,14
05-12-00 21:00,11
05-12-00 20:00,
05-12-00 19:00,2
05-12-00 18:00,4
05-12-00 17:00,2
05-12-00 16:00,7
05-12-00 15:00,13
05-12-00 14:00,18
05-12-00 13:00,20
05-12-00 12:00,19
05-12-00 11:00,20
05-12-00 10:00,23
05-12-00 09:00,21
05-12-00 08:00,21
05-12-00 07:00,25
05-12-00 06:00,27
05-12-00 05:00,33
05-12-00 04:00,39
05-12-00 03:00,39
05-12-00 02:00,38
05-12-00 01:00,36
05-12-00 00:00,26
04-12-00 23:00,22
04-12-00 22:00,21
04-12-00 21:00,
04-12-00 20:00,1
04-12-00 19:00,1
04-12-00 18:00,1
04-12-00 17:00,1
04-12-00 16:00,2
04-12-00 15:00,3
04-12-00 14:00,4
04-12-00 13:00,7
04-12-00 12:00,6
04-12-00 11:00,5
04-12-00 10:00,3
04-12-00 09:00,1
04-12-00 08:00,1
04-12-00 07:00,2
04-12-00 06:00,2
04-12-00 05:00,2
04-12-00 04:00,5
04-12-00 03:00,6
04-12-00 02:00,5
04-12-00 01:00,6
04-12-00 00:00,6
03-12-00 23:00,5
03-12-00 22:00,6
03-12-00 21:00,
03-12-00 20:00,5
03-12-00 19:00,5
03-12-00 18:00,6
03-12-00 17:00,7
03-12-00 16:00,10
03-12-00 15:00,14
03-12-00 14:00,16
03-12-00 13:00,20
03-12-00 12:00,19
03-12-00 11:00,20
03-12-00 10:00,22
03-12-00 09:00,22
03-12-00 08:00,19
03-12-00 07:00,19
03-12-00 06:00,17
03-12-00 05:00,16
03-12-00 04:00,17
03-12-00 03:00,21
03-12-00 02:00,22
03-12-00 01:00,17
03-12-00 00:00,7
02-12-00 23:00,10
02-12-00 22:00,
02-12-00 21:00,8
02-12-00 20:00,4
02-12-00 19:00,9
02-12-00 18:00,8
02-12-00 17:00,5
02-12-00 16:00,8
02-12-00 15:00,9
02-12-00 14:00,10
02-12-00 13:00,10
02-12-00 12:00,10
02-12-00 11:00,12
02-12-00 10:00,11
02-12-00 09:00,11
02-12-00 08:00,14
02-12-00 07:00,21
02-12-00 06:00,24
02-12-00 05:00,29
02-12-00 04:00,31
02-12-00 03:00,33
02-12-00 02:00,34
02-12-00 01:00,30
02-12-00 00:00,27
01-12-00 23:00,25
01-12-00 22:00,
01-12-00 21:00,14
01-12-00 20:00,9
01-12-00 19:00,8
01-12-00 18:00,4
01-12-00 17:00,4
01-12-00 16:00,6
01-12-00 15:00,10
01-12-00 14:00,12
01-12-00 13:00,13
01-12-00 12:00,13
01-12-00 11:00,14
01-12-00 10:00,12
01-12-00 09:00,10
01-12-00 08:00,10
01-12-00 07:00,14
01-12-00 06:00,14
01-12-00 05:00,16
01-12-00 04:00,17
01-12-00 03:00,20
01-12-00 02:00,20
01-12-00 01:00,19

