Datum Zeit,Klingenthal CO
,mg/m3
01-01-01 00:00,0.3
31-12-00 23:00,0.4
31-12-00 22:00,0.4
31-12-00 21:00,0.6
31-12-00 20:00,0.4
31-12-00 19:00,1.0
31-12-00 18:00,0.2
31-12-00 17:00,0.3
31-12-00 16:00,0.1
31-12-00 15:00,0.2
31-12-00 14:00,0.1
31-12-00 13:00,0.1
31-12-00 12:00,0.1
31-12-00 11:00,0.2
31-12-00 10:00,0.1
31-12-00 09:00,0.1
31-12-00 08:00,0.1
31-12-00 07:00,0.1
31-12-00 06:00,0.1
31-12-00 05:00,0.1
31-12-00 04:00,0.1
31-12-00 03:00,0.1
31-12-00 02:00,0.1
31-12-00 01:00,0.1
31-12-00 00:00,0.1
30-12-00 23:00,0.1
30-12-00 22:00,0.1
30-12-00 21:00,0.1
30-12-00 20:00,0.1
30-12-00 19:00,0.1
30-12-00 18:00,0.1
30-12-00 17:00,0.5
30-12-00 16:00,0.2
30-12-00 15:00,0.1
30-12-00 14:00,0.1
30-12-00 13:00,0.2
30-12-00 12:00,0.6
30-12-00 11:00,1.0
30-12-00 10:00,0.5
30-12-00 09:00,0.1
30-12-00 08:00,
30-12-00 07:00,0.1
30-12-00 06:00,0.1
30-12-00 05:00,0.1
30-12-00 04:00,0.1
30-12-00 03:00,0.2
30-12-00 02:00,0.2
30-12-00 01:00,0.2
30-12-00 00:00,0.2
29-12-00 23:00,0.2
29-12-00 22:00,0.2
29-12-00 21:00,0.3
29-12-00 20:00,0.3
29-12-00 19:00,0.3
29-12-00 18:00,0.4
29-12-00 17:00,0.5
29-12-00 16:00,0.3
29-12-00 15:00,0.3
29-12-00 14:00,0.2
29-12-00 13:00,0.2
29-12-00 12:00,0.2
29-12-00 11:00,0.2
29-12-00 10:00,0.2
29-12-00 09:00,0.1
29-12-00 08:00,0.2
29-12-00 07:00,0.1
29-12-00 06:00,0.1
29-12-00 05:00,0.1
29-12-00 04:00,0.1
29-12-00 03:00,0.1
29-12-00 02:00,0.1
29-12-00 01:00,0.1
29-12-00 00:00,0.1
28-12-00 23:00,0.1
28-12-00 22:00,0.1
28-12-00 21:00,0.1
28-12-00 20:00,0.1
28-12-00 19:00,0.3
28-12-00 18:00,0.4
28-12-00 17:00,0.6
28-12-00 16:00,0.9
28-12-00 15:00,0.9
28-12-00 14:00,0.7
28-12-00 13:00,0.7
28-12-00 12:00,0.8
28-12-00 11:00,1.0
28-12-00 10:00,1.2
28-12-00 09:00,0.6
28-12-00 08:00,
28-12-00 07:00,0.5
28-12-00 06:00,0.3
28-12-00 05:00,0.3
28-12-00 04:00,0.3
28-12-00 03:00,0.3
28-12-00 02:00,0.3
28-12-00 01:00,0.4
28-12-00 00:00,0.5
27-12-00 23:00,0.5
27-12-00 22:00,0.3
27-12-00 21:00,0.3
27-12-00 20:00,0.2
27-12-00 19:00,0.2
27-12-00 18:00,0.2
27-12-00 17:00,0.2
27-12-00 16:00,0.3
27-12-00 15:00,0.3
27-12-00 14:00,0.6
27-12-00 13:00,0.3
27-12-00 12:00,1.0
27-12-00 11:00,0.3
27-12-00 10:00,0.3
27-12-00 09:00,0.3
27-12-00 08:00,0.3
27-12-00 07:00,0.3
27-12-00 06:00,0.2
27-12-00 05:00,0.2
27-12-00 04:00,0.2
27-12-00 03:00,0.2
27-12-00 02:00,0.2
27-12-00 01:00,0.2
27-12-00 00:00,0.2
26-12-00 23:00,0.2
26-12-00 22:00,0.5
26-12-00 21:00,0.3
26-12-00 20:00,0.3
26-12-00 19:00,0.4
26-12-00 18:00,0.3
26-12-00 17:00,0.4
26-12-00 16:00,0.3
26-12-00 15:00,0.3
26-12-00 14:00,0.3
26-12-00 13:00,0.2
26-12-00 12:00,0.2
26-12-00 11:00,0.3
26-12-00 10:00,0.4
26-12-00 09:00,
26-12-00 08:00,0.3
26-12-00 07:00,0.2
26-12-00 06:00,0.3
26-12-00 05:00,0.3
26-12-00 04:00,0.4
26-12-00 03:00,0.4
26-12-00 02:00,0.4
26-12-00 01:00,0.4
26-12-00 00:00,0.4
25-12-00 23:00,0.5
25-12-00 22:00,0.4
25-12-00 21:00,0.4
25-12-00 20:00,0.4
25-12-00 19:00,0.5
25-12-00 18:00,0.5
25-12-00 17:00,0.5
25-12-00 16:00,0.4
25-12-00 15:00,0.5
25-12-00 14:00,0.3
25-12-00 13:00,0.4
25-12-00 12:00,0.3
25-12-00 11:00,0.3
25-12-00 10:00,0.3
25-12-00 09:00,0.3
25-12-00 08:00,0.3
25-12-00 07:00,0.2
25-12-00 06:00,0.5
25-12-00 05:00,0.4
25-12-00 04:00,0.3
25-12-00 03:00,0.2
25-12-00 02:00,0.3
25-12-00 01:00,0.3
25-12-00 00:00,0.4
24-12-00 23:00,0.5
24-12-00 22:00,0.6
24-12-00 21:00,0.6
24-12-00 20:00,0.6
24-12-00 19:00,0.9
24-12-00 18:00,0.8
24-12-00 17:00,0.5
24-12-00 16:00,0.8
24-12-00 15:00,1.3
24-12-00 14:00,0.7
24-12-00 13:00,0.9
24-12-00 12:00,0.9
24-12-00 11:00,1.5
24-12-00 10:00,0.5
24-12-00 09:00,
24-12-00 08:00,0.6
24-12-00 07:00,0.3
24-12-00 06:00,0.4
24-12-00 05:00,0.3
24-12-00 04:00,0.4
24-12-00 03:00,0.4
24-12-00 02:00,0.7
24-12-00 01:00,0.4
24-12-00 00:00,0.4
23-12-00 23:00,0.5
23-12-00 22:00,0.5
23-12-00 21:00,0.2
23-12-00 20:00,0.3
23-12-00 19:00,0.3
23-12-00 18:00,0.3
23-12-00 17:00,0.3
23-12-00 16:00,0.3
23-12-00 15:00,0.6
23-12-00 14:00,0.2
23-12-00 13:00,0.2
23-12-00 12:00,0.9
23-12-00 11:00,1.9
23-12-00 10:00,2.3
23-12-00 09:00,0.5
23-12-00 08:00,0.3
23-12-00 07:00,0.2
23-12-00 06:00,0.1
23-12-00 05:00,0.2
23-12-00 04:00,0.2
23-12-00 03:00,0.2
23-12-00 02:00,0.2
23-12-00 01:00,0.3
23-12-00 00:00,0.4
22-12-00 23:00,0.4
22-12-00 22:00,0.5
22-12-00 21:00,0.1
22-12-00 20:00,0.1
22-12-00 19:00,0.3
22-12-00 18:00,0.4
22-12-00 17:00,0.4
22-12-00 16:00,0.4
22-12-00 15:00,0.4
22-12-00 14:00,0.2
22-12-00 13:00,0.2
22-12-00 12:00,0.1
22-12-00 11:00,0.2
22-12-00 10:00,
22-12-00 09:00,1.0
22-12-00 08:00,1.1
22-12-00 07:00,0.8
22-12-00 06:00,0.2
22-12-00 05:00,0.1
22-12-00 04:00,0.1
22-12-00 03:00,0.2
22-12-00 02:00,0.2
22-12-00 01:00,0.2
22-12-00 00:00,0.1
21-12-00 23:00,0.2
21-12-00 22:00,0.1
21-12-00 21:00,0.1
21-12-00 20:00,0.2
21-12-00 19:00,0.2
21-12-00 18:00,0.2
21-12-00 17:00,0.2
21-12-00 16:00,0.1
21-12-00 15:00,0.2
21-12-00 14:00,0.1
21-12-00 13:00,0.2
21-12-00 12:00,0.1
21-12-00 11:00,0.1
21-12-00 10:00,0.4
21-12-00 09:00,0.9
21-12-00 08:00,1.3
21-12-00 07:00,1.1
21-12-00 06:00,0.2
21-12-00 05:00,0.1
21-12-00 04:00,0.1
21-12-00 03:00,0.1
21-12-00 02:00,0.1
21-12-00 01:00,0.1
21-12-00 00:00,0.1
20-12-00 23:00,0.1
20-12-00 22:00,0.1
20-12-00 21:00,0.1
20-12-00 20:00,0.1
20-12-00 19:00,0.1
20-12-00 18:00,0.1
20-12-00 17:00,0.2
20-12-00 16:00,0.2
20-12-00 15:00,0.2
20-12-00 14:00,0.2
20-12-00 13:00,0.3
20-12-00 12:00,0.3
20-12-00 11:00,0.2
20-12-00 10:00,
20-12-00 09:00,0.1
20-12-00 08:00,0.1
20-12-00 07:00,0.1
20-12-00 06:00,0.2
20-12-00 05:00,0.1
20-12-00 04:00,0.1
20-12-00 03:00,0.1
20-12-00 02:00,0.1
20-12-00 01:00,0.1
20-12-00 00:00,0.2
19-12-00 23:00,0.4
19-12-00 22:00,0.6
19-12-00 21:00,1.1
19-12-00 20:00,1.2
19-12-00 19:00,0.8
19-12-00 18:00,0.8
19-12-00 17:00,0.3
19-12-00 16:00,0.6
19-12-00 15:00,0.2
19-12-00 14:00,
19-12-00 13:00,
19-12-00 12:00,0.3
19-12-00 11:00,0.2
19-12-00 10:00,0.4
19-12-00 09:00,0.4
19-12-00 08:00,0.2
19-12-00 07:00,0.3
19-12-00 06:00,0.2
19-12-00 05:00,0.2
19-12-00 04:00,0.1
19-12-00 03:00,0.1
19-12-00 02:00,0.1
19-12-00 01:00,0.1
19-12-00 00:00,0.1
18-12-00 23:00,0.1
18-12-00 22:00,0.1
18-12-00 21:00,0.1
18-12-00 20:00,0.1
18-12-00 19:00,0.1
18-12-00 18:00,0.2
18-12-00 17:00,0.3
18-12-00 16:00,0.2
18-12-00 15:00,0.2
18-12-00 14:00,0.2
18-12-00 13:00,0.1
18-12-00 12:00,0.1
18-12-00 11:00,0.2
18-12-00 10:00,0.3
18-12-00 09:00,0.3
18-12-00 08:00,0.2
18-12-00 07:00,
18-12-00 06:00,0.2
18-12-00 05:00,0.1
18-12-00 04:00,0.1
18-12-00 03:00,0.1
