Datum Zeit,Klingenthal NO
,µg/m³
01-01-01 00:00,2
31-12-00 23:00,4
31-12-00 22:00,8
31-12-00 21:00,16
31-12-00 20:00,12
31-12-00 19:00,22
31-12-00 18:00,7
31-12-00 17:00,17
31-12-00 16:00,7
31-12-00 15:00,9
31-12-00 14:00,10
31-12-00 13:00,7
31-12-00 12:00,
31-12-00 11:00,18
31-12-00 10:00,6
31-12-00 09:00,5
31-12-00 08:00,2
31-12-00 07:00,3
31-12-00 06:00,4
31-12-00 05:00,1
31-12-00 04:00,1
31-12-00 03:00,1
31-12-00 02:00,1
31-12-00 01:00,1
31-12-00 00:00,1
30-12-00 23:00,2
30-12-00 22:00,1
30-12-00 21:00,2
30-12-00 20:00,4
30-12-00 19:00,4
30-12-00 18:00,5
30-12-00 17:00,11
30-12-00 16:00,7
30-12-00 15:00,7
30-12-00 14:00,3
30-12-00 13:00,
30-12-00 12:00,12
30-12-00 11:00,26
30-12-00 10:00,22
30-12-00 09:00,14
30-12-00 08:00,9
30-12-00 07:00,2
30-12-00 06:00,1
30-12-00 05:00,1
30-12-00 04:00,1
30-12-00 03:00,1
30-12-00 02:00,1
30-12-00 01:00,1
30-12-00 00:00,3
29-12-00 23:00,2
29-12-00 22:00,2
29-12-00 21:00,3
29-12-00 20:00,4
29-12-00 19:00,6
29-12-00 18:00,9
29-12-00 17:00,7
29-12-00 16:00,5
29-12-00 15:00,8
29-12-00 14:00,8
29-12-00 13:00,
29-12-00 12:00,
29-12-00 11:00,
29-12-00 10:00,4
29-12-00 09:00,7
29-12-00 08:00,5
29-12-00 07:00,9
29-12-00 06:00,
29-12-00 05:00,1
29-12-00 04:00,1
29-12-00 03:00,1
29-12-00 02:00,1
29-12-00 01:00,1
29-12-00 00:00,1
28-12-00 23:00,1
28-12-00 22:00,1
28-12-00 21:00,1
28-12-00 20:00,3
28-12-00 19:00,10
28-12-00 18:00,34
28-12-00 17:00,38
28-12-00 16:00,36
28-12-00 15:00,38
28-12-00 14:00,19
28-12-00 13:00,29
28-12-00 12:00,31
28-12-00 11:00,26
28-12-00 10:00,47
28-12-00 09:00,44
28-12-00 08:00,45
28-12-00 07:00,
28-12-00 06:00,11
28-12-00 05:00,4
28-12-00 04:00,2
28-12-00 03:00,1
28-12-00 02:00,1
28-12-00 01:00,3
28-12-00 00:00,8
27-12-00 23:00,13
27-12-00 22:00,4
27-12-00 21:00,6
27-12-00 20:00,2
27-12-00 19:00,2
27-12-00 18:00,2
27-12-00 17:00,5
27-12-00 16:00,12
27-12-00 15:00,8
27-12-00 14:00,15
27-12-00 13:00,11
27-12-00 12:00,12
27-12-00 11:00,9
27-12-00 10:00,5
27-12-00 09:00,21
27-12-00 08:00,11
27-12-00 07:00,
27-12-00 06:00,3
27-12-00 05:00,1
27-12-00 04:00,1
27-12-00 03:00,3
27-12-00 02:00,1
27-12-00 01:00,1
27-12-00 00:00,2
26-12-00 23:00,1
26-12-00 22:00,6
26-12-00 21:00,5
26-12-00 20:00,3
26-12-00 19:00,5
26-12-00 18:00,5
26-12-00 17:00,7
26-12-00 16:00,9
26-12-00 15:00,8
26-12-00 14:00,8
26-12-00 13:00,10
26-12-00 12:00,13
26-12-00 11:00,18
26-12-00 10:00,23
26-12-00 09:00,15
26-12-00 08:00,
26-12-00 07:00,8
26-12-00 06:00,5
26-12-00 05:00,9
26-12-00 04:00,10
26-12-00 03:00,13
26-12-00 02:00,9
26-12-00 01:00,11
26-12-00 00:00,11
25-12-00 23:00,12
25-12-00 22:00,13
25-12-00 21:00,9
25-12-00 20:00,10
25-12-00 19:00,13
25-12-00 18:00,8
25-12-00 17:00,6
25-12-00 16:00,7
25-12-00 15:00,9
25-12-00 14:00,8
25-12-00 13:00,10
25-12-00 12:00,9
25-12-00 11:00,11
25-12-00 10:00,16
25-12-00 09:00,22
25-12-00 08:00,
25-12-00 07:00,4
25-12-00 06:00,16
25-12-00 05:00,9
25-12-00 04:00,4
25-12-00 03:00,1
25-12-00 02:00,4
25-12-00 01:00,7
25-12-00 00:00,6
24-12-00 23:00,8
24-12-00 22:00,8
24-12-00 21:00,11
24-12-00 20:00,12
24-12-00 19:00,23
24-12-00 18:00,19
24-12-00 17:00,15
24-12-00 16:00,18
24-12-00 15:00,28
24-12-00 14:00,17
24-12-00 13:00,34
24-12-00 12:00,26
24-12-00 11:00,51
24-12-00 10:00,25
24-12-00 09:00,
24-12-00 08:00,19
24-12-00 07:00,13
24-12-00 06:00,14
24-12-00 05:00,10
24-12-00 04:00,13
24-12-00 03:00,14
24-12-00 02:00,21
24-12-00 01:00,15
24-12-00 00:00,8
23-12-00 23:00,15
23-12-00 22:00,13
23-12-00 21:00,2
23-12-00 20:00,5
23-12-00 19:00,5
23-12-00 18:00,10
23-12-00 17:00,3
23-12-00 16:00,5
23-12-00 15:00,11
23-12-00 14:00,4
23-12-00 13:00,7
23-12-00 12:00,31
23-12-00 11:00,51
23-12-00 10:00,62
23-12-00 09:00,
23-12-00 08:00,17
23-12-00 07:00,5
23-12-00 06:00,1
23-12-00 05:00,2
23-12-00 04:00,1
23-12-00 03:00,1
23-12-00 02:00,1
23-12-00 01:00,2
23-12-00 00:00,3
22-12-00 23:00,6
22-12-00 22:00,10
22-12-00 21:00,2
22-12-00 20:00,3
22-12-00 19:00,6
22-12-00 18:00,10
22-12-00 17:00,5
22-12-00 16:00,11
22-12-00 15:00,15
22-12-00 14:00,13
22-12-00 13:00,6
22-12-00 12:00,9
22-12-00 11:00,7
22-12-00 10:00,
22-12-00 09:00,45
22-12-00 08:00,63
22-12-00 07:00,50
22-12-00 06:00,28
22-12-00 05:00,8
22-12-00 04:00,5
22-12-00 03:00,4
22-12-00 02:00,4
22-12-00 01:00,5
22-12-00 00:00,1
21-12-00 23:00,2
21-12-00 22:00,2
21-12-00 21:00,2
21-12-00 20:00,5
21-12-00 19:00,3
21-12-00 18:00,8
21-12-00 17:00,9
21-12-00 16:00,5
21-12-00 15:00,8
21-12-00 14:00,8
21-12-00 13:00,9
21-12-00 12:00,8
21-12-00 11:00,10
21-12-00 10:00,
21-12-00 09:00,53
21-12-00 08:00,78
21-12-00 07:00,37
21-12-00 06:00,11
21-12-00 05:00,1
21-12-00 04:00,1
21-12-00 03:00,1
21-12-00 02:00,1
21-12-00 01:00,1
21-12-00 00:00,1
20-12-00 23:00,1
20-12-00 22:00,1
20-12-00 21:00,2
20-12-00 20:00,1
20-12-00 19:00,2
20-12-00 18:00,4
20-12-00 17:00,10
20-12-00 16:00,19
20-12-00 15:00,20
20-12-00 14:00,18
20-12-00 13:00,10
20-12-00 12:00,15
20-12-00 11:00,8
20-12-00 10:00,
20-12-00 09:00,6
20-12-00 08:00,14
20-12-00 07:00,13
20-12-00 06:00,7
20-12-00 05:00,2
20-12-00 04:00,1
20-12-00 03:00,1
20-12-00 02:00,2
20-12-00 01:00,1
20-12-00 00:00,5
19-12-00 23:00,12
19-12-00 22:00,17
19-12-00 21:00,37
19-12-00 20:00,48
19-12-00 19:00,32
19-12-00 18:00,16
19-12-00 17:00,12
19-12-00 16:00,14
19-12-00 15:00,21
19-12-00 14:00,
19-12-00 13:00,
19-12-00 12:00,
19-12-00 11:00,
19-12-00 10:00,
19-12-00 09:00,
19-12-00 08:00,
19-12-00 07:00,
19-12-00 06:00,
19-12-00 05:00,
19-12-00 04:00,
19-12-00 03:00,
19-12-00 02:00,
19-12-00 01:00,
19-12-00 00:00,
18-12-00 23:00,
18-12-00 22:00,
18-12-00 21:00,
18-12-00 20:00,
18-12-00 19:00,
18-12-00 18:00,
18-12-00 17:00,
18-12-00 16:00,
18-12-00 15:00,
18-12-00 14:00,
18-12-00 13:00,
18-12-00 12:00,
18-12-00 11:00,
18-12-00 10:00,
18-12-00 09:00,
18-12-00 08:00,
18-12-00 07:00,
18-12-00 06:00,
18-12-00 05:00,
18-12-00 04:00,
18-12-00 03:00,
18-12-00 02:00,
18-12-00 01:00,
18-12-00 00:00,
17-12-00 23:00,
17-12-00 22:00,
17-12-00 21:00,
17-12-00 20:00,
17-12-00 19:00,
17-12-00 18:00,
17-12-00 17:00,
17-12-00 16:00,
17-12-00 15:00,
17-12-00 14:00,
17-12-00 13:00,
17-12-00 12:00,
17-12-00 11:00,
17-12-00 10:00,
17-12-00 09:00,
17-12-00 08:00,
17-12-00 07:00,
17-12-00 06:00,
17-12-00 05:00,
17-12-00 04:00,
17-12-00 03:00,
17-12-00 02:00,
17-12-00 01:00,
17-12-00 00:00,
16-12-00 23:00,
16-12-00 22:00,
16-12-00 21:00,
16-12-00 20:00,
16-12-00 19:00,
16-12-00 18:00,
16-12-00 17:00,
16-12-00 16:00,
16-12-00 15:00,
16-12-00 14:00,
16-12-00 13:00,
16-12-00 12:00,
16-12-00 11:00,
16-12-00 10:00,
16-12-00 09:00,
16-12-00 08:00,
16-12-00 07:00,
16-12-00 06:00,
16-12-00 05:00,
16-12-00 04:00,
16-12-00 03:00,
16-12-00 02:00,
16-12-00 01:00,
16-12-00 00:00,
15-12-00 23:00,
15-12-00 22:00,
15-12-00 21:00,
15-12-00 20:00,
15-12-00 19:00,
15-12-00 18:00,
15-12-00 17:00,
15-12-00 16:00,
15-12-00 15:00,
15-12-00 14:00,
15-12-00 13:00,
15-12-00 12:00,
15-12-00 11:00,
15-12-00 10:00,
15-12-00 09:00,
15-12-00 08:00,
15-12-00 07:00,
15-12-00 06:00,
15-12-00 05:00,
15-12-00 04:00,
15-12-00 03:00,
15-12-00 02:00,
15-12-00 01:00,
15-12-00 00:00,
14-12-00 23:00,
14-12-00 22:00,
14-12-00 21:00,
14-12-00 20:00,
14-12-00 19:00,
14-12-00 18:00,
14-12-00 17:00,
14-12-00 16:00,
14-12-00 15:00,
14-12-00 14:00,
14-12-00 13:00,
14-12-00 12:00,
14-12-00 11:00,
14-12-00 10:00,
14-12-00 09:00,
14-12-00 08:00,
14-12-00 07:00,
14-12-00 06:00,
14-12-00 05:00,
14-12-00 04:00,
14-12-00 03:00,
14-12-00 02:00,
14-12-00 01:00,
14-12-00 00:00,
13-12-00 23:00,
13-12-00 22:00,
13-12-00 21:00,
13-12-00 20:00,
13-12-00 19:00,
13-12-00 18:00,
13-12-00 17:00,
13-12-00 16:00,
13-12-00 15:00,
13-12-00 14:00,
13-12-00 13:00,
13-12-00 12:00,
13-12-00 11:00,
13-12-00 10:00,
13-12-00 09:00,
13-12-00 08:00,
13-12-00 07:00,
13-12-00 06:00,4
13-12-00 05:00,1
13-12-00 04:00,1
13-12-00 03:00,1
13-12-00 02:00,2
13-12-00 01:00,2
13-12-00 00:00,2
12-12-00 23:00,8
12-12-00 22:00,5
12-12-00 21:00,11
12-12-00 20:00,4
12-12-00 19:00,9
12-12-00 18:00,12
12-12-00 17:00,10
12-12-00 16:00,15
12-12-00 15:00,22
12-12-00 14:00,17
12-12-00 13:00,9
12-12-00 12:00,14
12-12-00 11:00,10
12-12-00 10:00,17
12-12-00 09:00,7
12-12-00 08:00,
12-12-00 07:00,19
12-12-00 06:00,6
12-12-00 05:00,1
12-12-00 04:00,1
12-12-00 03:00,5
12-12-00 02:00,16
12-12-00 01:00,18
12-12-00 00:00,25
11-12-00 23:00,36
11-12-00 22:00,31
11-12-00 21:00,22
11-12-00 20:00,13
11-12-00 19:00,14
11-12-00 18:00,20
11-12-00 17:00,19
11-12-00 16:00,9
11-12-00 15:00,21
11-12-00 14:00,20
11-12-00 13:00,9
11-12-00 12:00,21
11-12-00 11:00,16
11-12-00 10:00,8
11-12-00 09:00,20
11-12-00 08:00,
11-12-00 07:00,42
11-12-00 06:00,10
11-12-00 05:00,1
11-12-00 04:00,1
11-12-00 03:00,1
11-12-00 02:00,1
11-12-00 01:00,1
11-12-00 00:00,1
10-12-00 23:00,1
10-12-00 22:00,1
10-12-00 21:00,1
10-12-00 20:00,2
10-12-00 19:00,2
10-12-00 18:00,2
10-12-00 17:00,4
10-12-00 16:00,4
10-12-00 15:00,3
10-12-00 14:00,2
10-12-00 13:00,2
10-12-00 12:00,5
10-12-00 11:00,5
10-12-00 10:00,4
10-12-00 09:00,
10-12-00 08:00,1
10-12-00 07:00,1
10-12-00 06:00,1
10-12-00 05:00,1
10-12-00 04:00,1
10-12-00 03:00,1
10-12-00 02:00,1
10-12-00 01:00,1
10-12-00 00:00,1
09-12-00 23:00,2
09-12-00 22:00,3
09-12-00 21:00,5
09-12-00 20:00,2
09-12-00 19:00,2
09-12-00 18:00,5
09-12-00 17:00,3
09-12-00 16:00,3
09-12-00 15:00,7
09-12-00 14:00,7
09-12-00 13:00,9
09-12-00 12:00,11
09-12-00 11:00,17
09-12-00 10:00,11
09-12-00 09:00,
09-12-00 08:00,8
09-12-00 07:00,9
09-12-00 06:00,6
09-12-00 05:00,13
09-12-00 04:00,10
09-12-00 03:00,12
09-12-00 02:00,12
09-12-00 01:00,12
09-12-00 00:00,18
08-12-00 23:00,20
08-12-00 22:00,24
08-12-00 21:00,15
08-12-00 20:00,12
08-12-00 19:00,13
08-12-00 18:00,18
08-12-00 17:00,12
08-12-00 16:00,16
08-12-00 15:00,19
08-12-00 14:00,17
08-12-00 13:00,17
08-12-00 12:00,22
08-12-00 11:00,19
08-12-00 10:00,
08-12-00 09:00,9
