Datum Zeit,Leipzig-West SO2
,µg/m³
01-01-01 00:00,
31-12-00 23:00,5.5
31-12-00 22:00,5.0
31-12-00 21:00,5.8
31-12-00 20:00,4.3
31-12-00 19:00,7.9
31-12-00 18:00,6.5
31-12-00 17:00,3.7
31-12-00 16:00,2.1
31-12-00 15:00,3.1
31-12-00 14:00,3.8
31-12-00 13:00,1.8
31-12-00 12:00,1.2
31-12-00 11:00,
31-12-00 10:00,
31-12-00 09:00,
31-12-00 08:00,1.0
31-12-00 07:00,1.0
31-12-00 06:00,1.0
31-12-00 05:00,1.0
31-12-00 04:00,1.0
31-12-00 03:00,1.0
31-12-00 02:00,3.0
31-12-00 01:00,2.0
31-12-00 00:00,
30-12-00 23:00,1.0
30-12-00 22:00,1.0
30-12-00 21:00,1.3
30-12-00 20:00,4.2
30-12-00 19:00,3.6
30-12-00 18:00,2.9
30-12-00 17:00,3.0
30-12-00 16:00,3.8
30-12-00 15:00,4.5
30-12-00 14:00,4.7
30-12-00 13:00,5.3
30-12-00 12:00,3.9
30-12-00 11:00,4.2
30-12-00 10:00,3.5
30-12-00 09:00,
30-12-00 08:00,
30-12-00 07:00,5.0
30-12-00 06:00,3.7
30-12-00 05:00,5.4
30-12-00 04:00,2.8
30-12-00 03:00,4.4
30-12-00 02:00,3.9
30-12-00 01:00,5.7
30-12-00 00:00,
29-12-00 23:00,6.5
29-12-00 22:00,7.5
29-12-00 21:00,8.9
29-12-00 20:00,5.4
29-12-00 19:00,5.9
29-12-00 18:00,5.7
29-12-00 17:00,6.4
29-12-00 16:00,6.7
29-12-00 15:00,
29-12-00 14:00,9.3
29-12-00 13:00,8.9
29-12-00 12:00,10.0
29-12-00 11:00,8.7
29-12-00 10:00,7.2
29-12-00 09:00,6.5
29-12-00 08:00,7.2
29-12-00 07:00,4.4
29-12-00 06:00,5.6
29-12-00 05:00,5.2
29-12-00 04:00,5.2
29-12-00 03:00,5.5
29-12-00 02:00,6.2
29-12-00 01:00,4.8
29-12-00 00:00,
28-12-00 23:00,1.6
28-12-00 22:00,1.4
28-12-00 21:00,2.7
28-12-00 20:00,4.8
28-12-00 19:00,13.7
28-12-00 18:00,42.4
28-12-00 17:00,55.9
28-12-00 16:00,
28-12-00 15:00,7.7
28-12-00 14:00,1.6
28-12-00 13:00,1.0
28-12-00 12:00,1.9
28-12-00 11:00,3.5
28-12-00 10:00,2.1
28-12-00 09:00,2.2
28-12-00 08:00,2.5
28-12-00 07:00,2.0
28-12-00 06:00,1.2
28-12-00 05:00,2.7
28-12-00 04:00,4.0
28-12-00 03:00,5.1
28-12-00 02:00,2.9
28-12-00 01:00,4.0
28-12-00 00:00,
27-12-00 23:00,7.4
27-12-00 22:00,10.7
27-12-00 21:00,9.2
27-12-00 20:00,7.2
27-12-00 19:00,7.7
27-12-00 18:00,4.5
27-12-00 17:00,5.8
27-12-00 16:00,
27-12-00 15:00,6.2
27-12-00 14:00,7.0
27-12-00 13:00,9.3
27-12-00 12:00,9.7
27-12-00 11:00,7.2
27-12-00 10:00,4.8
27-12-00 09:00,4.2
27-12-00 08:00,2.6
27-12-00 07:00,2.7
27-12-00 06:00,3.1
27-12-00 05:00,4.3
27-12-00 04:00,3.4
27-12-00 03:00,5.4
27-12-00 02:00,7.8
27-12-00 01:00,9.1
27-12-00 00:00,
26-12-00 23:00,10.5
26-12-00 22:00,15.1
26-12-00 21:00,18.5
26-12-00 20:00,17.9
26-12-00 19:00,16.3
26-12-00 18:00,14.4
26-12-00 17:00,
26-12-00 16:00,9.6
26-12-00 15:00,8.2
26-12-00 14:00,7.4
26-12-00 13:00,7.2
26-12-00 12:00,7.7
26-12-00 11:00,6.9
26-12-00 10:00,6.7
26-12-00 09:00,5.1
26-12-00 08:00,5.5
26-12-00 07:00,6.5
26-12-00 06:00,6.1
26-12-00 05:00,8.2
26-12-00 04:00,12.5
26-12-00 03:00,14.1
26-12-00 02:00,16.1
26-12-00 01:00,17.0
26-12-00 00:00,
25-12-00 23:00,17.8
25-12-00 22:00,16.7
25-12-00 21:00,13.6
25-12-00 20:00,9.7
25-12-00 19:00,8.5
25-12-00 18:00,7.6
25-12-00 17:00,
25-12-00 16:00,8.0
25-12-00 15:00,8.6
25-12-00 14:00,9.1
25-12-00 13:00,11.7
25-12-00 12:00,9.3
25-12-00 11:00,7.5
25-12-00 10:00,7.2
25-12-00 09:00,6.5
25-12-00 08:00,7.0
25-12-00 07:00,6.4
25-12-00 06:00,7.6
25-12-00 05:00,8.9
25-12-00 04:00,10.5
25-12-00 03:00,9.0
25-12-00 02:00,10.6
25-12-00 01:00,9.5
25-12-00 00:00,
24-12-00 23:00,4.2
24-12-00 22:00,7.4
24-12-00 21:00,11.3
24-12-00 20:00,12.9
24-12-00 19:00,9.7
24-12-00 18:00,
24-12-00 17:00,8.4
24-12-00 16:00,9.2
24-12-00 15:00,14.1
24-12-00 14:00,17.2
24-12-00 13:00,14.4
24-12-00 12:00,7.2
24-12-00 11:00,7.7
24-12-00 10:00,5.9
24-12-00 09:00,5.4
24-12-00 08:00,4.1
24-12-00 07:00,3.4
24-12-00 06:00,3.6
24-12-00 05:00,2.1
24-12-00 04:00,3.3
24-12-00 03:00,3.4
24-12-00 02:00,3.4
24-12-00 01:00,5.5
24-12-00 00:00,
23-12-00 23:00,3.5
23-12-00 22:00,3.7
23-12-00 21:00,6.6
23-12-00 20:00,6.0
23-12-00 19:00,2.9
23-12-00 18:00,
23-12-00 17:00,
23-12-00 16:00,4.9
23-12-00 15:00,5.4
23-12-00 14:00,8.0
23-12-00 13:00,5.0
23-12-00 12:00,4.7
23-12-00 11:00,6.9
23-12-00 10:00,6.1
23-12-00 09:00,
23-12-00 08:00,5.0
23-12-00 07:00,5.0
23-12-00 06:00,3.7
23-12-00 05:00,6.2
23-12-00 04:00,6.1
23-12-00 03:00,5.3
23-12-00 02:00,5.8
23-12-00 01:00,5.9
23-12-00 00:00,
22-12-00 23:00,8.6
22-12-00 22:00,10.3
22-12-00 21:00,11.0
22-12-00 20:00,9.7
22-12-00 19:00,10.3
22-12-00 18:00,11.3
22-12-00 17:00,12.2
22-12-00 16:00,12.1
22-12-00 15:00,14.9
22-12-00 14:00,16.5
22-12-00 13:00,15.6
22-12-00 12:00,18.8
22-12-00 11:00,19.9
22-12-00 10:00,16.1
22-12-00 09:00,
22-12-00 08:00,6.8
22-12-00 07:00,4.4
22-12-00 06:00,7.8
22-12-00 05:00,7.2
22-12-00 04:00,9.4
22-12-00 03:00,10.3
22-12-00 02:00,10.6
22-12-00 01:00,10.4
22-12-00 00:00,
21-12-00 23:00,14.0
21-12-00 22:00,14.6
21-12-00 21:00,14.0
21-12-00 20:00,15.5
21-12-00 19:00,13.5
21-12-00 18:00,13.1
21-12-00 17:00,11.2
21-12-00 16:00,15.1
21-12-00 15:00,12.6
21-12-00 14:00,13.4
21-12-00 13:00,14.3
21-12-00 12:00,14.2
21-12-00 11:00,15.5
21-12-00 10:00,14.1
21-12-00 09:00,
21-12-00 08:00,
21-12-00 07:00,
21-12-00 06:00,
21-12-00 05:00,
21-12-00 04:00,
21-12-00 03:00,
21-12-00 02:00,
21-12-00 01:00,
21-12-00 00:00,
20-12-00 23:00,
20-12-00 22:00,
20-12-00 21:00,
20-12-00 20:00,
20-12-00 19:00,
20-12-00 18:00,
20-12-00 17:00,
20-12-00 16:00,
20-12-00 15:00,
20-12-00 14:00,10.0
20-12-00 13:00,13.5
20-12-00 12:00,13.5
20-12-00 11:00,10.4
20-12-00 10:00,8.7
20-12-00 09:00,10.0
20-12-00 08:00,8.8
20-12-00 07:00,9.8
20-12-00 06:00,5.7
20-12-00 05:00,
20-12-00 04:00,5.7
20-12-00 03:00,7.2
20-12-00 02:00,5.7
20-12-00 01:00,5.2
20-12-00 00:00,
19-12-00 23:00,2.6
19-12-00 22:00,3.2
19-12-00 21:00,2.8
19-12-00 20:00,2.5
19-12-00 19:00,2.3
19-12-00 18:00,1.0
19-12-00 17:00,1.3
19-12-00 16:00,2.2
19-12-00 15:00,4.1
19-12-00 14:00,5.9
19-12-00 13:00,7.1
19-12-00 12:00,7.4
19-12-00 11:00,4.4
19-12-00 10:00,6.0
19-12-00 09:00,3.5
19-12-00 08:00,2.7
19-12-00 07:00,2.9
19-12-00 06:00,
19-12-00 05:00,2.0
19-12-00 04:00,2.1
19-12-00 03:00,2.8
19-12-00 02:00,3.2
19-12-00 01:00,2.6
19-12-00 00:00,
18-12-00 23:00,2.3
18-12-00 22:00,4.4
18-12-00 21:00,4.9
18-12-00 20:00,6.1
18-12-00 19:00,8.3
18-12-00 18:00,3.7
18-12-00 17:00,3.1
18-12-00 16:00,4.0
18-12-00 15:00,1.9
18-12-00 14:00,3.9
18-12-00 13:00,2.1
18-12-00 12:00,2.9
18-12-00 11:00,3.8
18-12-00 10:00,3.2
18-12-00 09:00,3.1
18-12-00 08:00,2.3
18-12-00 07:00,2.7
18-12-00 06:00,
18-12-00 05:00,5.4
18-12-00 04:00,4.8
18-12-00 03:00,1.7
18-12-00 02:00,1.0
18-12-00 01:00,1.3
18-12-00 00:00,
17-12-00 23:00,2.4
17-12-00 22:00,2.7
17-12-00 21:00,1.4
17-12-00 20:00,1.6
17-12-00 19:00,4.2
17-12-00 18:00,6.3
17-12-00 17:00,5.9
17-12-00 16:00,3.7
17-12-00 15:00,1.5
17-12-00 14:00,1.4
17-12-00 13:00,5.6
17-12-00 12:00,1.3
17-12-00 11:00,3.7
17-12-00 10:00,4.1
17-12-00 09:00,4.5
17-12-00 08:00,8.4
17-12-00 07:00,
17-12-00 06:00,2.3
17-12-00 05:00,4.7
17-12-00 04:00,6.3
17-12-00 03:00,12.5
17-12-00 02:00,16.1
17-12-00 01:00,17.5
17-12-00 00:00,
16-12-00 23:00,1.0
16-12-00 22:00,1.0
16-12-00 21:00,1.5
16-12-00 20:00,11.6
16-12-00 19:00,7.6
16-12-00 18:00,7.4
16-12-00 17:00,14.9
16-12-00 16:00,8.9
16-12-00 15:00,11.7
16-12-00 14:00,10.1
16-12-00 13:00,4.2
16-12-00 12:00,1.3
16-12-00 11:00,1.0
16-12-00 10:00,1.0
16-12-00 09:00,1.0
16-12-00 08:00,1.0
16-12-00 07:00,
16-12-00 06:00,1.0
16-12-00 05:00,1.0
16-12-00 04:00,1.6
16-12-00 03:00,1.0
16-12-00 02:00,1.0
16-12-00 01:00,2.4
16-12-00 00:00,
15-12-00 23:00,6.8
15-12-00 22:00,7.3
15-12-00 21:00,18.7
15-12-00 20:00,7.6
15-12-00 19:00,1.0
15-12-00 18:00,1.0
15-12-00 17:00,1.0
15-12-00 16:00,1.0
15-12-00 15:00,1.0
15-12-00 14:00,1.0
15-12-00 13:00,1.0
15-12-00 12:00,1.0
15-12-00 11:00,1.0
15-12-00 10:00,1.0
15-12-00 09:00,1.0
15-12-00 08:00,
15-12-00 07:00,1.0
15-12-00 06:00,1.0
15-12-00 05:00,3.5
15-12-00 04:00,1.2
15-12-00 03:00,3.6
15-12-00 02:00,1.0
15-12-00 01:00,1.0
15-12-00 00:00,
14-12-00 23:00,1.2
14-12-00 22:00,1.0
14-12-00 21:00,1.0
14-12-00 20:00,1.1
14-12-00 19:00,1.0
14-12-00 18:00,2.0
