Datum Zeit,Dresden-Nord NO
,µg/m³
01-01-01 00:00,63
31-12-00 23:00,58
31-12-00 22:00,52
31-12-00 21:00,43
31-12-00 20:00,54
31-12-00 19:00,60
31-12-00 18:00,68
31-12-00 17:00,76
31-12-00 16:00,70
31-12-00 15:00,45
31-12-00 14:00,56
31-12-00 13:00,44
31-12-00 12:00,55
31-12-00 11:00,43
31-12-00 10:00,19
31-12-00 09:00,13
31-12-00 08:00,34
31-12-00 07:00,18
31-12-00 06:00,
31-12-00 05:00,13
31-12-00 04:00,10
31-12-00 03:00,14
31-12-00 02:00,19
31-12-00 01:00,23
31-12-00 00:00,26
30-12-00 23:00,45
30-12-00 22:00,52
30-12-00 21:00,58
30-12-00 20:00,64
30-12-00 19:00,60
30-12-00 18:00,192
30-12-00 17:00,182
30-12-00 16:00,89
30-12-00 15:00,75
30-12-00 14:00,61
30-12-00 13:00,92
30-12-00 12:00,82
30-12-00 11:00,94
30-12-00 10:00,54
30-12-00 09:00,44
30-12-00 08:00,47
30-12-00 07:00,25
30-12-00 06:00,
30-12-00 05:00,26
30-12-00 04:00,22
30-12-00 03:00,18
30-12-00 02:00,22
30-12-00 01:00,40
30-12-00 00:00,35
29-12-00 23:00,33
29-12-00 22:00,34
29-12-00 21:00,32
29-12-00 20:00,49
29-12-00 19:00,69
29-12-00 18:00,44
29-12-00 17:00,46
29-12-00 16:00,57
29-12-00 15:00,79
29-12-00 14:00,71
29-12-00 13:00,54
29-12-00 12:00,74
29-12-00 11:00,59
29-12-00 10:00,82
29-12-00 09:00,81
29-12-00 08:00,44
29-12-00 07:00,
29-12-00 06:00,38
29-12-00 05:00,16
29-12-00 04:00,10
29-12-00 03:00,27
29-12-00 02:00,34
29-12-00 01:00,50
29-12-00 00:00,50
28-12-00 23:00,76
28-12-00 22:00,69
28-12-00 21:00,56
28-12-00 20:00,56
28-12-00 19:00,62
28-12-00 18:00,139
28-12-00 17:00,148
28-12-00 16:00,136
28-12-00 15:00,138
28-12-00 14:00,101
