Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
31-12-00,20.90
30-12-00,
29-12-00,22.00
28-12-00,
27-12-00,38.26
26-12-00,
25-12-00,40.67
24-12-00,
23-12-00,32.85
22-12-00,
21-12-00,36.82
20-12-00,
19-12-00,37.39
18-12-00,
17-12-00,16.25
16-12-00,
15-12-00,7.47
14-12-00,
13-12-00,10.24
12-12-00,
11-12-00,9.71
10-12-00,
09-12-00,17.82
08-12-00,
07-12-00,19.79
06-12-00,
05-12-00,20.96
04-12-00,
03-12-00,17.08
02-12-00,
01-12-00,23.15

