Datum Zeit,Collmberg PM10
,µg/m³
31-12-00,12
30-12-00,13
29-12-00,13
28-12-00,14
27-12-00,25
26-12-00,47
25-12-00,42
24-12-00,26
23-12-00,22
22-12-00,28
21-12-00,28
20-12-00,24
19-12-00,19
18-12-00,17
17-12-00,10
16-12-00,7
15-12-00,2
14-12-00,4
13-12-00,7
12-12-00,6
11-12-00,8
10-12-00,5
09-12-00,8
08-12-00,11
07-12-00,10
06-12-00,13
05-12-00,10
04-12-00,11
03-12-00,10
02-12-00,12
01-12-00,16

