Datum Zeit,Schwartenberg SO2
,µg/m³
01-01-01 00:00,
31-12-00 23:00,1.0
31-12-00 22:00,1.0
31-12-00 21:00,1.0
31-12-00 20:00,1.0
31-12-00 19:00,1.0
31-12-00 18:00,1.0
31-12-00 17:00,1.0
31-12-00 16:00,1.0
31-12-00 15:00,1.0
31-12-00 14:00,1.0
31-12-00 13:00,1.0
31-12-00 12:00,
31-12-00 11:00,1.0
31-12-00 10:00,1.0
31-12-00 09:00,1.0
31-12-00 08:00,1.0
31-12-00 07:00,1.0
31-12-00 06:00,1.0
31-12-00 05:00,1.0
31-12-00 04:00,1.0
31-12-00 03:00,1.0
31-12-00 02:00,1.0
31-12-00 01:00,1.0
31-12-00 00:00,
30-12-00 23:00,3.4
30-12-00 22:00,2.8
30-12-00 21:00,1.7
30-12-00 20:00,3.2
30-12-00 19:00,2.4
30-12-00 18:00,2.4
30-12-00 17:00,2.2
30-12-00 16:00,2.6
30-12-00 15:00,2.7
30-12-00 14:00,2.5
30-12-00 13:00,
30-12-00 12:00,2.6
30-12-00 11:00,3.2
30-12-00 10:00,2.7
30-12-00 09:00,3.6
30-12-00 08:00,2.8
30-12-00 07:00,5.1
30-12-00 06:00,5.7
30-12-00 05:00,7.3
30-12-00 04:00,15.5
30-12-00 03:00,16.5
30-12-00 02:00,21.0
30-12-00 01:00,26.7
30-12-00 00:00,
29-12-00 23:00,50.0
29-12-00 22:00,41.4
29-12-00 21:00,32.5
29-12-00 20:00,27.1
29-12-00 19:00,20.5
29-12-00 18:00,15.7
29-12-00 17:00,24.0
29-12-00 16:00,19.9
29-12-00 15:00,6.9
29-12-00 14:00,8.9
29-12-00 13:00,
29-12-00 12:00,12.3
29-12-00 11:00,8.4
29-12-00 10:00,
29-12-00 09:00,
29-12-00 08:00,25.2
29-12-00 07:00,12.4
29-12-00 06:00,7.1
29-12-00 05:00,3.9
29-12-00 04:00,4.2
29-12-00 03:00,4.4
29-12-00 02:00,4.9
29-12-00 01:00,5.4
29-12-00 00:00,
28-12-00 23:00,3.8
28-12-00 22:00,5.1
28-12-00 21:00,6.5
28-12-00 20:00,5.5
28-12-00 19:00,5.6
28-12-00 18:00,4.7
28-12-00 17:00,5.2
28-12-00 16:00,5.9
28-12-00 15:00,5.8
28-12-00 14:00,5.2
28-12-00 13:00,5.7
28-12-00 12:00,5.3
28-12-00 11:00,5.5
28-12-00 10:00,6.0
28-12-00 09:00,
28-12-00 08:00,9.5
28-12-00 07:00,9.4
28-12-00 06:00,19.5
28-12-00 05:00,38.1
28-12-00 04:00,
28-12-00 03:00,45.7
28-12-00 02:00,80.1
28-12-00 01:00,35.9
28-12-00 00:00,
27-12-00 23:00,51.2
27-12-00 22:00,66.2
27-12-00 21:00,64.0
27-12-00 20:00,36.1
27-12-00 19:00,27.8
27-12-00 18:00,15.9
27-12-00 17:00,34.1
27-12-00 16:00,41.6
27-12-00 15:00,50.9
27-12-00 14:00,40.2
27-12-00 13:00,46.5
27-12-00 12:00,50.5
27-12-00 11:00,25.3
27-12-00 10:00,39.4
27-12-00 09:00,83.7
27-12-00 08:00,97.3
27-12-00 07:00,124.8
27-12-00 06:00,70.1
27-12-00 05:00,
27-12-00 04:00,74.6
27-12-00 03:00,58.9
27-12-00 02:00,42.0
27-12-00 01:00,29.8
27-12-00 00:00,
26-12-00 23:00,96.1
26-12-00 22:00,54.6
26-12-00 21:00,41.8
26-12-00 20:00,23.1
26-12-00 19:00,21.5
26-12-00 18:00,29.5
26-12-00 17:00,61.7
26-12-00 16:00,140.0
26-12-00 15:00,29.3
26-12-00 14:00,56.8
26-12-00 13:00,56.6
26-12-00 12:00,28.3
26-12-00 11:00,44.1
26-12-00 10:00,50.6
26-12-00 09:00,95.6
26-12-00 08:00,78.1
26-12-00 07:00,61.8
26-12-00 06:00,104.7
26-12-00 05:00,
26-12-00 04:00,12.8
26-12-00 03:00,13.8
26-12-00 02:00,14.5
26-12-00 01:00,13.9
26-12-00 00:00,
25-12-00 23:00,5.7
25-12-00 22:00,5.4
25-12-00 21:00,13.1
25-12-00 20:00,24.1
25-12-00 19:00,24.5
25-12-00 18:00,30.7
25-12-00 17:00,16.1
25-12-00 16:00,22.7
25-12-00 15:00,25.1
25-12-00 14:00,28.5
25-12-00 13:00,45.3
25-12-00 12:00,33.8
25-12-00 11:00,24.2
25-12-00 10:00,38.0
25-12-00 09:00,48.4
25-12-00 08:00,66.3
25-12-00 07:00,22.3
25-12-00 06:00,
25-12-00 05:00,9.9
25-12-00 04:00,17.1
25-12-00 03:00,11.3
25-12-00 02:00,9.2
25-12-00 01:00,17.2
25-12-00 00:00,
24-12-00 23:00,68.7
24-12-00 22:00,82.9
24-12-00 21:00,83.8
24-12-00 20:00,72.8
24-12-00 19:00,13.6
24-12-00 18:00,1.5
24-12-00 17:00,1.0
24-12-00 16:00,1.0
24-12-00 15:00,1.0
24-12-00 14:00,1.0
24-12-00 13:00,1.0
24-12-00 12:00,1.0
24-12-00 11:00,1.0
24-12-00 10:00,1.0
24-12-00 09:00,1.0
24-12-00 08:00,1.0
24-12-00 07:00,1.0
24-12-00 06:00,
24-12-00 05:00,1.0
24-12-00 04:00,1.0
24-12-00 03:00,1.0
24-12-00 02:00,1.0
24-12-00 01:00,1.0
24-12-00 00:00,
23-12-00 23:00,2.0
23-12-00 22:00,2.6
23-12-00 21:00,2.1
23-12-00 20:00,2.9
23-12-00 19:00,3.7
23-12-00 18:00,4.0
23-12-00 17:00,4.1
23-12-00 16:00,8.8
23-12-00 15:00,17.1
23-12-00 14:00,53.7
23-12-00 13:00,65.0
23-12-00 12:00,62.7
23-12-00 11:00,66.5
23-12-00 10:00,52.1
23-12-00 09:00,52.0
23-12-00 08:00,56.5
23-12-00 07:00,
23-12-00 06:00,63.2
23-12-00 05:00,56.0
23-12-00 04:00,67.7
23-12-00 03:00,45.3
23-12-00 02:00,27.1
23-12-00 01:00,36.1
23-12-00 00:00,
22-12-00 23:00,91.5
22-12-00 22:00,47.2
22-12-00 21:00,57.5
22-12-00 20:00,56.4
22-12-00 19:00,55.5
22-12-00 18:00,68.2
22-12-00 17:00,48.5
22-12-00 16:00,51.0
22-12-00 15:00,45.6
22-12-00 14:00,31.6
22-12-00 13:00,19.6
22-12-00 12:00,14.7
22-12-00 11:00,16.4
22-12-00 10:00,21.4
22-12-00 09:00,14.4
22-12-00 08:00,11.4
22-12-00 07:00,
22-12-00 06:00,28.8
22-12-00 05:00,43.1
22-12-00 04:00,28.3
22-12-00 03:00,22.9
22-12-00 02:00,18.7
22-12-00 01:00,16.1
22-12-00 00:00,
21-12-00 23:00,19.7
21-12-00 22:00,22.7
21-12-00 21:00,16.8
21-12-00 20:00,10.3
21-12-00 19:00,17.0
21-12-00 18:00,12.4
21-12-00 17:00,18.5
21-12-00 16:00,20.1
21-12-00 15:00,23.4
21-12-00 14:00,21.6
21-12-00 13:00,20.4
21-12-00 12:00,23.2
21-12-00 11:00,49.9
21-12-00 10:00,48.2
21-12-00 09:00,38.6
21-12-00 08:00,
21-12-00 07:00,39.6
21-12-00 06:00,40.4
21-12-00 05:00,58.4
21-12-00 04:00,49.5
21-12-00 03:00,47.4
21-12-00 02:00,84.8
21-12-00 01:00,59.7
21-12-00 00:00,
20-12-00 23:00,80.0
20-12-00 22:00,56.4
20-12-00 21:00,54.9
20-12-00 20:00,48.0
20-12-00 19:00,28.4
20-12-00 18:00,48.8
20-12-00 17:00,41.8
20-12-00 16:00,35.1
20-12-00 15:00,33.9
20-12-00 14:00,29.1
20-12-00 13:00,48.8
20-12-00 12:00,25.5
20-12-00 11:00,31.2
20-12-00 10:00,24.1
20-12-00 09:00,70.1
20-12-00 08:00,
20-12-00 07:00,29.9
20-12-00 06:00,87.9
20-12-00 05:00,100.0
20-12-00 04:00,61.9
20-12-00 03:00,73.5
20-12-00 02:00,30.1
20-12-00 01:00,16.6
20-12-00 00:00,
19-12-00 23:00,10.8
19-12-00 22:00,13.3
19-12-00 21:00,9.6
19-12-00 20:00,13.2
19-12-00 19:00,17.2
19-12-00 18:00,19.5
19-12-00 17:00,20.4
19-12-00 16:00,18.2
19-12-00 15:00,14.4
19-12-00 14:00,13.0
19-12-00 13:00,11.6
19-12-00 12:00,20.6
19-12-00 11:00,40.0
19-12-00 10:00,65.7
19-12-00 09:00,
19-12-00 08:00,24.2
19-12-00 07:00,
19-12-00 06:00,30.2
19-12-00 05:00,35.9
19-12-00 04:00,65.8
19-12-00 03:00,93.9
19-12-00 02:00,48.6
19-12-00 01:00,48.2
19-12-00 00:00,
18-12-00 23:00,51.2
18-12-00 22:00,76.8
18-12-00 21:00,54.8
18-12-00 20:00,37.5
18-12-00 19:00,23.9
18-12-00 18:00,19.9
18-12-00 17:00,14.6
18-12-00 16:00,9.8
18-12-00 15:00,2.9
18-12-00 14:00,1.5
18-12-00 13:00,1.1
18-12-00 12:00,2.1
18-12-00 11:00,2.1
18-12-00 10:00,2.3
18-12-00 09:00,2.0
18-12-00 08:00,
18-12-00 07:00,1.0
18-12-00 06:00,2.0
18-12-00 05:00,1.0
18-12-00 04:00,1.0
18-12-00 03:00,1.0
18-12-00 02:00,1.3
18-12-00 01:00,2.1
18-12-00 00:00,
17-12-00 23:00,5.3
17-12-00 22:00,5.6
17-12-00 21:00,3.7
17-12-00 20:00,3.4
17-12-00 19:00,3.2
17-12-00 18:00,2.4
17-12-00 17:00,3.2
17-12-00 16:00,2.8
17-12-00 15:00,2.5
17-12-00 14:00,1.8
17-12-00 13:00,2.5
17-12-00 12:00,2.3
17-12-00 11:00,3.0
17-12-00 10:00,2.8
17-12-00 09:00,3.4
17-12-00 08:00,
17-12-00 07:00,4.9
17-12-00 06:00,4.0
17-12-00 05:00,3.4
17-12-00 04:00,4.3
17-12-00 03:00,3.8
17-12-00 02:00,3.9
17-12-00 01:00,3.1
17-12-00 00:00,
16-12-00 23:00,2.3
16-12-00 22:00,2.5
16-12-00 21:00,1.7
16-12-00 20:00,1.1
16-12-00 19:00,1.8
16-12-00 18:00,1.2
16-12-00 17:00,3.0
16-12-00 16:00,1.6
16-12-00 15:00,1.0
16-12-00 14:00,1.9
16-12-00 13:00,1.2
16-12-00 12:00,1.0
16-12-00 11:00,1.0
16-12-00 10:00,2.1
16-12-00 09:00,
16-12-00 08:00,1.8
16-12-00 07:00,1.8
16-12-00 06:00,1.4
16-12-00 05:00,1.7
16-12-00 04:00,1.1
16-12-00 03:00,1.4
16-12-00 02:00,1.0
16-12-00 01:00,1.1
16-12-00 00:00,
15-12-00 23:00,1.0
15-12-00 22:00,1.0
15-12-00 21:00,1.0
15-12-00 20:00,1.0
15-12-00 19:00,1.0
15-12-00 18:00,1.0
15-12-00 17:00,1.0
15-12-00 16:00,1.0
15-12-00 15:00,1.0
15-12-00 14:00,1.0
15-12-00 13:00,1.0
15-12-00 12:00,1.0
15-12-00 11:00,1.0
15-12-00 10:00,1.0
15-12-00 09:00,
15-12-00 08:00,1.0
15-12-00 07:00,1.0
15-12-00 06:00,1.0
15-12-00 05:00,1.0
15-12-00 04:00,1.0
15-12-00 03:00,1.0
15-12-00 02:00,1.0
15-12-00 01:00,1.0
15-12-00 00:00,
14-12-00 23:00,1.4
14-12-00 22:00,1.0
