Datum Zeit,Fichtelberg O3
,µg/m³
01-01-01 00:00,83
31-12-00 23:00,76
31-12-00 22:00,75
31-12-00 21:00,77
31-12-00 20:00,73
31-12-00 19:00,70
31-12-00 18:00,69
31-12-00 17:00,67
31-12-00 16:00,67
31-12-00 15:00,64
31-12-00 14:00,
31-12-00 13:00,56
31-12-00 12:00,53
31-12-00 11:00,55
31-12-00 10:00,53
31-12-00 09:00,52
31-12-00 08:00,52
31-12-00 07:00,47
31-12-00 06:00,41
31-12-00 05:00,35
31-12-00 04:00,33
31-12-00 03:00,37
31-12-00 02:00,38
31-12-00 01:00,39
31-12-00 00:00,41
30-12-00 23:00,47
30-12-00 22:00,54
30-12-00 21:00,62
30-12-00 20:00,66
30-12-00 19:00,67
30-12-00 18:00,66
30-12-00 17:00,71
30-12-00 16:00,75
30-12-00 15:00,
30-12-00 14:00,79
30-12-00 13:00,74
30-12-00 12:00,76
30-12-00 11:00,76
30-12-00 10:00,74
30-12-00 09:00,68
30-12-00 08:00,62
30-12-00 07:00,61
30-12-00 06:00,62
30-12-00 05:00,66
30-12-00 04:00,42
30-12-00 03:00,31
30-12-00 02:00,36
30-12-00 01:00,43
30-12-00 00:00,45
29-12-00 23:00,48
29-12-00 22:00,75
29-12-00 21:00,81
29-12-00 20:00,75
29-12-00 19:00,72
29-12-00 18:00,77
29-12-00 17:00,72
29-12-00 16:00,69
29-12-00 15:00,
29-12-00 14:00,66
29-12-00 13:00,68
29-12-00 12:00,68
29-12-00 11:00,67
29-12-00 10:00,64
29-12-00 09:00,67
29-12-00 08:00,74
29-12-00 07:00,79
29-12-00 06:00,70
29-12-00 05:00,65
29-12-00 04:00,61
29-12-00 03:00,61
29-12-00 02:00,61
29-12-00 01:00,64
29-12-00 00:00,63
28-12-00 23:00,59
28-12-00 22:00,57
28-12-00 21:00,47
28-12-00 20:00,33
28-12-00 19:00,19
28-12-00 18:00,4
28-12-00 17:00,29
28-12-00 16:00,
28-12-00 15:00,50
28-12-00 14:00,60
28-12-00 13:00,72
28-12-00 12:00,75
28-12-00 11:00,79
28-12-00 10:00,74
28-12-00 09:00,79
28-12-00 08:00,85
28-12-00 07:00,95
28-12-00 06:00,95
28-12-00 05:00,96
28-12-00 04:00,97
28-12-00 03:00,97
28-12-00 02:00,95
28-12-00 01:00,90
28-12-00 00:00,90
27-12-00 23:00,91
27-12-00 22:00,88
27-12-00 21:00,89
27-12-00 20:00,91
27-12-00 19:00,93
27-12-00 18:00,92
27-12-00 17:00,93
27-12-00 16:00,
27-12-00 15:00,88
27-12-00 14:00,86
27-12-00 13:00,85
27-12-00 12:00,79
27-12-00 11:00,67
27-12-00 10:00,78
27-12-00 09:00,82
27-12-00 08:00,83
27-12-00 07:00,85
27-12-00 06:00,84
27-12-00 05:00,80
27-12-00 04:00,79
27-12-00 03:00,81
27-12-00 02:00,79
27-12-00 01:00,78
27-12-00 00:00,80
26-12-00 23:00,77
26-12-00 22:00,78
26-12-00 21:00,81
26-12-00 20:00,77
26-12-00 19:00,74
26-12-00 18:00,70
26-12-00 17:00,
26-12-00 16:00,66
26-12-00 15:00,63
26-12-00 14:00,69
26-12-00 13:00,76
26-12-00 12:00,80
26-12-00 11:00,82
26-12-00 10:00,85
26-12-00 09:00,88
26-12-00 08:00,67
26-12-00 07:00,62
26-12-00 06:00,72
26-12-00 05:00,82
26-12-00 04:00,60
26-12-00 03:00,62
26-12-00 02:00,83
26-12-00 01:00,69
26-12-00 00:00,66
25-12-00 23:00,30
25-12-00 22:00,44
25-12-00 21:00,86
25-12-00 20:00,89
25-12-00 19:00,77
25-12-00 18:00,43
25-12-00 17:00,
25-12-00 16:00,70
25-12-00 15:00,80
25-12-00 14:00,90
25-12-00 13:00,87
25-12-00 12:00,85
25-12-00 11:00,87
25-12-00 10:00,86
25-12-00 09:00,84
25-12-00 08:00,85
25-12-00 07:00,88
25-12-00 06:00,87
25-12-00 05:00,86
25-12-00 04:00,87
25-12-00 03:00,88
25-12-00 02:00,87
25-12-00 01:00,86
25-12-00 00:00,71
