Datum Zeit,Plauen-Sued NO
,µg/m³
01-01-01 00:00,6
31-12-00 23:00,6
31-12-00 22:00,14
31-12-00 21:00,31
31-12-00 20:00,43
31-12-00 19:00,66
31-12-00 18:00,66
31-12-00 17:00,58
31-12-00 16:00,14
31-12-00 15:00,5
31-12-00 14:00,1
31-12-00 13:00,3
31-12-00 12:00,15
31-12-00 11:00,22
31-12-00 10:00,29
31-12-00 09:00,12
31-12-00 08:00,1
31-12-00 07:00,
31-12-00 06:00,1
31-12-00 05:00,1
31-12-00 04:00,4
31-12-00 03:00,2
31-12-00 02:00,2
31-12-00 01:00,3
31-12-00 00:00,3
30-12-00 23:00,2
30-12-00 22:00,5
30-12-00 21:00,3
30-12-00 20:00,9
30-12-00 19:00,15
30-12-00 18:00,35
30-12-00 17:00,33
30-12-00 16:00,22
30-12-00 15:00,22
30-12-00 14:00,30
30-12-00 13:00,51
30-12-00 12:00,39
30-12-00 11:00,50
30-12-00 10:00,45
30-12-00 09:00,26
30-12-00 08:00,
30-12-00 07:00,18
30-12-00 06:00,22
30-12-00 05:00,2
30-12-00 04:00,5
30-12-00 03:00,3
30-12-00 02:00,5
30-12-00 01:00,17
30-12-00 00:00,10
29-12-00 23:00,13
29-12-00 22:00,7
29-12-00 21:00,19
29-12-00 20:00,34
29-12-00 19:00,48
29-12-00 18:00,85
29-12-00 17:00,83
29-12-00 16:00,55
29-12-00 15:00,69
29-12-00 14:00,66
29-12-00 13:00,62
29-12-00 12:00,59
29-12-00 11:00,41
29-12-00 10:00,41
29-12-00 09:00,25
29-12-00 08:00,
29-12-00 07:00,24
29-12-00 06:00,18
29-12-00 05:00,22
29-12-00 04:00,3
29-12-00 03:00,5
29-12-00 02:00,12
29-12-00 01:00,8
29-12-00 00:00,4
28-12-00 23:00,17
28-12-00 22:00,5
28-12-00 21:00,20
28-12-00 20:00,9
28-12-00 19:00,32
28-12-00 18:00,44
28-12-00 17:00,59
28-12-00 16:00,57
28-12-00 15:00,79
28-12-00 14:00,69
28-12-00 13:00,79
28-12-00 12:00,40
28-12-00 11:00,72
28-12-00 10:00,22
28-12-00 09:00,
28-12-00 08:00,38
28-12-00 07:00,9
28-12-00 06:00,13
28-12-00 05:00,20
28-12-00 04:00,21
28-12-00 03:00,1
28-12-00 02:00,5
28-12-00 01:00,3
28-12-00 00:00,4
27-12-00 23:00,3
27-12-00 22:00,3
27-12-00 21:00,8
27-12-00 20:00,11
27-12-00 19:00,18
27-12-00 18:00,23
27-12-00 17:00,13
27-12-00 16:00,23
27-12-00 15:00,41
27-12-00 14:00,39
27-12-00 13:00,32
27-12-00 12:00,44
27-12-00 11:00,29
27-12-00 10:00,19
27-12-00 09:00,
27-12-00 08:00,19
27-12-00 07:00,15
27-12-00 06:00,10
27-12-00 05:00,13
27-12-00 04:00,3
27-12-00 03:00,3
27-12-00 02:00,6
27-12-00 01:00,9
27-12-00 00:00,6
26-12-00 23:00,24
26-12-00 22:00,14
26-12-00 21:00,12
26-12-00 20:00,7
26-12-00 19:00,9
26-12-00 18:00,7
26-12-00 17:00,8
26-12-00 16:00,17
26-12-00 15:00,18
26-12-00 14:00,16
26-12-00 13:00,62
26-12-00 12:00,88
26-12-00 11:00,53
26-12-00 10:00,
26-12-00 09:00,21
26-12-00 08:00,16
26-12-00 07:00,15
26-12-00 06:00,3
26-12-00 05:00,7
26-12-00 04:00,7
26-12-00 03:00,5
26-12-00 02:00,9
26-12-00 01:00,8
26-12-00 00:00,18
25-12-00 23:00,30
