Datum Zeit,Zittau-Ost BEN
27-12-00 02:00,
27-12-00 01:00,4.8
27-12-00 00:00,4.9
26-12-00 23:00,4.9
26-12-00 22:00,5.2
26-12-00 21:00,8.0
26-12-00 20:00,8.8
26-12-00 19:00,8.7
26-12-00 18:00,7.5
26-12-00 17:00,8.6
26-12-00 16:00,9.3
26-12-00 15:00,8.1
26-12-00 14:00,7.7
26-12-00 13:00,7.5
26-12-00 12:00,6.7
26-12-00 11:00,7.8
26-12-00 10:00,6.4
26-12-00 09:00,5.5
26-12-00 08:00,5.3
26-12-00 07:00,5.8
26-12-00 06:00,5.8
26-12-00 05:00,5.4
26-12-00 04:00,4.9
26-12-00 03:00,5.9
26-12-00 02:00,8.5
26-12-00 01:00,7.0
26-12-00 00:00,5.9
25-12-00 23:00,7.0
25-12-00 22:00,6.5
25-12-00 21:00,8.2
25-12-00 20:00,6.7
25-12-00 19:00,5.6
25-12-00 18:00,6.0
25-12-00 17:00,4.9
25-12-00 16:00,4.4
25-12-00 15:00,4.1
25-12-00 14:00,3.7
25-12-00 13:00,3.9
25-12-00 12:00,3.6
25-12-00 11:00,3.4
25-12-00 10:00,3.3
25-12-00 09:00,3.1
25-12-00 08:00,3.2
25-12-00 07:00,3.2
25-12-00 06:00,3.2
25-12-00 05:00,3.3
25-12-00 04:00,3.3
25-12-00 03:00,3.4
25-12-00 02:00,3.4
25-12-00 01:00,3.5
25-12-00 00:00,3.5
24-12-00 23:00,3.9
24-12-00 22:00,3.8
24-12-00 21:00,3.3
24-12-00 20:00,3.1
24-12-00 19:00,2.9
24-12-00 18:00,3.1
24-12-00 17:00,2.7
24-12-00 16:00,2.7
24-12-00 15:00,2.7
24-12-00 14:00,2.8
24-12-00 13:00,2.7
24-12-00 12:00,2.9
24-12-00 11:00,2.9
24-12-00 10:00,2.6
24-12-00 09:00,2.6
24-12-00 08:00,2.5
24-12-00 07:00,2.5
24-12-00 06:00,2.6
24-12-00 05:00,2.6
24-12-00 04:00,2.7
24-12-00 03:00,2.8
24-12-00 02:00,2.8
24-12-00 01:00,3.0
24-12-00 00:00,3.1
23-12-00 23:00,2.9
23-12-00 22:00,2.9
23-12-00 21:00,2.9
23-12-00 20:00,2.9
23-12-00 19:00,3.0
23-12-00 18:00,2.8
23-12-00 17:00,2.7
23-12-00 16:00,2.5
23-12-00 15:00,2.6
23-12-00 14:00,2.4
23-12-00 13:00,2.9
23-12-00 12:00,2.9
23-12-00 11:00,
23-12-00 10:00,
23-12-00 09:00,
23-12-00 08:00,
23-12-00 07:00,
23-12-00 06:00,1.9
23-12-00 05:00,1.9
23-12-00 04:00,1.9
23-12-00 03:00,2.0
23-12-00 02:00,2.2
23-12-00 01:00,2.3
23-12-00 00:00,2.4
22-12-00 23:00,2.6
22-12-00 22:00,3.1
22-12-00 21:00,3.3
22-12-00 20:00,3.6
22-12-00 19:00,4.1
22-12-00 18:00,4.3
22-12-00 17:00,4.5
22-12-00 16:00,3.9
22-12-00 15:00,4.1
22-12-00 14:00,3.8
22-12-00 13:00,3.7
22-12-00 12:00,3.7
22-12-00 11:00,3.6
22-12-00 10:00,3.9
22-12-00 09:00,3.1
22-12-00 08:00,2.9
22-12-00 07:00,2.7
22-12-00 06:00,2.6
22-12-00 05:00,3.2
22-12-00 04:00,2.9
22-12-00 03:00,2.6
22-12-00 02:00,2.8
22-12-00 01:00,2.6
22-12-00 00:00,3.7
21-12-00 23:00,5.0
21-12-00 22:00,5.7
21-12-00 21:00,7.1
21-12-00 20:00,4.7
21-12-00 19:00,8.6
21-12-00 18:00,10.4
21-12-00 17:00,7.9
21-12-00 16:00,4.0
21-12-00 15:00,3.6
21-12-00 14:00,3.5
21-12-00 13:00,7.0
21-12-00 12:00,8.1
21-12-00 11:00,6.3
21-12-00 10:00,6.1
21-12-00 09:00,6.1
21-12-00 08:00,5.1
21-12-00 07:00,4.7
21-12-00 06:00,4.2
21-12-00 05:00,4.5
21-12-00 04:00,4.9
21-12-00 03:00,5.0
21-12-00 02:00,5.3
21-12-00 01:00,5.6
21-12-00 00:00,6.2
20-12-00 23:00,5.1
20-12-00 22:00,5.4
20-12-00 21:00,7.0
20-12-00 20:00,7.0
20-12-00 19:00,8.0
20-12-00 18:00,9.8
20-12-00 17:00,7.5
20-12-00 16:00,4.9
20-12-00 15:00,4.6
20-12-00 14:00,4.5
20-12-00 13:00,4.0
20-12-00 12:00,3.8
20-12-00 11:00,6.5
20-12-00 10:00,5.9
20-12-00 09:00,4.3
20-12-00 08:00,4.0
20-12-00 07:00,3.5
20-12-00 06:00,4.1
20-12-00 05:00,3.7
20-12-00 04:00,3.5
20-12-00 03:00,3.2
20-12-00 02:00,3.1
20-12-00 01:00,3.5
20-12-00 00:00,7.2
19-12-00 23:00,8.5
19-12-00 22:00,7.2
19-12-00 21:00,8.3
19-12-00 20:00,5.6
19-12-00 19:00,4.3
19-12-00 18:00,6.0
19-12-00 17:00,4.8
19-12-00 16:00,
19-12-00 15:00,
19-12-00 14:00,
19-12-00 13:00,
19-12-00 12:00,
19-12-00 11:00,11.3
19-12-00 10:00,22.0
19-12-00 09:00,10.2
19-12-00 08:00,8.0
19-12-00 07:00,6.0
19-12-00 06:00,2.4
19-12-00 05:00,1.9
19-12-00 04:00,2.2
19-12-00 03:00,2.3
19-12-00 02:00,2.2
19-12-00 01:00,2.1
19-12-00 00:00,3.2
18-12-00 23:00,2.9
18-12-00 22:00,2.2
18-12-00 21:00,3.4
18-12-00 20:00,2.3
18-12-00 19:00,2.3
18-12-00 18:00,3.7
18-12-00 17:00,3.1
18-12-00 16:00,2.3
18-12-00 15:00,3.2
18-12-00 14:00,2.0
18-12-00 13:00,2.4
18-12-00 12:00,1.9
18-12-00 11:00,2.2
18-12-00 10:00,3.1
18-12-00 09:00,3.1
18-12-00 08:00,3.1
18-12-00 07:00,1.6
18-12-00 06:00,1.0
18-12-00 05:00,0.7
18-12-00 04:00,0.7
18-12-00 03:00,0.6
18-12-00 02:00,0.8
18-12-00 01:00,0.8
18-12-00 00:00,0.9
17-12-00 23:00,1.0
17-12-00 22:00,1.1
17-12-00 21:00,1.2
17-12-00 20:00,1.2
17-12-00 19:00,1.0
17-12-00 18:00,1.8
17-12-00 17:00,1.3
17-12-00 16:00,1.1
17-12-00 15:00,1.1
17-12-00 14:00,1.0
17-12-00 13:00,1.1
17-12-00 12:00,1.2
17-12-00 11:00,1.3
17-12-00 10:00,1.2
17-12-00 09:00,1.0
17-12-00 08:00,0.8
17-12-00 07:00,0.8
17-12-00 06:00,0.8
17-12-00 05:00,0.8
17-12-00 04:00,0.8
17-12-00 03:00,0.8
17-12-00 02:00,0.8
17-12-00 01:00,0.8
17-12-00 00:00,0.8
16-12-00 23:00,0.8
16-12-00 22:00,0.8
16-12-00 21:00,0.9
16-12-00 20:00,0.9
16-12-00 19:00,0.9
16-12-00 18:00,1.1
16-12-00 17:00,1.2
16-12-00 16:00,1.1
16-12-00 15:00,1.1
16-12-00 14:00,1.2
16-12-00 13:00,1.1
16-12-00 12:00,1.6
16-12-00 11:00,1.5
16-12-00 10:00,1.4
16-12-00 09:00,0.9
16-12-00 08:00,0.7
16-12-00 07:00,0.6
16-12-00 06:00,0.6
16-12-00 05:00,0.5
16-12-00 04:00,0.5
16-12-00 03:00,0.6
16-12-00 02:00,0.7
16-12-00 01:00,0.8
16-12-00 00:00,0.8
15-12-00 23:00,0.7
15-12-00 22:00,0.8
15-12-00 21:00,
15-12-00 20:00,
15-12-00 19:00,
15-12-00 18:00,
15-12-00 17:00,
15-12-00 16:00,2.2
15-12-00 15:00,1.7
15-12-00 14:00,1.5
15-12-00 13:00,1.5
15-12-00 12:00,2.7
15-12-00 11:00,2.4
15-12-00 10:00,2.1
15-12-00 09:00,1.2
15-12-00 08:00,2.2
15-12-00 07:00,1.1
15-12-00 06:00,0.8
15-12-00 05:00,0.7
15-12-00 04:00,0.6
15-12-00 03:00,0.6
15-12-00 02:00,0.7
15-12-00 01:00,0.9
15-12-00 00:00,1.0
14-12-00 23:00,1.1
14-12-00 22:00,1.2
14-12-00 21:00,1.3
14-12-00 20:00,1.6
14-12-00 19:00,2.0
14-12-00 18:00,2.1
14-12-00 17:00,1.7
14-12-00 16:00,1.3
14-12-00 15:00,1.1
14-12-00 14:00,1.0
14-12-00 13:00,0.9
14-12-00 12:00,1.3
14-12-00 11:00,2.0
14-12-00 10:00,1.4
14-12-00 09:00,1.4
14-12-00 08:00,1.1
14-12-00 07:00,0.8
14-12-00 06:00,0.7
14-12-00 05:00,0.6
14-12-00 04:00,0.5
14-12-00 03:00,0.6
14-12-00 02:00,0.6
14-12-00 01:00,0.6
14-12-00 00:00,0.6
13-12-00 23:00,0.7
13-12-00 22:00,0.9
13-12-00 21:00,1.1
13-12-00 20:00,1.1
13-12-00 19:00,1.4
13-12-00 18:00,1.8
13-12-00 17:00,1.7
13-12-00 16:00,1.3
13-12-00 15:00,1.2
13-12-00 14:00,1.7
13-12-00 13:00,1.4
13-12-00 12:00,1.5
13-12-00 11:00,1.6
13-12-00 10:00,1.3
13-12-00 09:00,1.2
13-12-00 08:00,1.8
13-12-00 07:00,1.5
13-12-00 06:00,1.2
13-12-00 05:00,1.2
13-12-00 04:00,1.2
13-12-00 03:00,1.1
13-12-00 02:00,1.3
13-12-00 01:00,1.3
13-12-00 00:00,1.4
12-12-00 23:00,1.4
12-12-00 22:00,1.5
12-12-00 21:00,1.4
12-12-00 20:00,1.5
12-12-00 19:00,1.7
12-12-00 18:00,1.6
12-12-00 17:00,1.7
12-12-00 16:00,2.3
12-12-00 15:00,2.2
12-12-00 14:00,2.0
12-12-00 13:00,1.9
12-12-00 12:00,1.7
12-12-00 11:00,1.5
12-12-00 10:00,1.5
12-12-00 09:00,1.5
12-12-00 08:00,1.5
12-12-00 07:00,1.4
12-12-00 06:00,1.2
12-12-00 05:00,1.3
12-12-00 04:00,1.3
12-12-00 03:00,1.2
12-12-00 02:00,
12-12-00 01:00,
12-12-00 00:00,
11-12-00 23:00,
11-12-00 22:00,
11-12-00 21:00,1.3
11-12-00 20:00,1.4
11-12-00 19:00,1.6
11-12-00 18:00,1.7
11-12-00 17:00,1.6
11-12-00 16:00,1.7
11-12-00 15:00,1.8
11-12-00 14:00,1.5
11-12-00 13:00,1.1
11-12-00 12:00,1.4
11-12-00 11:00,2.5
11-12-00 10:00,2.8
11-12-00 09:00,2.0
11-12-00 08:00,1.6
11-12-00 07:00,0.7
11-12-00 06:00,0.4
11-12-00 05:00,0.4
11-12-00 04:00,0.4
11-12-00 03:00,0.4
11-12-00 02:00,0.5
11-12-00 01:00,0.7
11-12-00 00:00,0.8
10-12-00 23:00,1.0
10-12-00 22:00,1.2
10-12-00 21:00,1.3
10-12-00 20:00,1.5
10-12-00 19:00,1.8
10-12-00 18:00,1.9
10-12-00 17:00,2.3
10-12-00 16:00,2.5
10-12-00 15:00,2.6
10-12-00 14:00,2.8
10-12-00 13:00,2.6
10-12-00 12:00,2.7
10-12-00 11:00,3.2
10-12-00 10:00,2.7
10-12-00 09:00,2.3
10-12-00 08:00,2.8
10-12-00 07:00,2.6
10-12-00 06:00,2.7
10-12-00 05:00,3.0
10-12-00 04:00,3.3
10-12-00 03:00,3.5
10-12-00 02:00,3.4
10-12-00 01:00,3.3
10-12-00 00:00,3.5
09-12-00 23:00,3.8
09-12-00 22:00,3.3
09-12-00 21:00,3.4
09-12-00 20:00,3.6
09-12-00 19:00,3.6
09-12-00 18:00,3.7
09-12-00 17:00,4.0
09-12-00 16:00,3.8
09-12-00 15:00,4.0
09-12-00 14:00,4.2
09-12-00 13:00,4.2
09-12-00 12:00,5.0
09-12-00 11:00,5.3
09-12-00 10:00,5.1
09-12-00 09:00,4.8
09-12-00 08:00,4.4
09-12-00 07:00,3.6
09-12-00 06:00,3.4
09-12-00 05:00,3.5
09-12-00 04:00,3.5
09-12-00 03:00,3.4
09-12-00 02:00,3.5
09-12-00 01:00,3.4
09-12-00 00:00,3.4
08-12-00 23:00,3.7
08-12-00 22:00,4.0
08-12-00 21:00,4.3
08-12-00 20:00,4.5
08-12-00 19:00,4.4
08-12-00 18:00,4.4
08-12-00 17:00,4.8
08-12-00 16:00,4.6
08-12-00 15:00,4.7
08-12-00 14:00,4.8
08-12-00 13:00,5.1
08-12-00 12:00,4.6
08-12-00 11:00,5.0
08-12-00 10:00,4.4
08-12-00 09:00,4.3
08-12-00 08:00,4.1
08-12-00 07:00,
08-12-00 06:00,
08-12-00 05:00,
08-12-00 04:00,
08-12-00 03:00,
08-12-00 02:00,3.0
08-12-00 01:00,3.0
08-12-00 00:00,3.4
07-12-00 23:00,3.9
07-12-00 22:00,3.8
07-12-00 21:00,3.9
07-12-00 20:00,4.3
07-12-00 19:00,4.3
07-12-00 18:00,4.3
07-12-00 17:00,4.5
07-12-00 16:00,4.3
07-12-00 15:00,3.9
07-12-00 14:00,3.8
07-12-00 13:00,3.7
07-12-00 12:00,3.7
07-12-00 11:00,4.0
07-12-00 10:00,3.7
07-12-00 09:00,3.3
07-12-00 08:00,3.3
07-12-00 07:00,3.2
07-12-00 06:00,3.1
07-12-00 05:00,3.0
07-12-00 04:00,3.0
07-12-00 03:00,3.0
07-12-00 02:00,3.0
07-12-00 01:00,3.0
07-12-00 00:00,3.1
06-12-00 23:00,3.0
06-12-00 22:00,2.8
06-12-00 21:00,2.8
06-12-00 20:00,2.9
06-12-00 19:00,2.9
06-12-00 18:00,3.1
06-12-00 17:00,3.6
06-12-00 16:00,3.0
06-12-00 15:00,3.2
06-12-00 14:00,2.9
06-12-00 13:00,2.8
06-12-00 12:00,2.5
06-12-00 11:00,2.8
06-12-00 10:00,2.3
06-12-00 09:00,2.2
06-12-00 08:00,2.3
06-12-00 07:00,2.5
06-12-00 06:00,2.1
06-12-00 05:00,2.1
06-12-00 04:00,2.3
06-12-00 03:00,2.5
06-12-00 02:00,2.5
06-12-00 01:00,2.5
06-12-00 00:00,2.4
05-12-00 23:00,2.5
05-12-00 22:00,2.5
05-12-00 21:00,2.5
05-12-00 20:00,2.5
05-12-00 19:00,3.0
05-12-00 18:00,2.9
05-12-00 17:00,2.9
05-12-00 16:00,2.7
05-12-00 15:00,2.2
05-12-00 14:00,2.0
05-12-00 13:00,1.7
05-12-00 12:00,1.9
05-12-00 11:00,1.8
05-12-00 10:00,2.0
05-12-00 09:00,2.0
05-12-00 08:00,1.6
05-12-00 07:00,1.6
05-12-00 06:00,1.6
05-12-00 05:00,1.8
05-12-00 04:00,1.7
05-12-00 03:00,1.4
05-12-00 02:00,1.5
05-12-00 01:00,1.5
05-12-00 00:00,2.0
04-12-00 23:00,2.6
04-12-00 22:00,2.8
04-12-00 21:00,3.0
04-12-00 20:00,3.2
04-12-00 19:00,3.5
04-12-00 18:00,4.1
04-12-00 17:00,4.4
04-12-00 16:00,3.8
04-12-00 15:00,3.5
04-12-00 14:00,3.7
04-12-00 13:00,3.6
04-12-00 12:00,4.1
04-12-00 11:00,
04-12-00 10:00,
04-12-00 09:00,
04-12-00 08:00,
04-12-00 07:00,
04-12-00 06:00,
04-12-00 05:00,
04-12-00 04:00,
04-12-00 03:00,
04-12-00 02:00,3.2
04-12-00 01:00,3.3
04-12-00 00:00,3.4
03-12-00 23:00,3.4
03-12-00 22:00,3.7
03-12-00 21:00,3.7
03-12-00 20:00,3.6
03-12-00 19:00,3.5
03-12-00 18:00,3.3
03-12-00 17:00,3.1
03-12-00 16:00,3.4
03-12-00 15:00,2.9
03-12-00 14:00,2.9
03-12-00 13:00,3.1
03-12-00 12:00,3.1
03-12-00 11:00,2.9
03-12-00 10:00,2.4
03-12-00 09:00,2.5
03-12-00 08:00,2.2
03-12-00 07:00,2.2
03-12-00 06:00,2.3
03-12-00 05:00,2.5
03-12-00 04:00,2.7
03-12-00 03:00,2.6
03-12-00 02:00,3.0
03-12-00 01:00,3.0
03-12-00 00:00,3.0
02-12-00 23:00,2.9
02-12-00 22:00,3.3
02-12-00 21:00,2.9
02-12-00 20:00,2.9
02-12-00 19:00,2.8
02-12-00 18:00,2.8
02-12-00 17:00,3.0
02-12-00 16:00,2.7
02-12-00 15:00,3.1
02-12-00 14:00,2.6
02-12-00 13:00,2.8
02-12-00 12:00,3.1
02-12-00 11:00,3.1
02-12-00 10:00,2.6
02-12-00 09:00,2.6
02-12-00 08:00,2.5
02-12-00 07:00,2.5
02-12-00 06:00,2.4
02-12-00 05:00,2.4
02-12-00 04:00,2.4
02-12-00 03:00,2.4
02-12-00 02:00,2.5
02-12-00 01:00,2.5
02-12-00 00:00,2.5
01-12-00 23:00,2.5
01-12-00 22:00,2.5
01-12-00 21:00,2.5
01-12-00 20:00,2.5
01-12-00 19:00,2.6
01-12-00 18:00,3.0
01-12-00 17:00,3.1
01-12-00 16:00,4.0
01-12-00 15:00,3.3
01-12-00 14:00,3.1
01-12-00 13:00,2.9
01-12-00 12:00,3.2
01-12-00 11:00,3.1
01-12-00 10:00,2.6
01-12-00 09:00,2.4
01-12-00 08:00,2.8
01-12-00 07:00,2.4
01-12-00 06:00,2.3
01-12-00 05:00,2.3
01-12-00 04:00,2.4
01-12-00 03:00,2.4
01-12-00 02:00,2.3
01-12-00 01:00,2.2

