Datum Zeit,Annaberg-Buchholz NO
,µg/m³
01-01-01 00:00,6
31-12-00 23:00,10
31-12-00 22:00,10
31-12-00 21:00,22
31-12-00 20:00,59
31-12-00 19:00,24
31-12-00 18:00,7
31-12-00 17:00,4
31-12-00 16:00,4
31-12-00 15:00,2
31-12-00 14:00,3
31-12-00 13:00,3
31-12-00 12:00,4
31-12-00 11:00,5
31-12-00 10:00,5
31-12-00 09:00,1
31-12-00 08:00,
31-12-00 07:00,1
31-12-00 06:00,1
31-12-00 05:00,1
31-12-00 04:00,1
31-12-00 03:00,2
31-12-00 02:00,1
31-12-00 01:00,1
31-12-00 00:00,2
30-12-00 23:00,4
30-12-00 22:00,3
30-12-00 21:00,7
30-12-00 20:00,25
30-12-00 19:00,73
30-12-00 18:00,71
30-12-00 17:00,13
30-12-00 16:00,12
30-12-00 15:00,14
30-12-00 14:00,16
30-12-00 13:00,14
30-12-00 12:00,20
30-12-00 11:00,53
30-12-00 10:00,59
30-12-00 09:00,50
30-12-00 08:00,
30-12-00 07:00,24
30-12-00 06:00,12
30-12-00 05:00,52
30-12-00 04:00,16
30-12-00 03:00,15
30-12-00 02:00,34
30-12-00 01:00,34
30-12-00 00:00,29
29-12-00 23:00,26
29-12-00 22:00,25
29-12-00 21:00,27
29-12-00 20:00,32
29-12-00 19:00,20
29-12-00 18:00,38
29-12-00 17:00,61
29-12-00 16:00,34
29-12-00 15:00,35
29-12-00 14:00,42
29-12-00 13:00,49
29-12-00 12:00,97
29-12-00 11:00,87
29-12-00 10:00,65
29-12-00 09:00,80
29-12-00 08:00,
29-12-00 07:00,52
29-12-00 06:00,21
29-12-00 05:00,6
29-12-00 04:00,8
29-12-00 03:00,3
29-12-00 02:00,3
29-12-00 01:00,3
29-12-00 00:00,2
28-12-00 23:00,5
28-12-00 22:00,3
28-12-00 21:00,5
28-12-00 20:00,7
28-12-00 19:00,18
28-12-00 18:00,28
28-12-00 17:00,25
28-12-00 16:00,28
28-12-00 15:00,
28-12-00 14:00,
28-12-00 13:00,
28-12-00 12:00,
28-12-00 11:00,124
28-12-00 10:00,101
28-12-00 09:00,93
28-12-00 08:00,74
28-12-00 07:00,75
28-12-00 06:00,27
28-12-00 05:00,
28-12-00 04:00,8
28-12-00 03:00,20
28-12-00 02:00,5
28-12-00 01:00,6
28-12-00 00:00,10
27-12-00 23:00,13
27-12-00 22:00,16
27-12-00 21:00,23
27-12-00 20:00,79
27-12-00 19:00,348
27-12-00 18:00,248
27-12-00 17:00,119
27-12-00 16:00,141
27-12-00 15:00,82
27-12-00 14:00,89
27-12-00 13:00,58
27-12-00 12:00,63
27-12-00 11:00,56
27-12-00 10:00,61
27-12-00 09:00,43
27-12-00 08:00,65
27-12-00 07:00,111
27-12-00 06:00,
27-12-00 05:00,10
27-12-00 04:00,24
27-12-00 03:00,11
27-12-00 02:00,11
27-12-00 01:00,14
27-12-00 00:00,19
26-12-00 23:00,33
26-12-00 22:00,13
26-12-00 21:00,29
26-12-00 20:00,36
26-12-00 19:00,30
26-12-00 18:00,26
26-12-00 17:00,23
26-12-00 16:00,24
26-12-00 15:00,30
26-12-00 14:00,22
26-12-00 13:00,21
26-12-00 12:00,50
26-12-00 11:00,41
26-12-00 10:00,30
26-12-00 09:00,20
26-12-00 08:00,65
26-12-00 07:00,33
26-12-00 06:00,
26-12-00 05:00,6
26-12-00 04:00,7
26-12-00 03:00,2
26-12-00 02:00,2
26-12-00 01:00,8
26-12-00 00:00,12
25-12-00 23:00,10
